NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS
17647;5507;98707;CC;26/05/20;10
17648;5508;93905;CC;7/04/20;1
17649;5509;99745;CE;27/04/20;10
17650;5510;97030;CE;7/04/20;4
17651;5511;101115;CC;17/04/20;6
17652;5512;102667;CE;14/05/20;9
17653;5513;97983;CE;31/05/20;6
17654;5514;103088;CC;11/05/20;6
17655;5515;93450;CE;24/04/20;8
17656;5516;99098;CC;4/04/20;5
17657;5517;98392;CC;4/04/20;5
17658;5518;100920;CE;10/04/20;7
17659;5519;102074;CC;27/05/20;8
17660;5520;101503;CE;3/04/20;6
17661;5521;94015;CE;9/04/20;9
17662;5522;102241;CC;17/05/20;1
17663;5523;97927;CC;14/05/20;5
17664;5524;98780;CC;19/05/20;6
17665;5525;100213;CC;4/04/20;8
17666;5526;98324;CC;8/04/20;8
17667;5527;96811;CC;3/05/20;7
17668;5528;99351;CC;13/05/20;2
17669;5529;95746;CC;5/05/20;8
17670;5530;95740;CC;18/05/20;7
17671;5531;99858;CE;12/05/20;7
17672;5532;94429;CC;22/04/20;6
17673;5533;95308;CE;5/05/20;7
17674;5534;97463;CE;28/05/20;1
17675;5535;96996;CC;8/04/20;9
17676;5536;94197;CC;24/05/20;9
17677;5537;100094;CE;11/05/20;2
17678;5538;101455;CE;7/05/20;2
17679;5539;102676;CE;15/04/20;6
17680;5540;93713;CC;15/05/20;6
17681;5541;96116;CC;23/04/20;8
17682;5542;102270;CC;14/04/20;6
17683;5543;96040;CC;27/05/20;9
17684;5544;96147;CC;5/04/20;9
17685;5545;102085;CC;30/04/20;10
17686;5546;97120;CC;7/04/20;2
17687;5547;103082;CE;28/04/20;8
17688;5548;97119;CC;28/05/20;3
17689;5549;97247;CE;11/04/20;6
17690;5550;97459;CE;8/05/20;5
17691;5551;97008;CC;23/05/20;9
17692;5552;101957;CE;17/05/20;5
17693;5553;100201;CE;12/05/20;8
17694;5554;99404;CC;31/05/20;3
17695;5555;100975;CC;4/04/20;2
17696;5556;94581;CC;9/05/20;9
17697;5557;99400;CC;8/05/20;4
17698;5558;100705;CC;21/04/20;6
17699;5559;94955;CE;31/05/20;3
17700;5560;101511;CE;24/05/20;9
17701;5561;98240;CC;28/05/20;7
17702;5562;94113;CE;10/04/20;7
17703;5563;96897;CC;2/04/20;10
17704;5564;100625;CC;23/05/20;5
17705;5565;97661;CC;16/05/20;5
17706;5566;103254;CE;29/04/20;9
17707;5567;95478;CE;17/04/20;9
17708;5568;101735;CE;15/05/20;5
17709;5569;99165;CE;28/05/20;1
17710;5570;100293;CE;3/05/20;10
17711;5571;99987;CE;29/05/20;10
17712;5572;98600;CC;30/04/20;5
17713;5573;97759;CC;25/04/20;4
17714;5574;97188;CC;26/05/20;1
17715;5575;98427;CC;29/04/20;7
17716;5576;101351;CE;7/04/20;4
17717;5577;95269;CE;14/04/20;3
17718;5578;99741;CE;27/05/20;7
17719;5579;97849;CC;20/05/20;6
17720;5580;102275;CC;26/05/20;6
17721;5581;102187;CC;31/05/20;7
17722;5582;97165;CE;26/05/20;5
17723;5583;95328;CC;8/05/20;3
17724;5584;94081;CE;4/05/20;5
17725;5585;94875;CC;29/04/20;4
17726;5586;94162;CC;7/04/20;1
17727;5587;95212;CC;12/05/20;8
17728;5588;99550;CE;7/05/20;4
17729;5589;96241;CE;6/04/20;7
17730;5590;97981;CC;8/04/20;6
17731;5591;96453;CE;15/04/20;10
17732;5592;98583;CE;20/04/20;6
17733;5593;93896;CE;5/05/20;6
17734;5594;95132;CE;12/05/20;4
17735;5595;102906;CC;17/04/20;6
17736;5596;101571;CC;26/05/20;7
17737;5597;98266;CE;5/04/20;8
17738;5598;101037;CC;6/05/20;4
17739;5599;94419;CE;28/05/20;8
17740;5600;94460;CC;27/05/20;9
17741;5601;99281;CC;12/05/20;8
17742;5602;93977;CC;15/05/20;4
17743;5603;94202;CE;5/04/20;10
17744;5604;97843;CE;29/05/20;5
17745;5605;94108;CE;15/05/20;3
17746;5606;96172;CC;12/05/20;4
17747;5607;101835;CE;11/04/20;3
17748;5608;94216;CC;6/05/20;4
17749;5609;97859;CE;19/05/20;1
17750;5610;95352;CC;20/05/20;7
17751;5611;100547;CE;25/05/20;7
17752;5612;96984;CE;10/05/20;3
17753;5613;103090;CC;16/05/20;10
17754;5614;99312;CE;5/05/20;2
17755;5615;94587;CC;24/05/20;5
17756;5616;97171;CC;21/05/20;6
17757;5617;102402;CC;15/04/20;1
17758;5618;95834;CC;3/05/20;1
17759;5619;94859;CE;24/04/20;1
17760;5620;101230;CC;28/05/20;9
17761;5621;103028;CE;30/05/20;3
17762;5622;95384;CE;13/04/20;10
17763;5623;99695;CC;8/05/20;2
17764;5624;100132;CC;12/05/20;4
17765;5625;95629;CC;19/05/20;2
17766;5626;100581;CC;6/04/20;7
17767;5627;97579;CC;10/04/20;9
17768;5628;97392;CE;5/04/20;9
17769;5629;102157;CC;31/05/20;6
17770;5630;97582;CC;16/04/20;2
17771;5631;101596;CE;15/05/20;8
17772;5632;94245;CC;5/05/20;2
17773;5633;102724;CE;24/04/20;6
17774;5634;94807;CC;5/05/20;6
17775;5635;97072;CE;25/04/20;7
17776;5636;96940;CC;5/05/20;1
17777;5637;95187;CE;11/04/20;6
17778;5638;97202;CC;11/04/20;7
17779;5639;101675;CC;2/04/20;9
17780;5640;99608;CC;7/04/20;4
17781;5641;100197;CE;7/04/20;2
17782;5642;94156;CC;27/04/20;7
17783;5643;103151;CE;20/04/20;1
17784;5644;100987;CE;15/04/20;6
17785;5645;95549;CE;18/05/20;4
17786;5646;100096;CC;7/05/20;10
17787;5647;94701;CE;18/05/20;2
17788;5648;95953;CC;5/05/20;1
17789;5649;97103;CC;8/05/20;6
17790;5650;97991;CC;8/05/20;8
17791;5651;101239;CE;22/04/20;9
17792;5652;99626;CC;3/04/20;1
17793;5653;97633;CE;25/05/20;6
17794;5654;101408;CC;5/04/20;8
17795;5655;96212;CE;20/05/20;10
17796;5656;94356;CC;11/05/20;5
17797;5657;95540;CE;19/04/20;8
17798;5658;99675;CE;9/05/20;1
17799;5659;96416;TI;27/05/20;7
17800;5660;98598;CE;3/05/20;8
17801;5661;94674;CC;14/05/20;5
17802;5662;93886;CC;23/04/20;6
17803;5663;96394;CE;11/05/20;10
17804;5664;94423;CC;7/04/20;1
17805;5665;99041;CE;1/05/20;6
17806;5666;94720;CC;17/05/20;4
17807;5667;94223;CE;31/05/20;6
17808;5668;94427;CE;23/04/20;10
17809;5669;99743;CE;29/05/20;2
17810;5670;97474;CC;25/05/20;3
17811;5671;98585;CE;11/05/20;3
17812;5672;102225;CE;21/04/20;7
17813;5673;103194;CC;31/05/20;10
17814;5674;102068;CE;13/04/20;8
17815;5675;102313;CC;1/05/20;5
17816;5676;101902;CC;31/05/20;4
17817;5677;100280;CC;27/05/20;4
17818;5678;93564;CE;11/05/20;6
17819;5679;95155;CC;10/04/20;2
17820;5680;98436;CE;2/05/20;8
17821;5681;98248;CC;25/04/20;2
17822;5682;101918;CE;1/05/20;9
17823;5683;95262;CC;27/05/20;3
17824;5684;102954;CE;24/05/20;10
17825;5685;97554;TI;1/04/20;6
17826;5686;97116;CC;25/04/20;8
17827;5687;94655;CC;3/04/20;3
17828;5688;95792;CE;21/04/20;10
17829;5689;96527;CC;3/04/20;3
17830;5690;102053;CE;27/05/20;7
17831;5691;101713;CE;31/05/20;10
17832;5692;97939;CC;10/05/20;5
17833;5693;96422;CE;23/04/20;9
17834;5694;96000;CE;18/04/20;8
17835;5695;99000;CC;5/05/20;10
17836;5696;101803;CC;27/05/20;10
17837;5697;99406;CC;4/04/20;4
17838;5698;98089;CE;27/05/20;7
17839;5699;94761;CE;5/04/20;2
17840;5700;99075;CC;30/04/20;4
17841;5701;100220;CC;29/04/20;6
17842;5702;102660;CE;24/05/20;1
17843;5703;95926;CE;7/05/20;6
17844;5704;96316;CC;12/04/20;6
17845;5705;93932;CE;25/04/20;8
17846;5706;97510;CE;2/05/20;10
17847;5707;103354;CC;6/05/20;5
17848;5708;102728;CE;16/04/20;1
17849;5709;95844;CE;27/04/20;7
17850;5710;101295;CC;13/05/20;6
17851;5711;94722;CC;11/05/20;8
17852;5712;100803;CC;30/04/20;7
17853;5713;96031;CC;14/04/20;6
17854;5714;97964;CC;2/05/20;6
17855;5715;96851;CE;26/04/20;5
17856;5716;102815;CE;13/05/20;7
17857;5717;101971;CC;4/04/20;6
17858;5718;103225;CE;18/04/20;2
17859;5719;98038;CE;23/05/20;8
17860;5720;100056;CE;9/04/20;10
17861;5721;93697;CE;17/05/20;5
17862;5722;100567;CE;25/04/20;10
17863;5723;95222;CE;6/05/20;5
17864;5724;97468;CC;19/05/20;1
17865;5725;97204;TI;30/04/20;9
17866;5726;102280;CC;13/04/20;2
17867;5727;99628;CC;27/05/20;5
17868;5728;101833;CC;19/04/20;2
17869;5729;96093;CE;17/04/20;3
17870;5730;97822;CC;3/05/20;4
17871;5731;101916;CC;29/05/20;7
17872;5732;100474;CE;20/05/20;7
17873;5733;100013;CC;30/04/20;5
17874;5734;95205;CC;5/05/20;9
17875;5735;102626;CC;13/04/20;1
17876;5736;100686;CC;30/05/20;8
17877;5737;100393;CC;2/04/20;6
17878;5738;95369;CE;23/04/20;9
17879;5739;102566;CC;11/04/20;8
17880;5740;99295;CE;20/04/20;7
17881;5741;95522;CE;5/04/20;10
17882;5742;97540;CE;30/05/20;10
17883;5743;93973;CC;1/05/20;2
17884;5744;97053;CE;27/04/20;7
17885;5745;97563;CE;29/05/20;7
17886;5746;93636;CC;12/05/20;1
17887;5747;102302;CE;29/05/20;5
17888;5748;96042;CC;17/05/20;3
17889;5749;101457;CE;22/04/20;9
17890;5750;96540;CC;28/04/20;9
17891;5751;100619;CE;14/04/20;9
17892;5752;103141;CC;12/04/20;5
17893;5753;94562;CE;26/04/20;7
17894;5754;99948;CC;26/04/20;6
17895;5755;94832;CC;11/04/20;3
17896;5756;102370;CE;5/04/20;8
17897;5757;99390;CC;27/04/20;3
17898;5758;100840;CE;7/04/20;5
17899;5759;98459;CC;6/05/20;2
17900;5760;97537;CC;15/04/20;2
17901;5261;98480;CE;15/04/19;3
17902;5262;98165;CC;4/05/19;1
17903;5263;99053;CC;25/05/19;8
17904;5264;102378;CC;13/05/19;9
17905;5265;94749;CC;13/05/19;1
17906;5266;95892;CE;12/04/19;8
17907;5267;97090;CC;1/05/19;6
17908;5268;101477;CC;28/04/19;3
17909;5269;98384;CC;7/05/19;10
17910;5270;100339;CE;21/05/19;10
17911;5271;96421;CE;3/05/19;2
17912;5272;94568;CE;1/05/19;8
17913;5273;103001;CE;6/04/19;8
17914;5274;93827;CC;17/04/19;2
17915;5275;103200;CE;14/04/19;5
17916;5276;93514;CE;17/05/19;3
17917;5277;94653;CC;27/05/19;1
17918;5278;101379;CC;10/05/19;6
17919;5279;97876;CE;12/04/19;10
17920;5280;94053;CC;10/05/19;9
17921;5281;98770;CC;20/05/19;4
17922;5282;102853;CE;11/05/19;7
17923;5283;99954;CC;24/05/19;10
17924;5284;96805;CC;8/04/19;4
17925;5285;96733;CC;9/05/19;9
17926;5286;95047;CC;23/04/19;4
17927;5287;99865;CC;28/04/19;10
17928;5288;102897;CE;16/04/19;5
17929;5289;93590;CE;6/05/19;1
17930;5290;99661;CC;15/05/19;7
17931;5291;95561;CC;20/05/19;3
17932;5292;95045;CE;20/04/19;4
17933;5293;94874;CC;7/05/19;10
17934;5294;100435;CE;10/05/19;8
17935;5295;95028;CE;21/05/19;3
17936;5296;99465;CE;31/05/19;4
17937;5297;93634;CE;5/04/19;9
17938;5298;94975;CC;19/04/19;9
17939;5299;94207;CE;14/04/19;1
17940;5300;99297;CC;18/05/19;4
17941;5301;102992;CE;1/05/19;4
17942;5302;94255;CC;2/04/19;2
17943;5303;101269;CC;17/04/19;10
17944;5304;95071;CC;28/05/19;10
17945;5305;97885;CE;30/04/19;10
17946;5306;95692;CE;27/05/19;9
17947;5307;97050;CC;9/05/19;4
17948;5308;95492;CC;22/05/19;10
17949;5309;101138;CC;8/05/19;2
17950;5310;99354;CE;25/04/19;6
17951;5311;97826;CE;26/04/19;1
17952;5312;99684;CC;24/05/19;8
17953;5313;95011;CC;16/04/19;3
17954;5314;96699;CE;11/04/19;4
17955;5315;98526;CE;9/04/19;3
17956;5316;98620;CC;30/04/19;6
17957;5317;95720;CC;15/05/19;8
17958;5318;102704;CE;29/04/19;4
17959;5319;94751;CE;18/04/19;1
17960;5320;97754;CC;10/05/19;3
17961;5321;94482;CC;30/05/19;9
17962;5322;94972;CE;1/04/19;7
17963;5323;93849;CE;15/05/19;7
17964;5324;100882;CC;12/05/19;9
17965;5325;100482;CE;19/04/19;6
17966;5326;94159;CE;27/05/19;9
17967;5327;100688;CC;20/04/19;6
17968;5328;97727;CC;14/04/19;3
17969;5329;101461;TI;10/05/19;3
17970;5330;100804;CE;22/04/19;8
17971;5331;97785;CC;16/04/19;3
17972;5332;102411;CE;15/05/19;9
17973;5333;100908;CC;21/05/19;1
17974;5334;102641;CC;22/04/19;4
17975;5335;95253;CE;20/05/19;5
17976;5336;93876;CC;5/05/19;3
17977;5337;95822;CC;8/05/19;1
17978;5338;93959;CE;11/04/19;7
17979;5339;100846;CE;14/04/19;6
17980;5340;102697;CE;26/04/19;3
17981;5341;95342;CC;20/05/19;7
17982;5342;94605;CC;12/04/19;7
17983;5343;101723;CC;29/04/19;4
17984;5344;102173;CE;7/04/19;5
17985;5345;97548;CE;14/04/19;4
17986;5346;97945;CC;21/04/19;9
17987;5347;94884;CC;7/04/19;9
17988;5348;96797;CC;8/04/19;8
17989;5349;102414;CE;15/05/19;7
17990;5350;99748;CC;16/04/19;10
17991;5351;100564;CE;4/05/19;7
17992;5352;96712;CC;14/05/19;8
17993;5353;95182;CE;14/04/19;4
17994;5354;99683;TI;8/04/19;1
17995;5355;103077;CE;10/05/19;10
17996;5356;96896;CC;15/05/19;10
17997;5357;95906;CE;21/05/19;10
17998;5358;103374;CE;1/04/19;6
17999;5359;98836;CE;18/05/19;9
18000;5360;101432;CE;18/05/19;7
18001;5361;99344;CE;2/04/19;4
18002;5362;103249;CC;4/05/19;1
18003;5363;94654;CE;8/05/19;4
18004;5364;99527;CC;27/05/19;10
18005;5365;103149;CE;16/04/19;10
18006;5366;100405;CE;2/05/19;2
18007;5367;98200;CE;24/05/19;10
18008;5368;98864;CC;23/05/19;2
18009;5369;96135;CC;21/04/19;5
18010;5370;96224;CE;15/05/19;1
18011;5371;94135;CE;20/04/19;5
18012;5372;101011;CE;5/04/19;3
18013;5373;101865;CE;6/04/19;7
18014;5374;93795;CC;11/05/19;2
18015;5375;98809;CC;22/04/19;2
18016;5376;97778;CC;15/05/19;8
18017;5377;95188;CE;1/04/19;10
18018;5378;101562;CC;13/05/19;10
18019;5379;102311;CE;14/04/19;6
18020;5380;100457;CC;25/04/19;3
18021;5381;96987;CE;22/04/19;3
18022;5382;99528;CC;9/05/19;4
18023;5383;103272;CC;3/05/19;9
18024;5384;102987;CC;6/05/19;6
18025;5385;94095;CC;17/05/19;1
18026;5386;95507;CE;6/04/19;6
18027;5387;100022;CC;12/05/19;8
18028;5388;99742;CC;18/05/19;10
18029;5389;98615;CE;2/04/19;8
18030;5390;93949;CC;20/04/19;8
18031;5391;100815;CE;27/05/19;2
18032;5392;101322;CC;25/04/19;5
18033;5393;98920;CE;22/05/19;5
18034;5394;100322;CE;27/04/19;6
18035;5395;102266;CE;15/04/19;3
18036;5396;93844;CE;19/04/19;8
18037;5397;103100;CC;2/05/19;7
18038;5398;94596;CE;27/05/19;10
18039;5399;101614;CC;3/05/19;10
18040;5400;97052;CC;1/05/19;4
18041;5401;93629;CE;22/05/19;6
18042;5402;98394;CE;8/04/19;2
18043;5403;99026;CE;20/05/19;9
18044;5404;96506;CE;15/05/19;1
18045;5405;100210;CE;4/05/19;2
18046;5406;97021;CE;27/04/19;3
18047;5407;93454;CC;16/05/19;4
18048;5408;97265;CE;6/04/19;7
18049;5409;103345;CE;12/05/19;2
18050;5410;100321;CC;20/04/19;9
18051;5411;95852;CE;9/05/19;7
18052;5412;99849;CC;22/04/19;6
18053;5413;95570;CE;22/05/19;1
18054;5414;94509;CC;1/04/19;7
18055;5415;93643;TI;31/05/19;8
18056;5416;101030;CE;28/04/19;1
18057;5417;101920;CE;17/04/19;1
18058;5418;98681;CC;18/05/19;8
18059;5419;102307;CE;26/04/19;8
18060;5420;96218;CC;29/05/19;6
18061;5421;95276;CC;4/04/19;2
18062;5422;102735;CE;20/04/19;1
18063;5423;103059;TI;6/05/19;2
18064;5424;102422;CC;3/04/19;10
18065;5425;94316;CC;27/04/19;2
18066;5426;95830;CE;10/04/19;2
18067;5427;93755;CE;3/04/19;7
18068;5428;99421;CC;25/04/19;10
18069;5429;96537;CE;17/05/19;10
18070;5430;101399;TI;14/04/19;5
18071;5431;99541;CC;18/04/19;3
18072;5432;94028;CE;27/04/19;3
18073;5433;94567;CC;28/04/19;10
18074;5434;96723;CC;1/05/19;7
18075;5435;98772;CC;15/05/19;6
18076;5436;97095;CE;25/04/19;6
18077;5437;95643;CC;10/05/19;10
18078;5438;95196;CC;26/04/19;9
18079;5439;99498;CE;18/04/19;3
18080;5440;97433;CC;1/05/19;8
18081;5441;100512;CC;16/05/19;10
18082;5442;97288;CC;11/04/19;6
18083;5443;97230;CE;18/04/19;7
18084;5444;96831;CC;10/05/19;6
18085;5445;102379;CC;29/04/19;3
18086;5446;102040;CE;10/05/19;6
18087;5447;102219;CC;9/04/19;5
18088;5448;103229;CC;5/05/19;10
18089;5449;97794;CE;23/04/19;3
18090;5450;103101;CE;14/04/19;3
18091;5451;97656;CC;20/04/19;5
18092;5452;98816;CE;20/05/19;8
18093;5453;101319;CC;24/05/19;3
18094;5454;101529;CE;15/04/19;4
18095;5455;97934;CE;16/04/19;5
18096;5456;102324;CC;25/04/19;10
18097;5457;102178;CE;14/04/19;10
18098;5458;95710;CC;15/05/19;8
18099;5459;96631;CC;24/05/19;8
18100;5460;101951;CE;28/05/19;10
18101;5461;96153;CE;17/05/19;3
18102;5462;99516;CC;8/05/19;10
18103;5463;99530;CC;10/05/19;5
18104;5464;101492;CC;22/04/19;4
18105;5465;100782;CE;14/05/19;10
18106;5466;98343;CC;16/04/19;5
18107;5467;97546;CE;24/04/19;7
18108;5468;94571;CE;4/05/19;5
18109;5469;97063;CE;14/05/19;8
18110;5470;96632;CE;29/05/19;1
18111;5471;98458;CE;20/04/19;4
18112;5472;100077;CC;2/05/19;9
18113;5473;97311;CC;15/04/19;5
18114;5474;94488;CE;18/05/19;6
18115;5475;102974;CE;16/05/19;1
18116;5476;98356;CE;8/05/19;8
18117;5477;100891;CC;26/04/19;7
18118;5478;94651;CC;14/05/19;3
18119;5479;99812;CC;13/04/19;4
18120;5480;100800;CE;17/04/19;5
18121;5481;101416;CE;5/04/19;1
18122;5482;102592;TI;14/04/19;9
18123;5483;99710;CE;8/04/19;8
18124;5484;101910;CC;23/05/19;6
18125;5485;94808;CC;25/05/19;3
18126;5486;94619;CE;21/04/19;1
18127;5487;99361;CC;8/05/19;10
18128;5488;101120;CC;9/04/19;5
18129;5489;101738;CE;13/04/19;1
18130;5490;98697;CE;3/05/19;1
18131;5491;98138;CE;27/04/19;6
18132;5492;99859;CE;27/05/19;5
18133;5493;94730;CC;2/05/19;5
18134;5494;94537;CE;18/05/19;6
18135;5495;99966;CC;2/05/19;8
18136;5496;97683;CE;5/04/19;8
18137;5497;103074;CE;13/05/19;2
18138;5498;99897;CC;31/05/19;8
18139;5499;96458;CC;27/04/19;4
18140;5500;94988;CE;12/05/19;2
18141;5501;94152;CE;15/04/19;1
18142;5502;99799;CE;6/04/19;7
18143;5503;96560;CC;26/05/19;3
18144;5504;97229;CC;26/04/19;10
18145;5505;97257;TI;25/04/19;6
18146;5506;95774;CC;29/05/19;2
18147;5507;98707;CC;16/04/19;1
18148;5508;93905;CC;2/04/19;6
18149;5509;99745;CE;17/05/19;7
18150;5510;97030;CE;12/05/19;2
18151;5511;101115;CC;1/04/19;5
18152;5512;102667;CE;7/04/19;4
18153;5513;97983;CE;19/04/19;9
18154;5514;103088;CC;30/05/19;1
18155;5515;93450;CE;1/05/19;2
18156;5516;99098;CC;7/05/19;3
18157;5517;98392;CC;30/05/19;9
18158;5518;100920;CE;31/05/19;1
18159;5519;102074;CC;28/04/19;2
18160;5520;101503;CE;19/05/19;6
18161;5521;94015;CE;7/04/19;8
18162;5522;102241;CC;21/04/19;10
18163;5523;97927;CC;10/05/19;7
18164;5524;98780;CC;13/04/19;5
18165;5525;100213;CC;5/04/19;7
18166;5526;98324;CC;4/04/19;8
18167;5527;96811;CC;28/05/19;8
18168;5528;99351;CC;3/05/19;10
18169;5529;95746;CC;16/04/19;3
18170;5530;95740;CC;20/05/19;1
18171;5531;99858;CE;1/04/19;3
18172;5532;94429;CC;12/05/19;4
18173;5533;95308;CE;25/04/19;3
18174;5534;97463;CE;16/05/19;1
18175;5535;96996;CC;20/05/19;6
18176;5536;94197;CC;6/04/19;4
18177;5537;100094;CE;9/04/19;7
18178;5538;101455;CE;10/04/19;1
18179;5539;102676;CE;10/05/19;3
18180;5540;93713;CC;3/05/19;3
18181;5541;96116;CC;28/05/19;1
18182;5542;102270;CC;25/05/19;1
18183;5543;96040;CC;3/04/19;10
18184;5544;96147;CC;29/05/19;8
18185;5545;102085;CC;28/04/19;7
18186;5546;97120;CC;22/04/19;10
18187;5547;103082;CE;7/04/19;2
18188;5548;97119;CC;18/05/19;5
18189;5549;97247;CE;29/04/19;6
18190;5550;97459;CE;26/05/19;7
18191;5551;97008;CC;12/05/19;10
18192;5552;101957;CE;1/04/19;7
18193;5553;100201;CE;12/05/19;10
18194;5554;99404;CC;6/04/19;7
18195;5555;100975;CC;2/05/19;4
18196;5556;94581;CC;3/05/19;7
18197;5557;99400;CC;3/04/19;10
18198;5558;100705;CC;2/04/19;3
18199;5559;94955;CE;28/05/19;10
18200;5560;101511;CE;1/04/19;8
18201;5561;98240;CC;27/04/19;4
18202;5562;94113;CE;12/04/19;6
18203;5563;96897;CC;2/04/19;8
18204;5564;100625;CC;2/05/19;4
18205;5565;97661;CC;22/04/19;2
18206;5566;103254;CE;26/04/19;2
18207;5567;95478;CE;31/05/19;5
18208;5568;101735;CE;28/04/19;4
18209;5569;99165;CE;10/05/19;2
18210;5570;100293;CE;28/04/19;1
18211;5571;99987;CE;22/04/19;10
18212;5572;98600;CC;12/04/19;4
18213;5573;97759;CC;23/05/19;8
18214;5574;97188;CC;20/05/19;3
18215;5575;98427;CC;3/05/19;6
18216;5576;101351;CE;13/05/19;5
18217;5577;95269;CE;30/05/19;10
18218;5578;99741;CE;8/04/19;2
18219;5579;97849;CC;27/04/19;9
18220;5580;102275;CC;6/04/19;5
18221;5581;102187;CC;20/05/19;9
18222;5582;97165;CE;15/05/19;6
18223;5583;95328;CC;9/04/19;5
18224;5584;94081;CE;30/05/19;6
18225;5585;94875;CC;16/04/19;2
18226;5586;94162;CC;21/04/19;1
18227;5587;95212;CC;23/05/19;2
18228;5588;99550;CE;28/04/19;4
18229;5589;96241;CE;22/04/19;8
18230;5590;97981;CC;1/05/19;1
18231;5591;96453;CE;9/05/19;5
18232;5592;98583;CE;26/05/19;5
18233;5593;93896;CE;13/04/19;7
18234;5594;95132;CE;13/05/19;1
18235;5595;102906;CC;26/04/19;3
18236;5596;101571;CC;11/04/19;4
18237;5597;98266;CE;18/04/19;1
18238;5598;101037;CC;12/05/19;2
18239;5599;94419;CE;3/05/19;2
18240;5600;94460;CC;16/05/19;8
18241;5601;99281;CC;4/04/19;6
18242;5602;93977;CC;23/04/19;10
18243;5603;94202;CE;26/05/19;1
18244;5604;97843;CE;21/04/19;3
18245;5605;94108;CE;3/05/19;10
18246;5606;96172;CC;13/04/19;7
18247;5607;101835;CE;1/04/19;10
18248;5608;94216;CC;8/05/19;2
18249;5609;97859;CE;6/05/19;7
18250;5610;95352;CC;16/05/19;8
18251;5611;100547;CE;21/04/19;6
18252;5612;96984;CE;15/05/19;7
18253;5613;103090;CC;25/05/19;1
18254;5614;99312;CE;18/05/19;5
18255;5615;94587;CC;30/04/19;1
18256;5616;97171;CC;26/04/19;5
18257;5617;102402;CC;28/04/19;5
18258;5618;95834;CC;16/05/19;1
18259;5619;94859;CE;26/04/19;6
18260;5620;101230;CC;2/04/19;9
18261;5621;103028;CE;30/04/19;5
18262;5622;95384;CE;2/04/19;7
18263;5623;99695;CC;1/04/19;9
18264;5624;100132;CC;9/04/19;10
18265;5625;95629;CC;22/05/19;6
18266;5626;100581;CC;2/04/19;5
18267;5627;97579;CC;20/04/19;1
18268;5628;97392;CE;2/04/19;1
18269;5629;102157;CC;6/05/19;2
18270;5630;97582;CC;5/04/19;10
18271;5631;101596;CE;3/04/19;8
18272;5632;94245;CC;21/04/19;9
18273;5633;102724;CE;18/05/19;10
18274;5634;94807;CC;6/05/19;1
18275;5635;97072;CE;18/05/19;2
18276;5636;96940;CC;15/04/19;2
18277;5637;95187;CE;23/04/19;4
18278;5638;97202;CC;17/04/19;8
18279;5639;101675;CC;30/04/19;5
18280;5640;99608;CC;24/05/19;8
18281;5641;100197;CE;30/05/19;4
18282;5642;94156;CC;10/04/19;4
18283;5643;103151;CE;24/05/19;3
18284;5644;100987;CE;5/05/19;3
18285;5645;95549;CE;8/05/19;7
18286;5646;100096;CC;10/04/19;6
18287;5647;94701;CE;9/04/19;4
18288;5648;95953;CC;16/04/19;3
18289;5649;97103;CC;25/04/19;4
18290;5650;97991;CC;29/04/19;7
18291;5651;101239;CE;30/05/19;4
18292;5652;99626;CC;5/05/19;10
18293;5653;97633;CE;17/04/19;10
18294;5654;101408;CC;10/04/19;9
18295;5655;96212;CE;4/04/19;2
18296;5656;94356;CC;15/04/19;9
18297;5657;95540;CE;25/05/19;3
18298;5658;99675;CE;3/05/19;9
18299;5659;96416;TI;8/05/19;7
18300;5660;98598;CE;2/04/19;1
18301;5661;94674;CC;29/04/19;4
18302;5662;93886;CC;20/04/19;3
18303;5663;96394;CE;8/05/19;8
18304;5664;94423;CC;23/04/19;4
18305;5665;99041;CE;30/05/19;9
18306;5666;94720;CC;26/04/19;2
18307;5667;94223;CE;22/04/19;1
18308;5668;94427;CE;17/04/19;8
18309;5669;99743;CE;13/04/19;10
18310;5670;97474;CC;1/04/19;2
18311;5671;98585;CE;23/05/19;3
18312;5672;102225;CE;18/05/19;10
18313;5673;103194;CC;28/04/19;10
18314;5674;102068;CE;27/04/19;10
18315;5675;102313;CC;13/04/19;9
18316;5676;101902;CC;20/04/19;2
18317;5677;100280;CC;5/04/19;3
18318;5678;93564;CE;11/05/19;2
18319;5679;95155;CC;4/04/19;6
18320;5680;98436;CE;7/04/19;6
18321;5681;98248;CC;27/05/19;3
18322;5682;101918;CE;30/05/19;7
18323;5683;95262;CC;24/04/19;3
18324;5684;102954;CE;27/05/19;9
18325;5685;97554;TI;21/05/19;2
18326;5686;97116;CC;8/05/19;7
18327;5687;94655;CC;11/04/19;10
18328;5688;95792;CE;26/04/19;8
18329;5689;96527;CC;10/04/19;2
18330;5690;102053;CE;30/05/19;10
18331;5691;101713;CE;22/04/19;2
18332;5692;97939;CC;9/04/19;5
18333;5693;96422;CE;1/05/19;5
18334;5694;96000;CE;16/04/19;3
18335;5695;99000;CC;6/05/19;10
18336;5696;101803;CC;30/04/19;4
18337;5697;99406;CC;6/04/19;1
18338;5698;98089;CE;20/05/19;2
18339;5699;94761;CE;9/04/19;9
18340;5700;99075;CC;20/04/19;3
18341;5701;100220;CC;1/04/19;8
18342;5702;102660;CE;27/04/19;7
18343;5703;95926;CE;21/04/19;9
