ID;IDALOJAMIENTO;DESCRIPCION;NOMBRE;PRECIO;TOMASERVICIO
57737;8457;son 3 comidas al dia;comidas;29127;N
57738;8457;depende;Acceso a la concina;0;N
57739;8457;Sobre el baño que tendra;Baño privado;0;Y
57740;8457;Sobre el baño que tendra;Baño compartido;0;N
57741;8457;Los muebles que trae;Esquema;0;N
57742;8457;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;72703;N
57743;8458;son 3 comidas al dia;comidas;28330;Y
57744;8458;depende;Acceso a la concina;0;N
57745;8458;Sobre el baño que tendra;Baño privado;0;N
57746;8458;Sobre el baño que tendra;Baño compartido;0;Y
57747;8458;Los muebles que trae;Esquema;0;Y
57748;8458;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;63171;N
57749;8459;son 3 comidas al dia;comidas;29263;Y
57750;8459;depende;Acceso a la concina;0;N
57751;8459;Sobre el baño que tendra;Baño privado;0;Y
57752;8459;Sobre el baño que tendra;Baño compartido;0;N
57753;8459;Los muebles que trae;Esquema;0;Y
57754;8459;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;75023;N
57755;8460;son 3 comidas al dia;comidas;29543;Y
57756;8460;depende;Acceso a la concina;0;Y
57757;8460;Sobre el baño que tendra;Baño privado;0;Y
57758;8460;Sobre el baño que tendra;Baño compartido;0;N
57759;8460;Los muebles que trae;Esquema;0;Y
57760;8460;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;62146;N
57761;8461;son 3 comidas al dia;comidas;28417;Y
57762;8461;depende;Acceso a la concina;0;Y
57763;8461;Sobre el baño que tendra;Baño privado;0;N
57764;8461;Sobre el baño que tendra;Baño compartido;0;Y
57765;8461;Los muebles que trae;Esquema;0;N
57766;8461;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;70327;N
57767;8462;son 3 comidas al dia;comidas;27292;N
57768;8462;depende;Acceso a la concina;0;N
57769;8462;Sobre el baño que tendra;Baño privado;0;N
57770;8462;Sobre el baño que tendra;Baño compartido;0;Y
57771;8462;Los muebles que trae;Esquema;0;N
57772;8462;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;64747;N
57773;8463;son 3 comidas al dia;comidas;29130;Y
57774;8463;depende;Acceso a la concina;0;Y
57775;8463;Sobre el baño que tendra;Baño privado;0;Y
57776;8463;Sobre el baño que tendra;Baño compartido;0;N
57777;8463;Los muebles que trae;Esquema;0;Y
57778;8463;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;68175;Y
57779;8464;son 3 comidas al dia;comidas;25458;Y
57780;8464;depende;Acceso a la concina;0;N
57781;8464;Sobre el baño que tendra;Baño privado;0;N
57782;8464;Sobre el baño que tendra;Baño compartido;0;Y
57783;8464;Los muebles que trae;Esquema;0;N
57784;8464;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;78789;N
57785;8465;son 3 comidas al dia;comidas;25833;N
57786;8465;depende;Acceso a la concina;0;N
57787;8465;Sobre el baño que tendra;Baño privado;0;N
57788;8465;Sobre el baño que tendra;Baño compartido;0;Y
57789;8465;Los muebles que trae;Esquema;0;Y
57790;8465;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;76792;Y
57791;8466;son 3 comidas al dia;comidas;26536;N
57792;8466;depende;Acceso a la concina;0;Y
57793;8466;Sobre el baño que tendra;Baño privado;0;Y
57794;8466;Sobre el baño que tendra;Baño compartido;0;N
57795;8466;Los muebles que trae;Esquema;0;N
57796;8466;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;69491;N
57797;8467;son 3 comidas al dia;comidas;26829;N
57798;8467;depende;Acceso a la concina;0;Y
57799;8467;Sobre el baño que tendra;Baño privado;0;Y
57800;8467;Sobre el baño que tendra;Baño compartido;0;N
57801;8467;Los muebles que trae;Esquema;0;N
57802;8467;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;76953;Y
57803;8468;son 3 comidas al dia;comidas;28141;N
57804;8468;depende;Acceso a la concina;0;N
57805;8468;Sobre el baño que tendra;Baño privado;0;Y
57806;8468;Sobre el baño que tendra;Baño compartido;0;N
57807;8468;Los muebles que trae;Esquema;0;N
57808;8468;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;67762;N
57809;8469;son 3 comidas al dia;comidas;28370;N
57810;8469;depende;Acceso a la concina;0;Y
57811;8469;Sobre el baño que tendra;Baño privado;0;Y
57812;8469;Sobre el baño que tendra;Baño compartido;0;N
57813;8469;Los muebles que trae;Esquema;0;Y
57814;8469;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;64587;Y
57815;8470;son 3 comidas al dia;comidas;26590;Y
57816;8470;depende;Acceso a la concina;0;N
57817;8470;Sobre el baño que tendra;Baño privado;0;N
57818;8470;Sobre el baño que tendra;Baño compartido;0;Y
57819;8470;Los muebles que trae;Esquema;0;N
57820;8470;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;61295;Y
57821;8471;son 3 comidas al dia;comidas;29583;N
57822;8471;depende;Acceso a la concina;0;N
57823;8471;Sobre el baño que tendra;Baño privado;0;Y
57824;8471;Sobre el baño que tendra;Baño compartido;0;N
57825;8471;Los muebles que trae;Esquema;0;Y
57826;8471;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;78595;N
57827;8472;son 3 comidas al dia;comidas;29833;Y
57828;8472;depende;Acceso a la concina;0;Y
57829;8472;Sobre el baño que tendra;Baño privado;0;N
57830;8472;Sobre el baño que tendra;Baño compartido;0;Y
57831;8472;Los muebles que trae;Esquema;0;N
57832;8472;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;66931;Y
57833;8473;son 3 comidas al dia;comidas;25339;Y
57834;8473;depende;Acceso a la concina;0;Y
57835;8473;Sobre el baño que tendra;Baño privado;0;N
57836;8473;Sobre el baño que tendra;Baño compartido;0;Y
57837;8473;Los muebles que trae;Esquema;0;Y
57838;8473;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;62453;Y
57839;8474;son 3 comidas al dia;comidas;27804;N
57840;8474;depende;Acceso a la concina;0;Y
57841;8474;Sobre el baño que tendra;Baño privado;0;N
57842;8474;Sobre el baño que tendra;Baño compartido;0;Y
57843;8474;Los muebles que trae;Esquema;0;N
57844;8474;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;69364;N
57845;8475;son 3 comidas al dia;comidas;29479;Y
57846;8475;depende;Acceso a la concina;0;N
57847;8475;Sobre el baño que tendra;Baño privado;0;N
57848;8475;Sobre el baño que tendra;Baño compartido;0;Y
57849;8475;Los muebles que trae;Esquema;0;N
57850;8475;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;61417;Y
57851;8476;son 3 comidas al dia;comidas;29364;N
57852;8476;depende;Acceso a la concina;0;N
57853;8476;Sobre el baño que tendra;Baño privado;0;Y
57854;8476;Sobre el baño que tendra;Baño compartido;0;N
57855;8476;Los muebles que trae;Esquema;0;N
57856;8476;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;64518;N
57857;8477;son 3 comidas al dia;comidas;27215;Y
57858;8477;depende;Acceso a la concina;0;N
57859;8477;Sobre el baño que tendra;Baño privado;0;Y
57860;8477;Sobre el baño que tendra;Baño compartido;0;N
57861;8477;Los muebles que trae;Esquema;0;Y
57862;8477;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;61667;N
57863;8478;son 3 comidas al dia;comidas;25417;Y
57864;8478;depende;Acceso a la concina;0;Y
57865;8478;Sobre el baño que tendra;Baño privado;0;N
57866;8478;Sobre el baño que tendra;Baño compartido;0;Y
57867;8478;Los muebles que trae;Esquema;0;Y
57868;8478;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;79401;Y
57869;8479;son 3 comidas al dia;comidas;29217;N
57870;8479;depende;Acceso a la concina;0;N
57871;8479;Sobre el baño que tendra;Baño privado;0;Y
57872;8479;Sobre el baño que tendra;Baño compartido;0;N
57873;8479;Los muebles que trae;Esquema;0;Y
57874;8479;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;70079;N
57875;8480;son 3 comidas al dia;comidas;29112;N
57876;8480;depende;Acceso a la concina;0;Y
57877;8480;Sobre el baño que tendra;Baño privado;0;Y
57878;8480;Sobre el baño que tendra;Baño compartido;0;N
57879;8480;Los muebles que trae;Esquema;0;N
57880;8480;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;71949;N
57881;8481;son 3 comidas al dia;comidas;25512;N
57882;8481;depende;Acceso a la concina;0;N
57883;8481;Sobre el baño que tendra;Baño privado;0;N
57884;8481;Sobre el baño que tendra;Baño compartido;0;Y
57885;8481;Los muebles que trae;Esquema;0;N
57886;8481;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;63101;N
57887;8482;son 3 comidas al dia;comidas;29395;N
57888;8482;depende;Acceso a la concina;0;N
57889;8482;Sobre el baño que tendra;Baño privado;0;N
57890;8482;Sobre el baño que tendra;Baño compartido;0;Y
57891;8482;Los muebles que trae;Esquema;0;Y
57892;8482;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;74917;Y
57893;8483;son 3 comidas al dia;comidas;25061;N
57894;8483;depende;Acceso a la concina;0;N
57895;8483;Sobre el baño que tendra;Baño privado;0;Y
57896;8483;Sobre el baño que tendra;Baño compartido;0;N
57897;8483;Los muebles que trae;Esquema;0;N
57898;8483;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;70289;N
57899;8484;son 3 comidas al dia;comidas;29202;N
57900;8484;depende;Acceso a la concina;0;N
57901;8484;Sobre el baño que tendra;Baño privado;0;Y
57902;8484;Sobre el baño que tendra;Baño compartido;0;N
57903;8484;Los muebles que trae;Esquema;0;N
57904;8484;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;70913;Y
57905;8485;son 3 comidas al dia;comidas;29995;Y
57906;8485;depende;Acceso a la concina;0;N
57907;8485;Sobre el baño que tendra;Baño privado;0;Y
57908;8485;Sobre el baño que tendra;Baño compartido;0;N
57909;8485;Los muebles que trae;Esquema;0;Y
57910;8485;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;77773;Y
57911;8486;son 3 comidas al dia;comidas;28333;N
57912;8486;depende;Acceso a la concina;0;N
57913;8486;Sobre el baño que tendra;Baño privado;0;Y
57914;8486;Sobre el baño que tendra;Baño compartido;0;N
57915;8486;Los muebles que trae;Esquema;0;N
57916;8486;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;66423;Y
57917;8487;son 3 comidas al dia;comidas;28907;N
57918;8487;depende;Acceso a la concina;0;Y
57919;8487;Sobre el baño que tendra;Baño privado;0;Y
57920;8487;Sobre el baño que tendra;Baño compartido;0;N
57921;8487;Los muebles que trae;Esquema;0;Y
57922;8487;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;78738;N
57923;8488;son 3 comidas al dia;comidas;27100;Y
57924;8488;depende;Acceso a la concina;0;Y
57925;8488;Sobre el baño que tendra;Baño privado;0;N
57926;8488;Sobre el baño que tendra;Baño compartido;0;Y
57927;8488;Los muebles que trae;Esquema;0;N
57928;8488;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;71495;Y
57929;8489;son 3 comidas al dia;comidas;28747;N
57930;8489;depende;Acceso a la concina;0;Y
57931;8489;Sobre el baño que tendra;Baño privado;0;Y
57932;8489;Sobre el baño que tendra;Baño compartido;0;N
57933;8489;Los muebles que trae;Esquema;0;Y
57934;8489;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;63203;Y
57935;8490;son 3 comidas al dia;comidas;25282;Y
57936;8490;depende;Acceso a la concina;0;Y
57937;8490;Sobre el baño que tendra;Baño privado;0;N
57938;8490;Sobre el baño que tendra;Baño compartido;0;Y
57939;8490;Los muebles que trae;Esquema;0;Y
57940;8490;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;60261;N
57941;8491;son 3 comidas al dia;comidas;28617;Y
57942;8491;depende;Acceso a la concina;0;Y
57943;8491;Sobre el baño que tendra;Baño privado;0;Y
57944;8491;Sobre el baño que tendra;Baño compartido;0;N
57945;8491;Los muebles que trae;Esquema;0;Y
57946;8491;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;66728;N
57947;8492;son 3 comidas al dia;comidas;29558;N
57948;8492;depende;Acceso a la concina;0;Y
57949;8492;Sobre el baño que tendra;Baño privado;0;N
57950;8492;Sobre el baño que tendra;Baño compartido;0;Y
57951;8492;Los muebles que trae;Esquema;0;Y
57952;8492;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;60174;N
57953;8493;son 3 comidas al dia;comidas;28425;N
57954;8493;depende;Acceso a la concina;0;Y
57955;8493;Sobre el baño que tendra;Baño privado;0;N
57956;8493;Sobre el baño que tendra;Baño compartido;0;Y
57957;8493;Los muebles que trae;Esquema;0;Y
57958;8493;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;70316;Y
57959;8494;son 3 comidas al dia;comidas;28065;Y
57960;8494;depende;Acceso a la concina;0;N
57961;8494;Sobre el baño que tendra;Baño privado;0;Y
57962;8494;Sobre el baño que tendra;Baño compartido;0;N
57963;8494;Los muebles que trae;Esquema;0;Y
57964;8494;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;67364;N
57965;8495;son 3 comidas al dia;comidas;27136;Y
57966;8495;depende;Acceso a la concina;0;Y
57967;8495;Sobre el baño que tendra;Baño privado;0;N
57968;8495;Sobre el baño que tendra;Baño compartido;0;Y
57969;8495;Los muebles que trae;Esquema;0;Y
57970;8495;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;62599;N
57971;8496;son 3 comidas al dia;comidas;25935;Y
57972;8496;depende;Acceso a la concina;0;Y
57973;8496;Sobre el baño que tendra;Baño privado;0;N
57974;8496;Sobre el baño que tendra;Baño compartido;0;Y
57975;8496;Los muebles que trae;Esquema;0;Y
57976;8496;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;76966;N
57977;8497;son 3 comidas al dia;comidas;25017;Y
57978;8497;depende;Acceso a la concina;0;N
57979;8497;Sobre el baño que tendra;Baño privado;0;Y
57980;8497;Sobre el baño que tendra;Baño compartido;0;N
57981;8497;Los muebles que trae;Esquema;0;Y
57982;8497;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;75025;Y
57983;8498;son 3 comidas al dia;comidas;25208;N
57984;8498;depende;Acceso a la concina;0;Y
57985;8498;Sobre el baño que tendra;Baño privado;0;Y
57986;8498;Sobre el baño que tendra;Baño compartido;0;N
57987;8498;Los muebles que trae;Esquema;0;N
57988;8498;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;64306;N
57989;8499;son 3 comidas al dia;comidas;27934;Y
57990;8499;depende;Acceso a la concina;0;N
57991;8499;Sobre el baño que tendra;Baño privado;0;Y
57992;8499;Sobre el baño que tendra;Baño compartido;0;N
57993;8499;Los muebles que trae;Esquema;0;Y
57994;8499;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;60735;Y
57995;8500;son 3 comidas al dia;comidas;26034;N
57996;8500;depende;Acceso a la concina;0;N
57997;8500;Sobre el baño que tendra;Baño privado;0;Y
57998;8500;Sobre el baño que tendra;Baño compartido;0;N
57999;8500;Los muebles que trae;Esquema;0;Y
58000;8500;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;69924;Y
58001;8501;son 3 comidas al dia;comidas;29782;N
58002;8501;depende;Acceso a la concina;0;Y
58003;8501;Sobre el baño que tendra;Baño privado;0;Y
58004;8501;Sobre el baño que tendra;Baño compartido;0;N
58005;8501;Los muebles que trae;Esquema;0;Y
58006;8501;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;69154;Y
58007;8502;son 3 comidas al dia;comidas;28176;N
58008;8502;depende;Acceso a la concina;0;N
58009;8502;Sobre el baño que tendra;Baño privado;0;Y
58010;8502;Sobre el baño que tendra;Baño compartido;0;N
58011;8502;Los muebles que trae;Esquema;0;N
58012;8502;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;66996;N
58013;8503;son 3 comidas al dia;comidas;26634;Y
58014;8503;depende;Acceso a la concina;0;Y
58015;8503;Sobre el baño que tendra;Baño privado;0;Y
58016;8503;Sobre el baño que tendra;Baño compartido;0;N
58017;8503;Los muebles que trae;Esquema;0;Y
58018;8503;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;73174;Y
58019;8504;son 3 comidas al dia;comidas;29959;Y
58020;8504;depende;Acceso a la concina;0;N
58021;8504;Sobre el baño que tendra;Baño privado;0;Y
58022;8504;Sobre el baño que tendra;Baño compartido;0;N
58023;8504;Los muebles que trae;Esquema;0;N
58024;8504;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;62852;Y
58025;8505;son 3 comidas al dia;comidas;26168;Y
58026;8505;depende;Acceso a la concina;0;N
58027;8505;Sobre el baño que tendra;Baño privado;0;N
58028;8505;Sobre el baño que tendra;Baño compartido;0;Y
58029;8505;Los muebles que trae;Esquema;0;Y
58030;8505;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;72359;N
58031;8506;son 3 comidas al dia;comidas;25742;N
58032;8506;depende;Acceso a la concina;0;N
58033;8506;Sobre el baño que tendra;Baño privado;0;Y
58034;8506;Sobre el baño que tendra;Baño compartido;0;N
58035;8506;Los muebles que trae;Esquema;0;N
58036;8506;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;61272;Y
58037;8507;son 3 comidas al dia;comidas;28981;N
58038;8507;depende;Acceso a la concina;0;Y
58039;8507;Sobre el baño que tendra;Baño privado;0;Y
58040;8507;Sobre el baño que tendra;Baño compartido;0;N
58041;8507;Los muebles que trae;Esquema;0;N
58042;8507;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;77105;Y
58043;8508;son 3 comidas al dia;comidas;25785;N
58044;8508;depende;Acceso a la concina;0;N
58045;8508;Sobre el baño que tendra;Baño privado;0;Y
58046;8508;Sobre el baño que tendra;Baño compartido;0;N
58047;8508;Los muebles que trae;Esquema;0;N
58048;8508;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;66826;N
58049;8509;son 3 comidas al dia;comidas;25377;N
58050;8509;depende;Acceso a la concina;0;Y
58051;8509;Sobre el baño que tendra;Baño privado;0;N
58052;8509;Sobre el baño que tendra;Baño compartido;0;Y
58053;8509;Los muebles que trae;Esquema;0;N
58054;8509;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;75462;N
58055;8510;son 3 comidas al dia;comidas;26770;Y
58056;8510;depende;Acceso a la concina;0;N
58057;8510;Sobre el baño que tendra;Baño privado;0;Y
58058;8510;Sobre el baño que tendra;Baño compartido;0;N
58059;8510;Los muebles que trae;Esquema;0;N
58060;8510;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;63772;N
58061;8511;son 3 comidas al dia;comidas;27496;N
58062;8511;depende;Acceso a la concina;0;N
58063;8511;Sobre el baño que tendra;Baño privado;0;N
58064;8511;Sobre el baño que tendra;Baño compartido;0;Y
58065;8511;Los muebles que trae;Esquema;0;Y
58066;8511;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;73343;N
58067;8512;son 3 comidas al dia;comidas;28027;N
58068;8512;depende;Acceso a la concina;0;N
58069;8512;Sobre el baño que tendra;Baño privado;0;Y
58070;8512;Sobre el baño que tendra;Baño compartido;0;N
58071;8512;Los muebles que trae;Esquema;0;Y
58072;8512;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;61410;Y
58073;8513;son 3 comidas al dia;comidas;26103;N
58074;8513;depende;Acceso a la concina;0;N
58075;8513;Sobre el baño que tendra;Baño privado;0;N
58076;8513;Sobre el baño que tendra;Baño compartido;0;Y
58077;8513;Los muebles que trae;Esquema;0;N
58078;8513;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;61386;N
58079;8514;son 3 comidas al dia;comidas;26587;N
58080;8514;depende;Acceso a la concina;0;N
58081;8514;Sobre el baño que tendra;Baño privado;0;Y
58082;8514;Sobre el baño que tendra;Baño compartido;0;N
58083;8514;Los muebles que trae;Esquema;0;Y
58084;8514;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;60287;Y
58085;8515;son 3 comidas al dia;comidas;29088;Y
58086;8515;depende;Acceso a la concina;0;N
58087;8515;Sobre el baño que tendra;Baño privado;0;Y
58088;8515;Sobre el baño que tendra;Baño compartido;0;N
58089;8515;Los muebles que trae;Esquema;0;N
58090;8515;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;77492;Y
58091;8516;son 3 comidas al dia;comidas;25422;Y
58092;8516;depende;Acceso a la concina;0;N
58093;8516;Sobre el baño que tendra;Baño privado;0;N
58094;8516;Sobre el baño que tendra;Baño compartido;0;Y
58095;8516;Los muebles que trae;Esquema;0;N
58096;8516;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;72524;Y
58097;8517;son 3 comidas al dia;comidas;29026;Y
58098;8517;depende;Acceso a la concina;0;Y
58099;8517;Sobre el baño que tendra;Baño privado;0;Y
58100;8517;Sobre el baño que tendra;Baño compartido;0;N
58101;8517;Los muebles que trae;Esquema;0;N
58102;8517;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;78694;Y
58103;8518;son 3 comidas al dia;comidas;29962;Y
58104;8518;depende;Acceso a la concina;0;Y
58105;8518;Sobre el baño que tendra;Baño privado;0;Y
58106;8518;Sobre el baño que tendra;Baño compartido;0;N
58107;8518;Los muebles que trae;Esquema;0;N
58108;8518;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;76712;N
58109;8519;son 3 comidas al dia;comidas;25462;N
58110;8519;depende;Acceso a la concina;0;N
58111;8519;Sobre el baño que tendra;Baño privado;0;Y
58112;8519;Sobre el baño que tendra;Baño compartido;0;N
58113;8519;Los muebles que trae;Esquema;0;N
58114;8519;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;66637;Y
58115;8520;son 3 comidas al dia;comidas;26628;N
58116;8520;depende;Acceso a la concina;0;N
58117;8520;Sobre el baño que tendra;Baño privado;0;Y
58118;8520;Sobre el baño que tendra;Baño compartido;0;N
58119;8520;Los muebles que trae;Esquema;0;Y
58120;8520;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;72830;Y
58121;8521;son 3 comidas al dia;comidas;29105;N
58122;8521;depende;Acceso a la concina;0;Y
58123;8521;Sobre el baño que tendra;Baño privado;0;Y
58124;8521;Sobre el baño que tendra;Baño compartido;0;N
58125;8521;Los muebles que trae;Esquema;0;Y
58126;8521;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;79468;Y
58127;8522;son 3 comidas al dia;comidas;28540;N
58128;8522;depende;Acceso a la concina;0;N
58129;8522;Sobre el baño que tendra;Baño privado;0;N
58130;8522;Sobre el baño que tendra;Baño compartido;0;Y
58131;8522;Los muebles que trae;Esquema;0;Y
58132;8522;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;77502;Y
58133;8523;son 3 comidas al dia;comidas;27247;Y
58134;8523;depende;Acceso a la concina;0;Y
58135;8523;Sobre el baño que tendra;Baño privado;0;N
58136;8523;Sobre el baño que tendra;Baño compartido;0;Y
58137;8523;Los muebles que trae;Esquema;0;Y
58138;8523;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;73189;N
58139;8524;son 3 comidas al dia;comidas;28951;Y
58140;8524;depende;Acceso a la concina;0;Y
58141;8524;Sobre el baño que tendra;Baño privado;0;N
58142;8524;Sobre el baño que tendra;Baño compartido;0;Y
58143;8524;Los muebles que trae;Esquema;0;Y
58144;8524;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;79284;Y
58145;8525;son 3 comidas al dia;comidas;25500;Y
58146;8525;depende;Acceso a la concina;0;Y
58147;8525;Sobre el baño que tendra;Baño privado;0;N
58148;8525;Sobre el baño que tendra;Baño compartido;0;Y
58149;8525;Los muebles que trae;Esquema;0;N
58150;8525;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;64290;N
58151;8526;son 3 comidas al dia;comidas;27436;N
58152;8526;depende;Acceso a la concina;0;Y
58153;8526;Sobre el baño que tendra;Baño privado;0;N
58154;8526;Sobre el baño que tendra;Baño compartido;0;Y
58155;8526;Los muebles que trae;Esquema;0;Y
58156;8526;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;60988;N
58157;8527;son 3 comidas al dia;comidas;28692;Y
58158;8527;depende;Acceso a la concina;0;Y
58159;8527;Sobre el baño que tendra;Baño privado;0;Y
58160;8527;Sobre el baño que tendra;Baño compartido;0;N
58161;8527;Los muebles que trae;Esquema;0;N
58162;8527;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;79550;N
58163;8528;son 3 comidas al dia;comidas;25810;N
58164;8528;depende;Acceso a la concina;0;Y
58165;8528;Sobre el baño que tendra;Baño privado;0;Y
58166;8528;Sobre el baño que tendra;Baño compartido;0;N
58167;8528;Los muebles que trae;Esquema;0;N
58168;8528;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;71504;Y
58169;8529;son 3 comidas al dia;comidas;25745;N
58170;8529;depende;Acceso a la concina;0;Y
58171;8529;Sobre el baño que tendra;Baño privado;0;N
58172;8529;Sobre el baño que tendra;Baño compartido;0;Y
58173;8529;Los muebles que trae;Esquema;0;Y
58174;8529;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;74575;N
58175;8530;son 3 comidas al dia;comidas;26430;N
58176;8530;depende;Acceso a la concina;0;N
58177;8530;Sobre el baño que tendra;Baño privado;0;Y
58178;8530;Sobre el baño que tendra;Baño compartido;0;N
58179;8530;Los muebles que trae;Esquema;0;N
58180;8530;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;61658;Y
58181;8531;son 3 comidas al dia;comidas;27500;Y
58182;8531;depende;Acceso a la concina;0;N
58183;8531;Sobre el baño que tendra;Baño privado;0;Y
58184;8531;Sobre el baño que tendra;Baño compartido;0;N
58185;8531;Los muebles que trae;Esquema;0;Y
58186;8531;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;64569;Y
58187;8532;son 3 comidas al dia;comidas;28776;Y
58188;8532;depende;Acceso a la concina;0;Y
58189;8532;Sobre el baño que tendra;Baño privado;0;N
58190;8532;Sobre el baño que tendra;Baño compartido;0;Y
58191;8532;Los muebles que trae;Esquema;0;N
58192;8532;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;60364;Y
58193;8533;son 3 comidas al dia;comidas;28310;Y
58194;8533;depende;Acceso a la concina;0;N
58195;8533;Sobre el baño que tendra;Baño privado;0;N
58196;8533;Sobre el baño que tendra;Baño compartido;0;Y
58197;8533;Los muebles que trae;Esquema;0;N
58198;8533;los servicios a pagar son luz, teléfono, agua, TV cable y servicio de internet;servicios;60499;N
58199;8534;son 3 comidas al dia;comidas;29009;N
58200;8534;depende;Acceso a la concina;0;N
58201;8534;Sobre el baño que tendra;Baño privado;0;Y
58202;8534;Sobre el baño que tendra;Baño compartido;0;N
58203;8534;Los muebles que trae;Esquema;0;Y
