ID,IDOPERADOR,PRECIO,FECHAINICIODES,FECHAFNDES
5973,2582,57055,,
5974,3212,53346,,
5975,2633,92569,,
5976,3340,187686,,
5977,2687,54172,,
5978,2584,143364,,
5979,2323,193832,,
5980,2335,137639,,
5981,3870,164799,,
5982,4500,74078,,
5983,4464,155138,,
5984,4109,125796,,
5985,3067,157364,,
5986,4807,193551,,
5987,4641,154225,,
5988,3589,192051,,
5989,4702,184687,,
5990,4944,70450,,
5991,3209,147244,27/04/2020,05/05/2020
5992,3093,82834,,
5993,4670,122286,,
5994,3392,193549,,
5995,2718,58896,,
5996,4466,101835,,
5997,4606,130191,,
5998,2368,139179,,
5999,2476,72323,,
6000,2455,110424,,
6001,3047,76000,,
6002,4811,172576,,
6003,4412,185581,,
6004,4328,163626,,
6005,3399,160558,,
6006,4921,185944,,
6007,2836,82984,,
6008,3044,79191,,
6009,3118,55931,,
6010,2442,106160,,
6011,3975,63599,,
6012,3073,143396,17/04/2020,02/06/2020
6013,4910,185466,,
6014,4230,180576,22/04/2020,02/07/2020
6015,2104,90193,,
6016,3743,40814,,
6017,4322,81530,,
6018,3835,78330,,
6019,3054,77256,,
6020,4330,182633,,
6021,2507,120557,,
6022,4965,32374,,
6023,2939,84576,,
6024,4394,169031,,
6025,2392,182169,,
6026,2050,46699,,
6027,3467,107552,,
6028,3565,101514,,
6029,3497,166757,,
6030,4498,178330,,
6031,2288,117622,,
6032,4913,165765,,
6033,4403,128500,,
6034,5004,146199,,
6035,2541,130106,,
6036,4658,139617,,
6037,2151,36879,,
6038,4154,23820,,
6039,3486,110271,,
6040,4744,160108,,
6041,4049,154159,,
6042,3137,186779,,
6043,4010,32175,,
6044,2263,93928,,
6045,3821,72277,,
6046,3922,37402,,
6047,4344,177305,,
6048,3567,42364,,
6049,4239,132193,,
6050,3280,125462,,
6051,3371,113212,,
6052,4851,124478,,
6053,4715,30948,,
6054,2146,140979,,
6055,4725,22639,04/05/2020,02/07/2020
6056,4276,48777,,
6057,3736,144471,,
6058,2289,38979,,
6059,2495,165946,,
6060,4301,154133,,
6061,2214,53441,,
6062,3537,90023,,
6063,4521,103515,,
6064,2371,21340,,
6065,5010,65917,,
6066,3487,98374,,
6067,3711,47289,,
6068,4428,129432,,
6069,3338,45149,,
6070,2466,127950,,
6071,4680,73516,,
6072,4002,199031,,
6073,4665,196416,,
6074,3723,92940,,
6075,3397,124734,,
6076,3297,87785,,
6077,2161,173850,,
6078,4311,148797,,
6079,2533,46754,,
6080,4854,138912,,
6081,2382,53621,,
6082,4868,48058,,
6083,3303,117332,,
6084,3984,124423,,
6085,4310,193194,,
6086,4453,154896,,
6087,2173,188971,,
6088,3246,157850,,
6089,3548,184961,,
6090,2506,193588,,
6091,2930,184391,,
6092,3514,93113,,
6093,4288,168293,,
6094,3092,56970,,
6095,4644,181832,,
6096,3334,64626,,
6097,3731,169304,,
6098,2695,177975,,
6099,2790,32689,,
6100,3645,184201,,
6101,4525,180460,22/04/2020,12/06/2020
6102,2175,139143,,
6103,2748,154211,,
6104,2321,135083,,
6105,4593,175856,,
6106,4083,56627,,
6107,4467,99308,,
6108,3092,118038,,
6109,4540,144817,,
6110,4220,162544,,
6111,4450,45972,,
6112,4782,48061,,
6113,2258,130347,,
6114,4170,27750,,
6115,3792,23633,,
6116,2655,92375,,
6117,4360,93364,,
6118,2364,111723,,
6119,3317,83358,,
6120,3359,131087,,
6121,2634,193416,08/04/2020,05/06/2020
6122,3997,98513,,
6123,2965,169211,,
6124,3712,175179,,
6125,4245,198894,,
6126,4812,185865,,
6127,4885,58841,04/05/2020,03/07/2020
6128,4236,118588,,
6129,2747,186183,,
6130,2910,162460,,
6131,4003,34973,,
6132,3909,193229,,
6133,3279,40654,,
6134,4190,141156,,
6135,4736,168663,,
6136,3229,24297,,
6137,4388,149388,,
6138,2307,28722,,
6139,4356,51729,,
6140,2240,52425,,
6141,4784,33117,,
6142,4263,101629,25/04/2020,06/05/2020
6143,2406,35822,,
6144,4023,153169,,
6145,2119,62522,,
6146,4541,37955,,
6147,2215,30694,,
6148,4641,118287,,
6149,2086,145579,,
6150,3664,135373,,
6151,4941,163620,,
6152,4253,107448,,
6153,3175,73898,,
6154,2830,79877,,
6155,4174,166161,,
6156,4344,50927,,
6157,4626,199091,,
6158,3876,171709,,
6159,3798,139076,,
6160,2449,102530,,
6161,3934,112096,,
6162,2443,33123,,
6163,4282,64374,,
6164,2773,135255,,
6165,3789,177552,,
6166,4232,171947,,
6167,4355,177699,,
6168,4788,142329,,
6169,2710,48002,02/05/2020,21/05/2020
6170,4263,155633,,
6171,4165,155172,,
6172,4880,144470,,
6173,4340,147509,,
6174,2135,97173,08/04/2020,02/07/2020
6175,2850,190756,,
6176,4529,167022,,
6177,2530,129323,25/04/2020,06/06/2020
6178,2912,163576,,
6179,3640,145615,,
6180,4533,178234,,
6181,2327,65045,,
6182,4405,35957,,
6183,4163,127710,,
6184,4531,194636,,
6185,3819,135513,,
6186,2486,170557,,
6187,3018,121279,,
6188,4216,160948,,
6189,4503,122047,,
6190,3577,49310,,
6191,2397,145565,,
6192,4043,98400,,
6193,2056,151842,,
6194,4560,173655,,
6195,2858,136597,,
6196,4365,78526,,
6197,2152,131100,,
6198,2125,30840,,
6199,4377,29507,,
6200,2042,81154,,
6201,4629,50540,,
6202,4876,120071,,
6203,4483,114249,,
6204,3183,119167,20/04/2020,04/07/2020
6205,3270,160525,,
6206,3064,129768,,
6207,2677,121298,,
6208,4725,122092,,
6209,2317,177179,,
6210,3912,54256,,
6211,2936,67379,,
6212,2094,174594,,
6213,2121,195259,,
6214,3359,155196,,
6215,2594,56235,,
6216,3901,103723,,
6217,3626,20186,,
6218,2063,190870,,
6219,2558,86118,,
6220,4155,91608,,
6221,2329,58440,,
6222,3371,66075,,
6223,2736,92576,,
6224,2307,97891,,
6225,4712,32598,,
6226,3050,108317,,
6227,4890,78973,,
6228,4636,159765,,
6229,3869,78865,,
6230,3818,128961,,
6231,2713,175938,,
6232,4905,21918,,
6233,2099,87874,,
6234,3474,59966,,
6235,4551,157108,,
6236,4597,57707,,
6237,4445,122651,,
6238,4196,43774,,
6239,5018,101281,,
6240,3205,103641,,
6241,3073,169130,17/04/2020,24/06/2020
6242,3112,81027,,
6243,3244,30956,,
6244,3296,41476,,
6245,3469,184447,,
6246,4970,156713,24/04/2020,11/06/2020
6247,4527,35645,,
6248,3638,111902,,
6249,3074,79690,,
6250,2663,92473,,
6251,4280,140579,,
6252,2062,101714,,
6253,3517,27139,,
6254,3160,118210,,
6255,3924,37725,,
6256,2074,196140,,
6257,4503,125693,,
6258,2689,198692,,
6259,2446,110905,11/04/2020,05/05/2020
6260,4199,35383,,
6261,2486,149704,,
6262,2951,178831,,
6263,4050,32274,,
6264,4571,127918,,
6265,3850,184067,,
6266,4353,62576,,
6267,4496,148405,,
6268,4723,132214,,
6269,4672,44526,,
6270,2168,111374,,
6271,3566,76090,,
6272,4759,154060,,
6273,2673,20359,,
6274,4741,151426,,
6275,4847,148939,,
6276,4874,54893,,
6277,3302,184202,,
6278,3554,190883,10/04/2020,21/06/2020
6279,4582,56706,,
6280,4478,76563,,
6281,3462,76650,,
6282,3212,179932,,
6283,2147,93999,,
6284,2658,180836,,
6285,4436,147759,,
6286,2322,24736,,
6287,2362,168169,18/04/2020,22/06/2020
6288,4971,129081,,
6289,2947,67052,21/04/2020,07/05/2020
6290,4933,151679,,
6291,4569,63142,,
6292,3527,85226,,
6293,4911,137355,,
6294,4713,157959,,
6295,2965,47224,,
6296,2676,47642,,
6297,2092,119334,,
6298,3131,165641,,
6299,2374,70808,,
6300,4163,173315,,
6301,2583,157054,27/04/2020,30/06/2020
6302,4545,135942,,
6303,3054,143459,,
6304,4731,122529,,
6305,2143,40687,,
6306,2476,93601,,
6307,3301,30620,,
6308,2823,144946,,
6309,3138,149433,,
6310,5031,89476,,
6311,4495,124183,,
6312,2763,47008,,
6313,2949,69901,,
6314,2176,117755,,
6315,3416,109832,,
6316,2610,164275,,
6317,4337,106007,,
6318,4776,100706,02/05/2020,03/06/2020
6319,3838,116085,,
6320,4952,92179,,
6321,2552,169941,,
6322,3695,124123,,
6323,4455,170452,,
6324,2970,97295,,
6325,3683,88279,,
6326,2513,122183,,
6327,3208,118605,,
6328,3586,153376,,
6329,2394,49927,,
6330,4702,67669,13/04/2020,27/05/2020
6331,4694,66808,,
6332,4899,63205,,
6333,2238,141037,,
6334,3235,102352,,
6335,4306,119812,,
6336,4447,118652,,
6337,4253,118161,,
6338,4999,171595,,
6339,2826,152243,,
6340,2788,52060,,
6341,4456,57942,,
6342,4582,139903,,
6343,3803,158446,03/05/2020,21/06/2020
6344,2710,87532,,
6345,3364,60997,,
6346,2294,196376,,
6347,4474,61869,,
6348,2610,160103,,
6349,3628,140879,,
6350,4014,145956,29/04/2020,16/06/2020
6351,4136,162829,27/04/2020,01/07/2020
6352,2510,195552,,
6353,2046,47201,,
6354,4071,132588,,
6355,2844,27612,,
6356,3333,180003,,
6357,2906,70188,,
6358,2345,193679,,
6359,2755,164244,,
6360,2219,20790,,
6361,2151,140719,,
6362,3990,85297,,
6363,4603,158491,,
6364,4759,149844,,
6365,4696,167854,,
6366,2175,173186,,
6367,4238,147902,,
6368,3195,44259,,
6369,2675,85842,,
6370,3382,64369,,
6371,3394,165534,,
6372,4112,170661,,
6373,2966,84944,,
6374,2886,195269,,
6375,2723,97391,,
6376,2326,108357,,
6377,4984,81742,,
6378,2751,146231,,
6379,2079,179553,,
6380,3850,98160,,
6381,3969,79413,,
6382,2604,99036,,
6383,3002,66639,,
6384,2921,75360,,
6385,4046,62058,23/04/2020,11/06/2020
6386,4832,86464,,
6387,2793,164774,,
6388,2554,188211,,
6389,2850,151048,,
6390,3117,32780,,
6391,4537,139505,,
6392,4415,167838,,
6393,4872,32460,,
6394,2756,52683,,
6395,4533,68760,,
6396,4275,120546,,
6397,4772,52707,,
6398,4660,52049,,
6399,2165,74390,,
6400,2129,185449,,
6401,2445,119830,,
6402,2800,121764,,
6403,5010,190927,,
6404,3126,54679,01/05/2020,30/05/2020
6405,3894,106584,,
6406,5009,127695,,
6407,2963,142227,,
6408,2113,142032,,
6409,2105,105343,,
6410,2992,186562,,
6411,4299,110644,,
6412,2793,167169,,
6413,4815,178815,,
6414,4690,131516,,
6415,2297,116580,,
6416,4340,185590,,
6417,2277,129880,,
6418,2641,58128,,
6419,2327,114515,06/04/2020,23/05/2020
6420,2049,185724,,
6421,2746,101108,,
6422,3276,90648,,
6423,2881,181659,,
6424,2656,140364,,
6425,3173,135131,,
6426,3010,54774,04/05/2020,08/06/2020
6427,3807,115347,15/04/2020,15/06/2020
6428,5014,118684,,
6429,3420,160544,,
6430,4850,122600,,
6431,2222,57536,,
6432,3970,162362,,
6433,4119,166759,,
6434,3856,147498,,
6435,4878,179892,,
6436,3826,161743,,
6437,3767,54433,,
6438,4495,127790,,
6439,2245,65259,,
6440,3330,166190,,
6441,3584,65711,,
6442,2171,74736,,
6443,4902,112677,,
6444,4432,83754,,
6445,4767,59454,,
6446,2429,198333,,
6447,3236,146660,,
6448,4520,105611,,
6449,4328,30807,,
6450,4792,99628,,
6451,4040,62061,,
6452,3388,138058,,
6453,2660,185240,,
6454,2311,183596,,
6455,3861,67788,,
6456,3071,164674,,
6457,4184,106470,23/04/2020,25/05/2020
6458,4260,79889,,
6459,4196,185582,,
6460,2838,147798,29/04/2020,12/05/2020
6461,2852,158567,,
6462,3685,119342,,
6463,2456,31861,,
6464,4050,85172,,
6465,4243,110169,,
6466,4671,56769,,
6467,2045,44195,,
6468,4924,113090,17/04/2020,01/06/2020
6469,3232,82283,,
6470,3937,42075,,
6471,3772,93577,,
6472,3936,147140,,
6473,2616,55421,,
6474,4186,69780,,
6475,2722,159207,,
6476,4565,82690,,
6477,3789,165913,,
6478,4671,179842,,
6479,3138,60211,,
6480,3128,141165,,
6481,3314,100212,,
6482,2681,43700,22/04/2020,02/06/2020
6483,3557,34814,,
6484,4734,155825,,
6485,4318,118293,,
6486,4706,156381,,
6487,3090,20433,,
6488,3310,123621,,
6489,4872,110793,,
6490,2963,104487,,
6491,2978,68690,,
6492,3542,156409,,
6493,3454,31452,,
6494,3240,58345,,
6495,2615,154017,,
6496,4795,118759,,
6497,3401,30980,11/04/2020,22/05/2020
6498,4745,178207,,
6499,3038,59513,,
6500,3007,199333,,
6501,2906,74690,,
6502,2870,67595,,
6503,4815,156924,,
6504,4504,78542,,
6505,2038,70587,,
6506,4920,178180,,
6507,2403,188411,,
6508,3951,66298,,
6509,4709,70938,,
6510,4765,167394,,
6511,4978,198531,,
6512,2880,94752,,
6513,2410,96436,,
6514,3675,41383,,
6515,2220,117931,26/04/2020,28/05/2020
6516,4521,155896,27/04/2020,08/06/2020
6517,2569,76568,,
6518,3225,93745,,
6519,2238,141679,,
6520,4396,58968,17/04/2020,01/07/2020
6521,4338,181350,,
6522,4913,67909,,
6523,3114,58441,,
6524,4025,67617,,
6525,4182,104644,,
6526,3701,76772,,
6527,4722,184092,,
6528,2754,149139,,
6529,2380,143827,07/04/2020,30/06/2020
6530,3961,76393,,
6531,4528,190455,,
6532,3351,43271,,
6533,3007,114938,,
6534,2100,52438,,
6535,4111,32477,,
6536,2342,82441,,
6537,2967,105554,,
6538,2964,132845,,
6539,3063,88467,,
6540,2974,41745,,
6541,2511,142125,,
6542,3491,145953,,
6543,4965,108308,,
6544,3669,122398,,
6545,4811,145442,,
6546,3371,64304,,
6547,4364,90808,,
6548,2616,127835,,
6549,2417,93977,,
6550,3964,89045,,
6551,3938,32064,,
6552,2094,77095,,
6553,2146,189981,,
6554,3794,115908,,
6555,3032,20725,,
6556,4060,54138,,
6557,3809,22900,,
6558,3247,163099,,
6559,3558,192124,,
6560,3518,199547,,
6561,4787,178082,,
6562,2749,82160,,
6563,4405,193331,,
6564,4941,94192,,
6565,4194,162728,,
6566,4526,65620,,
6567,2637,96271,,
6568,4814,72527,,
6569,4820,144849,,
6570,2258,188911,,
6571,4039,33358,,
6572,4256,115516,27/04/2020,05/05/2020
6573,3770,181789,,
6574,4267,178536,,
6575,3278,111966,,
6576,3673,198093,,
6577,4693,145947,,
6578,4469,178242,,
6579,2186,54895,,
6580,2251,26323,,
6581,3782,180105,,
6582,4247,126260,,
6583,4339,190040,,
6584,2337,32922,,
6585,4437,37896,,
6586,4164,45274,,
6587,4164,141042,,
6588,2491,160626,,
6589,2932,127832,,
6590,4263,181753,19/04/2020,04/06/2020
6591,3986,25649,,
6592,3546,20842,,
6593,2443,177564,,
6594,2169,169277,,
6595,5028,121062,,
6596,2540,187290,,
6597,3868,27494,,
6598,3183,82108,,
6599,4141,170674,,
6600,3421,52755,,
6601,4369,95691,,
6602,2949,130500,,
6603,2163,70942,,
6604,4433,88280,,
6605,4410,35861,,
6606,2478,55857,,
6607,4478,95866,,
6608,3401,118925,,
6609,2262,145034,,
6610,4828,34696,,
6611,4836,148607,14/04/2020,28/06/2020
6612,3127,106401,,
6613,2087,104278,,
6614,4458,75715,,
6615,5027,153592,,
6616,4980,23533,,
6617,3328,94541,,
6618,2554,139602,,
6619,3380,29494,,
6620,2211,76295,,
6621,3307,196414,,
6622,3195,72467,,
6623,3245,138276,,
6624,3394,65684,,
6625,3663,47798,,
6626,2220,143659,,
6627,4014,132679,,
6628,4024,195150,,
6629,3070,40287,,
6630,3559,53074,,
6631,2166,86150,,
6632,3634,96905,,
6633,2984,124945,,
6634,3422,62242,,
6635,4854,58606,,
6636,3251,165990,,
6637,4236,74537,,
6638,2155,111953,,
6639,4316,124476,,
6640,4353,96003,,
6641,2053,132536,,
6642,5011,29352,,
6643,3828,51505,13/04/2020,16/05/2020
6644,3730,136042,,
6645,3103,150024,,
6646,3004,186878,,
6647,3177,57752,,
6648,2759,29899,,
6649,2789,45135,,
6650,3975,181904,,
6651,2711,181391,,
6652,2783,91365,,
6653,2554,181973,,
6654,4305,63360,,
6655,2334,119991,,
6656,2595,66566,,
6657,3366,67535,,
6658,4861,49436,,
6659,2429,25399,,
6660,2312,42252,,
6661,2611,163007,,
6662,3539,132066,,
6663,3892,118659,,
6664,3678,143662,,
6665,3915,193843,,
6666,2984,31791,,
6667,4735,123152,,
6668,3175,31578,,
6669,3992,150727,,
6670,2175,60704,,
6671,2598,70536,,
6672,2349,125363,,
6673,3973,53482,,
6674,4996,126342,,
6675,2974,38456,,
6676,2478,160295,,
6677,2849,187812,,
6678,2812,167271,,
6679,4605,105445,,
6680,4893,137568,,
6681,4119,146075,,
6682,2103,26777,,
6683,3099,103496,,
6684,4713,23436,,
6685,4923,114282,,
6686,4422,93524,,
6687,5003,95414,,
6688,4345,130644,,
6689,3651,76469,,
6690,3289,189856,,
6691,4767,120591,,
6692,3477,136544,,
6693,4832,22348,,
6694,4621,49249,,
6695,2975,25424,,
6696,2937,38402,,
6697,3635,154805,,
6698,3313,154612,,
6699,3905,161079,,
6700,3715,94743,,
6701,4077,93308,20/04/2020,19/06/2020
6702,4056,74318,,
6703,4400,47777,,
6704,3903,148628,,
6705,3701,194676,,
6706,3994,151466,16/04/2020,25/06/2020
6707,3380,103516,,
6708,4596,130282,,
6709,4022,82598,,
6710,3668,50775,15/04/2020,05/05/2020
6711,2367,56440,,
6712,4031,65617,,
6713,4741,66759,,
6714,3473,108371,,
6715,3909,40899,,
6716,4930,105976,,
6717,2175,65989,,
6718,2087,109365,,
6719,2762,192285,,
6720,4923,194613,,
6721,4877,188630,,
6722,2814,158059,,
6723,4420,157109,,
6724,2670,158320,,
6725,3415,55186,,
6726,2658,58837,30/04/2020,20/05/2020
6727,4103,171420,,
6728,4096,26497,,
6729,3504,175598,,
6730,2463,180349,,
6731,4551,156472,,
6732,4512,94714,,
6733,4730,75864,,
6734,4144,71798,,
6735,3546,173685,,
6736,2131,122058,,
6737,3759,36289,,
6738,2467,133366,,
6739,2384,75746,,
6740,2221,33703,,
6741,3521,133246,,
6742,3444,20696,,
6743,3025,191015,,
6744,2347,84199,,
6745,3491,163343,,
6746,2603,173641,,
6747,2190,190786,,
6748,2826,28277,,
6749,3840,196818,06/04/2020,15/06/2020
6750,3198,113539,,
6751,3212,74182,,
6752,3041,199016,,
6753,3922,173489,,
6754,3012,186067,,
6755,4997,24505,26/04/2020,09/06/2020
6756,2651,39694,,
6757,4184,125322,,
6758,4163,112955,,
6759,2115,164773,,
6760,4695,102770,,
6761,3963,45459,,
6762,3114,168340,,
6763,2163,99960,,
6764,3487,154420,,
6765,2180,37530,,
6766,4188,91143,,
6767,2343,63763,,
6768,3233,141761,,
6769,4333,108847,,
6770,2523,23788,,
6771,2249,185223,,
6772,2545,193646,,
6773,3455,175908,,
6774,4426,189154,,
6775,4044,106800,,
6776,4874,174237,,
6777,4887,149201,,
6778,2679,53407,,
6779,4775,118178,,
6780,2231,128872,,
6781,4931,56634,,
6782,4584,101546,,
6783,4823,23098,,
6784,2863,102723,,
6785,3746,78308,,
6786,2209,69416,,
6787,4500,41835,,
6788,2618,36905,,
6789,4444,184784,,
6790,3469,20129,,
6791,2260,78619,,
6792,3356,24440,,
6793,2936,38831,13/04/2020,18/05/2020
6794,3676,151577,,
6795,3845,93179,,
6796,3479,31987,,
6797,3133,173824,,
6798,2563,96169,27/04/2020,25/05/2020
6799,2895,186322,,
6800,3272,138847,,
6801,4998,20042,,
6802,4658,132123,,
6803,2992,121585,,
6804,4178,59039,,
6805,4370,170973,,
6806,3256,82303,,
6807,3703,76433,,
6808,3368,26459,,
6809,2958,42818,,
6810,4488,85653,,
6811,4008,74890,,
6812,4719,149590,,
6813,4914,144520,,
6814,3705,21827,,
6815,2164,154088,,
6816,4353,97987,,
6817,3786,106271,,
6818,4469,107528,,
6819,4247,20211,,
6820,3249,163233,,
6821,3296,140462,,
6822,3825,97500,,
6823,5030,134422,,
6824,3861,55954,,
6825,4581,113455,,
6826,2050,109854,,
6827,2457,69203,,
6828,2759,147157,,
6829,3187,90173,,
6830,3573,72856,,
6831,3774,68439,,
6832,4849,181921,,
6833,3850,146753,,
6834,2444,182953,,
6835,2211,54437,,
6836,4081,141715,,
6837,3735,114394,,
6838,5030,138206,,
6839,2814,199001,,
6840,2337,119983,,
6841,2861,26877,,
6842,3143,121185,,
6843,4294,63617,,
6844,2622,173151,,
6845,2448,152455,,
6846,3578,23206,,
6847,3564,107458,,
6848,2407,61005,,
6849,4238,95186,,
6850,3943,159728,,
6851,3740,22136,,
6852,3720,197924,,
6853,2697,63117,,
6854,4795,122024,,
6855,3184,115848,,
6856,4129,89118,,
6857,4709,109611,,
6858,2132,159873,,
6859,4372,185146,,
6860,4899,114651,,
6861,4597,194934,,
6862,2835,193388,,
6863,4662,31505,,
6864,2078,153916,,
6865,2777,105043,,
6866,3831,27804,,
6867,4180,80839,,
6868,4496,145615,,
6869,4741,158819,,
6870,4318,46883,,
6871,2575,187177,,
6872,4644,187878,,
6873,4264,136064,,
6874,3339,111859,,
6875,4598,190280,,
6876,4156,32284,,
6877,4768,175590,,
6878,2245,61071,,
6879,3639,161923,,
6880,4483,162357,,
6881,2642,131327,,
6882,4664,136398,,
6883,2800,115565,,
6884,2770,162253,,
6885,4705,30225,,
6886,3545,119509,,
6887,2473,113534,,
6888,4944,185630,,
6889,2220,177311,,
6890,4273,26482,,
6891,4135,77510,,
6892,2194,148852,,
6893,2259,125024,,
6894,2358,22735,,
6895,3810,53415,,
6896,4700,196775,,
6897,2484,70630,,
6898,4945,78049,,
6899,4487,117230,,
6900,4701,152193,,
6901,2112,24075,,
6902,3968,186527,,
6903,4580,63869,,
6904,3747,119159,,
6905,3930,152016,,
6906,4765,47232,,
6907,4932,31478,,
6908,2542,80015,24/04/2020,23/05/2020
6909,2167,145949,,
6910,3596,159701,,
6911,4886,55714,,
6912,3752,67204,,
6913,4529,20537,,
6914,3500,186440,,
6915,3772,127468,,
6916,4143,135470,,
6917,4723,162014,,
6918,2074,126806,,
6919,3559,49351,,
6920,2770,23362,,
6921,4991,101115,,
6922,3014,91543,,
6923,3566,91737,,
6924,3831,163802,,
6925,3230,138362,05/04/2020,02/07/2020
6926,3018,118105,,
6927,3921,113918,,
6928,3210,126165,,
6929,4482,136499,,
6930,3903,105759,,
6931,3772,157847,,
6932,3104,25991,,
6933,4286,37301,10/04/2020,21/05/2020
6934,3144,38467,,
6935,2584,54464,03/05/2020,17/06/2020
6936,2166,192005,,
6937,3747,197656,01/05/2020,22/05/2020
6938,4334,157777,,
6939,4198,192164,,
6940,3816,57149,,
6941,3954,52750,,
6942,4372,150589,,
6943,4134,74197,,
6944,3186,144727,,
6945,4109,47288,,
6946,2913,89415,,
6947,4692,45192,,
6948,3467,129912,,
6949,3258,101720,,
6950,3908,173566,,
6951,4890,139032,,
6952,2181,125425,,
6953,4831,35094,,
6954,2372,85277,,
6955,4815,55102,,
6956,2195,74990,,
6957,3506,49529,,
6958,4937,198470,,
6959,3714,191706,,
6960,2978,179396,,
6961,3757,114753,,
6962,2239,102252,,
6963,2101,31789,,
6964,3437,177283,,
6965,2568,136770,,
6966,2159,130912,,
6967,4772,115684,,
6968,2656,154460,,
6969,2766,181390,,
6970,4004,36158,,
6971,3931,44329,,
6972,3831,175965,,
6973,4334,183071,,
6974,3699,115567,,
6975,4508,27667,,
6976,3842,64015,,
6977,3690,54685,,
6978,4712,39795,,
6979,3407,146902,,
6980,2354,79298,,
6981,4462,112653,,
6982,4024,27852,,
6983,2038,154689,,
6984,3326,147864,,
6985,4368,82496,,
6986,3363,77443,,
6987,2403,133308,,
6988,2401,180117,,
6989,4800,188139,,
6990,4339,66504,,
6991,4698,30437,,
6992,4919,84195,,
6993,4420,162707,,
6994,4835,126103,,
6995,2625,167645,,
6996,3120,180630,,
6997,2565,147872,,
6998,2961,196351,,
6999,3043,180919,,
7000,3381,43201,,
7001,2207,41012,,
7002,4208,137031,19/04/2020,14/05/2020
7003,3788,128018,,
7004,4289,167861,,
7005,4450,147134,,
7006,4744,104239,,
7007,4295,46616,,
7008,2600,29815,,
7009,3363,118663,,
7010,2566,31912,,
7011,2265,24519,,
7012,4786,188568,,
7013,2764,49232,,
7014,3733,28989,,
7015,3537,166961,05/04/2020,07/05/2020
7016,4767,40760,,
7017,3313,100367,,
7018,3788,83421,,
7019,2192,75565,,
7020,4307,172015,,
7021,2102,96824,,
7022,4917,129999,,
7023,5010,82799,,
7024,2168,115553,,
7025,2850,65859,,
7026,4730,137575,,
7027,4283,53431,,
7028,4702,64072,,
7029,3470,154666,,
7030,4087,41941,,
7031,4335,95937,,
7032,4754,102827,,
7033,2402,112184,,
7034,2177,103265,,
7035,3778,194728,,
7036,3644,69247,,
7037,2225,150309,,
7038,3987,189578,,
7039,4327,153927,,
7040,4471,110656,,
7041,2735,122943,,
7042,2769,198420,,
7043,3880,43559,,
7044,2711,157549,,
7045,2909,107669,,
7046,2319,103545,,
7047,2667,83045,,
7048,2912,56550,,
7049,4120,53928,,
7050,2084,174319,,
7051,3544,118007,13/04/2020,07/05/2020
7052,3444,191627,,
7053,4818,102502,,
7054,3750,130511,,
7055,3696,177877,,
7056,3500,121310,,
7057,2867,32617,14/04/2020,03/07/2020
7058,2299,108624,,
7059,3055,168389,,
7060,2838,166467,,
7061,4999,111421,,
7062,5000,104575,,
7063,4524,169796,,
7064,3563,184058,,
7065,4302,86952,,
7066,3345,41408,,
7067,4883,165297,01/05/2020,14/05/2020
7068,4484,49157,,
7069,3253,47676,,
7070,3538,167964,,
7071,2165,48589,,
7072,2326,172568,,
7073,4006,54979,,
7074,2803,79704,,
7075,2995,49132,,
7076,3841,108807,,
7077,4737,114554,,
7078,2263,138501,,
7079,2303,39542,,
7080,3533,146470,,
7081,4448,88628,,
7082,5035,80435,,
7083,2161,151223,27/04/2020,05/05/2020
7084,4234,64335,,
7085,4328,162965,,
7086,4371,87306,,
7087,2809,152596,,
7088,3091,61679,,
7089,2891,125542,,
7090,4722,102424,,
7091,4404,65903,,
7092,2233,146813,,
7093,3290,194957,,
7094,4936,42029,,
7095,4651,157254,,
7096,4310,120780,,
7097,2540,193856,,
7098,2801,31570,,
7099,3296,45671,,
7100,3093,118123,,
7101,2775,196993,,
7102,2363,68528,,
7103,3729,41209,,
7104,3434,73240,,
7105,4444,184601,30/04/2020,28/06/2020
7106,2202,185100,,
7107,3839,47163,,
7108,4138,78848,,
7109,4970,93441,,
7110,2878,188580,,
7111,2659,148443,,
7112,4333,102152,,
7113,3497,189294,,
7114,4361,71510,,
7115,3101,112801,,
7116,4197,33770,,
7117,3984,98309,,
7118,2155,37402,,
7119,3426,181912,,
7120,2804,85055,,
7121,2806,113759,,
7122,4832,67217,,
7123,2474,132962,,
7124,3494,129394,,
7125,3793,60887,,
7126,2427,166918,,
7127,3905,160399,,
7128,2046,43589,,
7129,3347,163546,,
7130,3031,190645,,
7131,3171,195777,,
7132,3654,70951,,
7133,4600,168995,10/04/2020,10/06/2020
7134,3041,24740,02/05/2020,04/07/2020
7135,2108,126814,,
7136,3326,118693,,
7137,2307,102107,,
7138,4446,171993,,
7139,4025,190645,29/04/2020,18/05/2020
7140,2405,28624,,
7141,2856,159257,,
7142,3251,91828,,
7143,3869,86291,,
7144,2118,53877,,
7145,4227,121641,14/04/2020,25/06/2020
7146,4857,126845,,
7147,3970,133895,,
7148,4237,84942,,
7149,3001,173001,,
7150,2675,23142,,
7151,2099,198878,,
7152,2785,156200,,
7153,4085,179479,,
7154,3119,43149,,
7155,4251,86577,,
7156,2363,140602,,
7157,4085,192753,,
7158,4235,46412,,
7159,3612,121780,,
7160,3163,58910,,
7161,3366,47247,,
7162,3814,101424,,
7163,2163,47655,,
7164,3060,71441,,
7165,3737,58256,,
7166,3187,131032,,
7167,3857,181943,,
7168,3818,25985,,
