NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS
30316;8976;78741;CC;3/02/19;54
30317;8977;81140;CC;8/03/19;113
30318;8978;81901;CC;21/03/19;111
30319;8979;78028;CC;3/02/19;84
30320;8980;76425;CC;19/02/19;76
30321;8981;75031;CC;19/02/19;97
30322;8982;73801;CC;31/03/19;78
30323;8983;73824;CC;9/02/19;39
30324;8984;79162;CC;3/03/19;68
30325;8985;77892;TI;13/02/19;94
30326;8986;82054;CC;19/03/19;95
30327;8987;76688;CC;11/03/19;37
30328;8988;81195;CC;20/03/19;92
30329;8989;80758;CC;27/03/19;90
30330;8990;73033;CC;2/02/19;81
30331;8991;72455;CC;9/03/19;33
30332;8992;81732;CC;25/03/19;93
30333;8993;74870;CC;6/02/19;60
30334;8994;76104;CC;31/03/19;114
30335;8995;75177;TI;31/03/19;106
30336;8996;81997;CC;16/03/19;66
30337;8997;81792;CC;1/02/19;101
30338;8998;79809;CC;11/03/19;93
30339;8999;73097;CC;16/02/19;57
30340;9000;79789;CC;7/02/19;47
30341;9001;80551;CC;30/03/19;79
30342;9002;77833;CC;15/03/19;60
30343;9003;75192;CC;8/02/19;111
30344;9004;76555;CC;6/02/19;99
30345;9005;78193;CC;7/02/19;38
30346;9006;79031;CC;27/03/19;110
30347;9007;75704;CC;7/03/19;103
30348;9008;75916;CC;16/03/19;105
30349;9009;74129;CC;14/02/19;50
30350;9010;76912;CC;1/02/19;87
30351;9011;75256;CC;23/03/19;32
30352;9012;77589;CC;23/03/19;69
30353;9013;75332;CC;25/03/19;95
30354;9014;80745;CC;27/03/19;66
30355;9015;72642;CC;26/02/19;48
30356;9016;74245;CC;18/02/19;54
30357;9017;77691;CC;26/02/19;32
30358;9018;77463;CC;25/03/19;71
30359;9019;81959;CC;26/03/19;94
30360;9020;77761;CC;17/03/19;59
30361;9021;75826;CC;26/03/19;58
30362;9022;73512;CC;3/03/19;67
30363;9023;75652;CC;21/02/19;73
30364;9024;79199;CC;28/02/19;37
30365;9025;80195;CC;5/02/19;55
30366;9026;78730;CC;6/03/19;32
30367;9027;74878;CC;25/03/19;83
30368;9028;75319;CC;27/03/19;93
30369;9029;73984;CC;7/03/19;72
30370;9030;75737;CC;19/03/19;52
30371;9031;77687;CC;9/02/19;61
30372;9032;76248;CC;9/02/19;58
30373;9033;77853;CC;28/02/19;102
30374;9034;76883;CC;19/03/19;87
30375;9035;75215;CC;20/03/19;58
30376;9036;79084;CC;28/02/19;86
30377;9037;78152;CC;25/02/19;112
30378;9038;74615;CC;18/02/19;71
30379;9039;79913;CC;31/03/19;61
30380;9040;78733;CC;5/03/19;113
30381;9041;79935;CC;16/02/19;96
30382;9042;72897;CC;11/02/19;45
30383;9043;80837;CC;7/03/19;34
30384;9044;79287;CC;15/03/19;108
30385;9045;78453;CC;20/02/19;91
30386;9046;80990;CC;18/03/19;94
30387;9047;75166;CC;16/02/19;41
30388;9048;74938;CC;4/03/19;105
30389;9049;78413;CC;4/03/19;102
30390;9050;72499;TI;5/02/19;47
30391;9051;80214;CC;22/03/19;102
30392;9052;78754;CC;14/03/19;116
30393;9053;73308;CC;5/03/19;69
30394;9054;81490;CC;17/02/19;120
30395;9055;72637;TI;15/02/19;43
30396;9056;76277;CC;21/02/19;74
30397;9057;78930;CC;10/03/19;34
30398;9058;77332;CC;15/03/19;99
30399;9059;81986;CC;19/03/19;78
30400;9060;73845;CC;6/03/19;51
30401;9061;75800;CC;5/02/19;109
30402;9062;79285;CC;17/03/19;45
30403;9063;78623;CC;17/03/19;84
30404;9064;74887;CC;16/02/19;40
30405;9065;77832;CC;7/02/19;94
30406;9066;79800;CC;12/03/19;33
30407;9067;75495;CC;5/02/19;56
30408;9068;79520;CC;16/02/19;103
30409;9069;81076;CC;8/03/19;106
30410;9070;78580;TI;1/03/19;114
30411;9071;78783;CC;26/03/19;116
30412;9072;74391;CC;14/02/19;68
30413;9073;81283;CC;13/02/19;31
30414;9074;74412;CC;19/02/19;34
30415;9075;74868;CC;25/03/19;112
30416;9076;73610;CC;8/03/19;87
30417;9077;75306;CC;4/02/19;46
30418;9078;76467;CC;28/03/19;109
30419;9079;76228;TI;3/02/19;55
30420;9080;73813;CC;20/02/19;42
30421;9081;79736;CC;27/02/19;33
30422;9082;72997;CC;1/02/19;117
30423;9083;72245;CC;22/02/19;86
30424;9084;76398;CC;12/02/19;45
30425;9085;80938;CC;8/02/19;37
30426;9086;80025;CC;24/03/19;100
30427;9087;72307;CC;16/02/19;58
30428;9088;76985;CC;26/02/19;84
30429;9089;75354;CC;14/03/19;70
30430;9090;80653;CC;27/03/19;104
30431;9091;79643;CC;20/02/19;90
30432;9092;77342;CC;23/02/19;42
30433;9093;78983;CC;14/02/19;78
30434;9094;79245;CC;9/03/19;93
30435;9095;73400;CC;15/02/19;119
30436;9096;79544;CC;17/03/19;116
30437;9097;77936;CC;15/03/19;47
30438;9098;73149;CC;14/03/19;69
30439;9099;76602;CC;14/02/19;66
30440;9100;77848;CC;5/03/19;57
30441;9101;79726;CC;29/03/19;77
30442;9102;74104;CC;7/03/19;68
30443;9103;76969;CC;29/03/19;36
30444;9104;79869;TI;12/03/19;77
30445;9105;79697;CC;11/02/19;99
30446;9106;80119;CC;27/02/19;38
30447;9107;78094;CC;5/03/19;90
30448;9108;78948;CC;4/03/19;46
30449;9109;80902;CC;28/03/19;45
30450;9110;74135;CC;23/03/19;91
30451;9111;76652;CC;28/03/19;67
30452;9112;72479;CC;22/03/19;35
30453;9113;78602;CC;12/03/19;63
30454;9114;78486;CC;17/02/19;77
30455;9115;73433;CC;24/02/19;45
30456;9116;75970;CC;5/03/19;88
30457;9117;78923;CC;1/02/19;64
30458;9118;79429;CC;10/02/19;78
30459;9119;75682;CC;20/03/19;99
30460;9120;76033;CC;12/02/19;59
30461;9121;78870;CC;4/03/19;101
30462;9122;73456;CC;25/02/19;115
30463;9123;77459;CC;31/03/19;57
30464;9124;75576;CC;25/02/19;37
30465;9125;76216;CC;8/03/19;55
30466;9126;78003;CC;31/03/19;56
30467;9127;81755;CC;20/03/19;91
30468;9128;80353;CC;27/02/19;117
30469;9129;79365;CC;3/02/19;61
30470;9130;72473;CC;23/02/19;69
30471;9131;79148;CC;9/03/19;111
30472;9132;72312;CC;2/02/19;83
30473;9133;81104;CC;19/02/19;99
30474;9134;81035;CC;18/03/19;77
30475;9135;74318;CC;20/02/19;63
30476;9136;74441;CC;13/02/19;100
30477;9137;76746;CC;2/03/19;86
30478;9138;77176;CC;8/03/19;78
30479;9139;74601;CC;18/03/19;86
30480;9140;77446;CC;21/02/19;70
30481;9141;81303;CC;8/03/19;46
30482;9142;81832;CC;3/02/19;106
30483;9143;74711;CC;7/02/19;82
30484;9144;80501;CC;14/02/19;90
30485;9145;80010;CC;12/02/19;46
30486;9146;72260;CC;3/02/19;31
30487;9147;76485;TI;26/03/19;53
30488;9148;81648;CC;22/03/19;70
30489;9149;72769;CC;8/03/19;93
30490;9150;76731;CC;4/03/19;109
30491;9151;72559;CC;18/03/19;103
30492;9152;76705;CC;3/03/19;117
30493;9153;82016;CC;17/02/19;111
30494;9154;75673;CC;25/02/19;86
30495;9155;78141;CC;10/02/19;88
30496;9156;76917;CC;16/03/19;104
30497;9157;74670;CC;8/02/19;102
30498;9158;79145;CC;21/02/19;103
30499;9159;73389;CC;19/03/19;47
30500;9160;75295;CC;30/03/19;87
30501;9161;74616;CC;16/02/19;64
30502;9162;74931;CC;17/02/19;104
30503;9163;75063;CC;28/03/19;100
30504;9164;80154;CC;14/02/19;120
30505;9165;76459;CC;21/03/19;45
30506;9166;80766;CC;21/02/19;116
30507;9167;75263;CC;31/03/19;34
30508;9168;74665;CC;16/02/19;88
30509;9169;79207;CC;28/03/19;76
30510;9170;74519;CC;5/02/19;37
30511;9171;78043;CC;11/02/19;78
30512;9172;78005;CC;2/03/19;40
30513;9173;81596;CC;9/02/19;48
30514;9174;78932;TI;17/03/19;67
30515;9175;80531;CC;10/02/19;49
30516;9176;79153;CC;24/03/19;87
30517;9177;82072;CC;7/03/19;110
30518;9178;78450;CC;15/03/19;91
30519;9179;79403;CC;12/02/19;88
30520;9180;78441;CC;11/02/19;104
30521;9181;72471;CC;7/02/19;68
30522;9182;81656;CC;19/03/19;61
30523;9183;72542;CC;8/03/19;104
30524;9184;77054;CC;7/02/19;96
30525;9185;77030;CC;22/03/19;92
30526;9186;73911;CC;11/02/19;100
30527;9187;73599;CC;29/03/19;94
30528;9188;74126;CC;9/02/19;84
30529;9189;76175;CC;12/02/19;85
30530;9190;75064;CC;19/03/19;34
30531;9191;77902;CC;17/03/19;91
30532;9192;80917;CC;20/02/19;44
30533;9193;79223;CC;22/02/19;117
30534;9194;81262;CC;2/02/19;58
30535;9195;76185;CC;23/03/19;70
30536;9196;76442;CC;18/03/19;59
30537;9197;76203;CC;16/02/19;38
30538;9198;81302;CC;22/02/19;73
30539;9199;75568;CC;2/02/19;113
30540;9200;79110;CC;13/03/19;72
30541;9201;72150;CC;28/03/19;87
30542;9202;72739;CC;30/03/19;59
30543;9203;81108;CC;8/02/19;85
30544;9204;73000;CC;3/03/19;112
30545;9205;73930;CC;21/03/19;59
30546;9206;78216;CC;18/02/19;75
30547;9207;79981;CC;19/02/19;99
30548;9208;78892;CC;25/02/19;55
30549;9209;73481;CC;19/02/19;41
30550;9210;78280;CC;12/03/19;51
30551;9211;80975;CC;19/02/19;80
30552;9212;77863;CC;8/02/19;69
30553;9213;77373;CC;29/03/19;115
30554;9214;76200;CC;23/02/19;77
30555;9215;77139;CC;25/03/19;91
30556;9216;76362;CC;28/02/19;81
30557;9217;79934;CC;5/03/19;44
30558;9218;74465;CC;26/02/19;75
30559;9219;81929;CC;3/02/19;88
30560;9220;73190;CC;2/03/19;63
30561;9221;78117;CC;11/03/19;67
30562;9222;74149;CC;8/03/19;51
30563;9223;75791;CC;27/02/19;84
30564;9224;78760;CC;11/03/19;116
30565;9225;75048;CC;17/03/19;108
30566;9226;81787;CC;26/02/19;77
30567;9227;77452;CC;26/02/19;39
30568;9228;78210;CC;11/02/19;105
30569;9229;75694;CC;13/02/19;86
30570;9230;79537;CC;16/02/19;89
30571;9231;76560;TI;12/03/19;63
30572;9232;78731;CC;6/03/19;66
30573;9233;74821;CC;31/03/19;119
30574;9234;78477;CC;25/02/19;35
30575;9235;76495;CC;9/03/19;76
30576;9236;79694;CC;25/03/19;35
30577;9237;73056;CC;15/03/19;103
30578;9238;81897;CC;23/03/19;97
30579;9239;73474;CC;6/02/19;47
30580;9240;72991;CC;14/03/19;94
30581;9241;74998;TI;23/03/19;58
30582;9242;80996;CC;22/02/19;75
30583;9243;76448;CC;24/03/19;62
30584;9244;73703;CC;3/03/19;84
30585;9245;80328;CC;4/02/19;48
30586;9246;77339;CC;29/03/19;55
30587;9247;73743;CC;25/03/19;68
30588;9248;73444;CC;25/03/19;112
30589;9249;77599;CC;29/03/19;33
30590;9250;74599;CC;28/03/19;69
30591;9251;81942;CC;4/02/19;47
30592;9252;75671;CC;24/03/19;32
30593;9253;75710;CC;12/03/19;57
30594;9254;79909;CC;7/02/19;40
30595;9255;79306;CC;4/02/19;102
30596;9256;78572;CC;8/03/19;86
30597;9257;80238;CC;22/03/19;114
30598;9258;78952;CC;7/03/19;31
30599;9259;76978;CC;19/02/19;34
30600;9260;80218;CC;4/03/19;49
30601;7761;80515;CC;22/03/18;34
30602;7762;78105;CC;31/03/18;110
30603;7763;79073;CC;5/03/18;62
30604;7764;79640;CC;22/03/18;42
30605;7765;77060;CC;25/03/18;69
30606;7766;78968;CC;14/02/18;55
30607;7767;73226;CC;24/02/18;111
30608;7768;80210;CC;15/02/18;71
30609;7769;77035;CC;8/02/18;104
30610;7770;80921;CC;25/03/18;65
30611;7771;78403;CC;13/02/18;72
30612;7772;81431;CC;15/03/18;117
30613;7773;80526;CC;18/03/18;35
30614;7774;80101;CC;22/02/18;47
30615;7775;76358;CC;20/03/18;75
30616;7776;81485;CC;12/02/18;60
30617;7777;78401;CC;19/03/18;72
30618;7778;73259;CC;22/03/18;31
30619;7779;78394;CC;10/02/18;61
30620;7780;77726;CC;4/02/18;48
30621;7781;76505;CC;11/02/18;95
30622;7782;76966;CC;23/02/18;31
30623;7783;72983;CC;6/02/18;34
30624;7784;74992;CC;21/02/18;76
30625;7785;79173;CC;14/03/18;73
30626;7786;81322;TI;21/03/18;65
30627;7787;73117;CC;2/03/18;103
30628;7788;72998;CC;10/03/18;80
30629;7789;78575;CC;17/02/18;71
30630;7790;77480;CC;20/03/18;68
30631;7791;73963;CC;3/02/18;97
30632;7792;79317;CC;20/02/18;57
30633;7793;77004;CC;16/03/18;38
30634;7794;77015;CC;4/02/18;96
30635;7795;73099;CC;25/03/18;86
30636;7796;75824;CC;17/02/18;100
30637;7797;73746;CC;9/02/18;52
30638;7798;82000;CC;30/03/18;100
30639;7799;76276;CC;13/03/18;109
30640;7800;75127;CC;26/02/18;32
30641;7801;72281;CC;19/02/18;120
30642;7802;81654;CC;18/03/18;74
30643;7803;78173;CC;4/03/18;75
30644;7804;75649;CC;1/02/18;47
30645;7805;74817;TI;23/03/18;84
30646;7806;74888;CC;19/02/18;76
30647;7807;76599;TI;14/03/18;109
30648;7808;78614;CC;21/03/18;51
30649;7809;73942;CC;12/03/18;43
30650;7810;72463;CC;14/02/18;80
30651;7811;73555;CC;4/03/18;107
30652;7812;80719;CC;21/02/18;69
30653;7813;79052;CC;13/03/18;107
30654;7814;81699;CC;18/03/18;42
30655;7815;76099;CC;3/02/18;74
30656;7816;76885;CC;4/03/18;99
30657;7817;80378;CC;4/02/18;83
30658;7818;78620;CC;24/03/18;108
30659;7819;78835;CC;8/02/18;69
30660;7820;81469;CC;10/03/18;56
30661;7821;75887;CC;7/02/18;62
30662;7822;81685;CC;21/02/18;42
30663;7823;72249;CC;24/02/18;52
30664;7824;77377;CC;21/03/18;51
30665;7825;74300;CC;23/02/18;75
30666;7826;77910;CC;24/03/18;75
30667;7827;72969;CC;21/03/18;79
30668;7828;72973;CC;22/02/18;110
30669;7829;81235;CC;24/02/18;78
30670;7830;72284;CC;30/03/18;83
30671;7831;81894;CC;29/03/18;70
30672;7832;77784;CC;18/03/18;67
30673;7833;78784;CC;12/02/18;118
30674;7834;77159;TI;20/03/18;109
30675;7835;79144;CC;4/02/18;90
30676;7836;73129;CC;14/03/18;63
30677;7837;75927;CC;21/02/18;32
30678;7838;77968;TI;5/02/18;52
30679;7839;76843;CC;6/02/18;59
30680;7840;79887;CC;12/03/18;99
30681;7841;73541;CC;20/02/18;76
30682;7842;78872;CC;10/02/18;95
30683;7843;80944;CC;16/03/18;85
30684;7844;81458;CC;27/03/18;70
30685;7845;74312;CC;8/02/18;84
30686;7846;76209;CC;3/02/18;52
30687;7847;80142;CC;15/03/18;98
30688;7848;76250;CC;8/03/18;66
30689;7849;72302;CC;19/03/18;34
30690;7850;76056;CC;23/03/18;72
30691;7851;72607;CC;29/03/18;37
30692;7852;81189;CC;31/03/18;88
30693;7853;72173;CC;7/03/18;59
30694;7854;79072;CC;25/02/18;117
30695;7855;78417;CC;7/02/18;67
30696;7856;73179;CC;5/03/18;92
30697;7857;78065;CC;19/02/18;108
30698;7858;79443;CC;25/02/18;68
30699;7859;77112;CC;27/02/18;100
30700;7860;80055;CC;19/03/18;101
30701;7861;78924;CC;20/03/18;60
30702;7862;72258;CC;12/03/18;38
30703;7863;74966;CC;18/03/18;65
30704;7864;72097;CC;21/03/18;41
30705;7865;73480;CC;14/03/18;37
30706;7866;76638;CC;3/02/18;117
30707;7867;72357;CC;7/03/18;93
30708;7868;74349;CC;21/02/18;76
30709;7869;72730;CC;2/02/18;112
30710;7870;77132;CC;12/03/18;119
30711;7871;82041;TI;28/02/18;72
30712;7872;73067;CC;14/03/18;105
30713;7873;76656;CC;21/03/18;112
30714;7874;76466;CC;20/03/18;52
30715;7875;75062;CC;9/03/18;71
30716;7876;77378;CC;6/02/18;98
30717;7877;73661;CC;15/02/18;104
30718;7878;79057;CC;25/03/18;40
30719;7879;80441;CC;21/02/18;81
30720;7880;79394;CC;9/02/18;40
30721;7881;75137;CC;2/03/18;58
30722;7882;75575;CC;27/02/18;86
30723;7883;73335;CC;4/02/18;106
30724;7884;80047;CC;28/02/18;80
30725;7885;73697;CC;26/03/18;58
30726;7886;81334;TI;17/03/18;86
30727;7887;74783;CC;6/03/18;100
30728;7888;74056;CC;5/03/18;88
30729;7889;74158;CC;23/02/18;114
30730;7890;77742;CC;10/03/18;55
30731;7891;72214;CC;6/03/18;56
30732;7892;76806;CC;21/03/18;47
30733;7893;82007;CC;10/03/18;77
30734;7894;76813;CC;2/03/18;98
30735;7895;74120;CC;3/02/18;64
30736;7896;76546;CC;1/03/18;120
30737;7897;77976;TI;12/02/18;82
30738;7898;76918;CC;20/02/18;120
30739;7899;72246;TI;30/03/18;103
30740;7900;77034;CC;27/03/18;59
30741;7901;79653;CC;10/03/18;107
30742;7902;78162;CC;18/03/18;92
30743;7903;78901;CC;18/03/18;65
30744;7904;77796;CC;24/03/18;53
30745;7905;75004;CC;2/03/18;75
30746;7906;78964;CC;31/03/18;73
30747;7907;78659;CC;17/02/18;89
30748;7908;80000;CC;9/02/18;99
30749;7909;78596;CC;31/03/18;40
30750;7910;82027;CC;2/02/18;41
30751;7911;80377;CC;26/02/18;58
30752;7912;79009;CC;24/02/18;48
30753;7913;75501;CC;2/03/18;71
30754;7914;81560;CC;10/02/18;72
30755;7915;76282;CC;12/03/18;36
30756;7916;80771;CC;25/02/18;99
30757;7917;75372;CC;20/02/18;65
30758;7918;75511;CC;10/02/18;31
30759;7919;73014;CC;18/02/18;87
30760;7920;81075;CC;5/02/18;81
30761;7921;81950;CC;24/03/18;47
30762;7922;75748;CC;13/03/18;41
30763;7923;75972;CC;23/02/18;63
30764;7924;80882;CC;27/02/18;56
30765;7925;72205;CC;12/02/18;79
30766;7926;80155;CC;4/03/18;37
30767;7927;81580;CC;25/02/18;98
30768;7928;78647;CC;27/02/18;89
30769;7929;80410;CC;30/03/18;56
30770;7930;74883;CC;10/03/18;113
30771;7931;79022;CC;21/03/18;60
30772;7932;76957;CC;7/02/18;62
30773;7933;74917;CC;23/02/18;36
30774;7934;79942;CC;31/03/18;63
30775;7935;79882;CC;23/03/18;84
30776;7936;73392;CC;2/03/18;50
30777;7937;73069;CC;1/02/18;55
30778;7938;72767;CC;16/03/18;66
30779;7939;80829;CC;26/02/18;67
30780;7940;81480;CC;19/02/18;104
30781;7941;80840;CC;29/03/18;94
30782;7942;72268;CC;27/03/18;111
30783;7943;74793;CC;7/02/18;59
30784;7944;78678;CC;8/03/18;102
30785;7945;77443;CC;28/03/18;119
30786;7946;78066;CC;21/02/18;96
30787;7947;73721;CC;12/03/18;115
30788;7948;76483;CC;9/02/18;44
30789;7949;80951;CC;15/02/18;44
30790;7950;73666;CC;14/03/18;91
30791;7951;81173;CC;3/02/18;98
30792;7952;76159;CC;6/02/18;114
30793;7953;76730;CC;23/02/18;84
30794;7954;72764;CC;18/02/18;53
30795;7955;79585;CC;29/03/18;72
30796;7956;81657;CC;1/02/18;87
30797;7957;73493;CC;17/03/18;72
30798;7958;75225;CC;13/02/18;54
30799;7959;77519;CC;25/03/18;70
30800;7960;72306;CC;1/03/18;31
30801;7961;79129;CC;17/02/18;76
30802;7962;76721;CC;21/02/18;47
30803;7963;74723;CC;3/03/18;96
30804;7964;76553;CC;26/03/18;84
30805;7965;77822;CC;25/02/18;120
30806;7966;74020;CC;5/02/18;101
30807;7967;75050;CC;15/02/18;104
30808;7968;76870;CC;1/03/18;107
30809;7969;81446;CC;21/03/18;117
30810;7970;78322;TI;10/02/18;120
30811;7971;74229;CC;15/02/18;39
30812;7972;78063;CC;4/03/18;33
30813;7973;80361;CC;23/02/18;118
30814;7974;74501;CC;26/03/18;109
30815;7975;75955;CC;29/03/18;39
30816;7976;74769;CC;22/03/18;35
30817;7977;77024;CC;26/02/18;108
30818;7978;77995;CC;23/02/18;70
30819;7979;81093;CC;21/02/18;111
30820;7980;75964;CC;10/03/18;82
30821;7981;74926;CC;19/02/18;46
30822;7982;74110;CC;28/03/18;86
30823;7983;78676;CC;5/02/18;90
30824;7984;80428;CC;23/03/18;76
30825;7985;74352;CC;21/02/18;112
30826;7986;76146;CC;30/03/18;97
30827;7987;73084;CC;3/03/18;106
30828;7988;75583;CC;28/02/18;119
30829;7989;81910;CC;12/03/18;80
30830;7990;75520;CC;3/03/18;74
30831;7991;74267;CC;4/03/18;56
30832;7992;75207;CC;17/03/18;45
30833;7993;82090;CC;21/03/18;40
30834;7994;78812;CC;12/03/18;55
30835;7995;74696;CC;8/03/18;61
30836;7996;79295;CC;13/02/18;83
30837;7997;78496;CC;5/02/18;120
30838;7998;80710;CC;31/03/18;61
30839;7999;75922;CC;8/03/18;105
30840;8000;79756;CC;28/03/18;37
30841;8001;80161;CC;12/02/18;45
30842;8002;81592;CC;27/02/18;56
30843;8003;77852;CC;21/03/18;114
30844;8004;79860;CC;14/02/18;61
30845;8005;77107;CC;12/03/18;120
30846;8006;78515;CC;6/02/18;82
30847;8007;77445;CC;5/03/18;35
30848;8008;75123;CC;24/03/18;95
30849;8009;81884;CC;19/03/18;88
30850;8010;73089;CC;16/03/18;37
30851;8011;76569;CC;11/02/18;83
30852;8012;73649;CC;27/03/18;88
30853;8013;73199;CC;28/02/18;106
30854;8014;79607;CC;21/02/18;117
30855;8015;75696;TI;15/03/18;87
30856;8016;79378;CC;11/02/18;50
30857;8017;74235;CC;7/03/18;92
30858;8018;75376;CC;17/02/18;110
30859;8019;73216;TI;20/03/18;63
30860;8020;79596;CC;7/03/18;81
30861;8021;80581;CC;3/02/18;51
30862;8022;76895;CC;9/02/18;66
30863;8023;79595;CC;10/02/18;104
30864;8024;74572;CC;3/03/18;64
30865;8025;78755;TI;11/03/18;117
30866;8026;80244;CC;8/03/18;35
30867;8027;80937;CC;19/03/18;95
30868;8028;79100;CC;9/02/18;36
30869;8029;76272;CC;14/02/18;108
30870;8030;79559;CC;28/03/18;45
30871;8031;79896;CC;15/03/18;118
30872;8032;75936;CC;2/02/18;97
30873;8033;81275;CC;2/03/18;66
30874;8034;76892;CC;31/03/18;35
30875;8035;74018;CC;27/03/18;40
30876;8036;78636;CC;28/02/18;105
30877;8037;75557;CC;20/03/18;36
30878;8038;77094;CC;20/02/18;56
30879;8039;75341;CC;23/03/18;116
30880;8040;76913;CC;8/02/18;75
30881;8041;77806;CC;13/03/18;107
30882;8042;76616;CC;16/03/18;63
30883;8043;78020;CC;24/03/18;99
30884;8044;77969;CC;16/03/18;85
30885;8045;80964;CC;1/02/18;94
30886;8046;78490;CC;2/02/18;102
30887;8047;77967;CC;9/03/18;98
30888;8048;77428;CC;31/03/18;93
30889;8049;75433;CC;27/02/18;73
30890;8050;76784;CC;8/03/18;64
30891;8051;81819;CC;13/03/18;83
30892;8052;73698;CC;1/02/18;106
30893;8053;74086;CC;15/03/18;90
30894;8054;77457;CC;11/03/18;53
30895;8055;76054;CC;11/03/18;89
30896;8056;74964;CC;14/02/18;99
30897;8057;77654;CC;2/02/18;78
30898;8058;77061;CC;2/03/18;33
30899;8059;72692;CC;18/02/18;50
30900;8060;76678;CC;28/03/18;46
30901;8061;79895;CC;18/03/18;38
30902;8062;81346;CC;23/02/18;88
30903;8063;73164;CC;11/02/18;31
30904;8064;80199;CC;7/03/18;114
30905;8065;80630;CC;2/02/18;78
30906;8066;77415;CC;11/03/18;57
30907;8067;78305;CC;23/02/18;70
30908;8068;75503;CC;22/03/18;87
30909;8069;80497;TI;29/03/18;34
30910;8070;75408;CC;29/03/18;69
30911;8071;80525;CC;24/02/18;59
30912;8072;72933;CC;13/02/18;110
30913;8073;72280;CC;4/03/18;40
30914;8074;77808;CC;7/03/18;90
30915;8075;79575;CC;7/02/18;65
30916;8076;73747;CC;9/02/18;117
30917;8077;77882;CC;5/03/18;33
30918;8078;73932;CC;29/03/18;93
30919;8079;81838;CC;27/02/18;62
30920;8080;80086;CC;24/02/18;39
30921;8081;75388;CC;12/03/18;32
30922;8082;73440;CC;19/02/18;49
30923;8083;73613;CC;22/03/18;70
30924;8084;73645;CC;16/03/18;42
30925;8085;80962;CC;12/02/18;61
30926;8086;78711;CC;11/03/18;95
30927;8087;78108;CC;1/03/18;81
30928;8088;77451;CC;5/03/18;92
30929;8089;80176;CC;19/03/18;50
30930;8090;76926;CC;10/02/18;120
30931;8091;81729;CC;2/03/18;70
30932;8092;73262;CC;25/02/18;36
30933;8093;81434;CC;3/02/18;80
30934;8094;78717;CC;10/02/18;35
30935;8095;80714;CC;21/03/18;58
30936;8096;73560;CC;28/03/18;54
30937;8097;74806;CC;7/02/18;70
30938;8098;72341;CC;22/03/18;92
30939;8099;74687;CC;5/03/18;107
30940;8100;75971;CC;21/02/18;73
30941;8101;79164;CC;9/02/18;113
30942;8102;79213;CC;23/03/18;62
30943;8103;74430;CC;8/02/18;64
30944;8104;77500;CC;17/03/18;90
30945;8105;79698;CC;3/03/18;63
30946;8106;74846;CC;26/03/18;44
30947;8107;75858;CC;4/03/18;102
30948;8108;79358;CC;3/02/18;77
30949;8109;76965;CC;28/02/18;85
30950;8110;75129;CC;19/03/18;58
30951;8111;76520;CC;21/03/18;36
30952;8112;74384;CC;30/03/18;113
30953;8113;81487;CC;6/03/18;36
30954;8114;77648;CC;20/03/18;73
30955;8115;74720;CC;22/03/18;65
30956;8116;79709;CC;3/02/18;45
30957;8117;78114;CC;3/03/18;63
30958;8118;76366;CC;20/03/18;34
30959;8119;75248;CC;18/02/18;77
30960;8120;73417;CC;27/02/18;79
30961;8121;76529;CC;2/03/18;63
30962;8122;79855;CC;11/02/18;45
30963;8123;78937;CC;2/02/18;78
30964;8124;79335;CC;1/02/18;115
30965;8125;72618;CC;23/02/18;79
30966;8126;77609;CC;28/02/18;84
30967;8127;74724;CC;28/03/18;52
30968;8128;74490;CC;20/02/18;63
30969;8129;77582;CC;22/02/18;113
30970;8130;78381;CC;10/02/18;62
30971;8131;78855;CC;14/02/18;103
30972;8132;72582;CC;14/03/18;52
30973;8133;81009;CC;7/03/18;31
30974;8134;73996;CC;6/02/18;88
30975;8135;76967;CC;10/02/18;85
30976;8136;81119;CC;18/02/18;51
30977;8137;76462;CC;2/02/18;102
30978;8138;75145;CC;8/02/18;31
30979;8139;73187;CC;26/02/18;39
30980;8140;80849;CC;31/03/18;81
30981;8141;80639;CC;24/03/18;51
30982;8142;72899;CC;13/02/18;71
30983;8143;73051;CC;15/02/18;119
30984;8144;75897;CC;18/02/18;97
30985;8145;73620;CC;6/03/18;94
30986;8146;74517;CC;7/02/18;49
30987;8147;74573;CC;30/03/18;39
30988;8148;73529;CC;19/02/18;41
30989;8149;80162;CC;26/03/18;38
30990;8150;80179;CC;18/02/18;31
30991;8151;78078;CC;10/02/18;107
30992;8152;75781;CC;2/03/18;39
30993;8153;75424;CC;26/02/18;67
30994;8154;78985;CC;11/02/18;100
30995;8155;79708;CC;13/02/18;42
30996;8156;78480;CC;16/02/18;93
30997;8157;77661;CC;30/03/18;86
30998;8158;76501;CC;19/02/18;43
30999;8159;73722;CC;19/02/18;90
31000;8160;81239;CC;4/02/18;84
31001;8161;72815;CC;27/03/18;34
31002;8162;74425;CC;12/02/18;88
31003;8163;74837;CC;25/03/18;117
31004;8164;74656;CC;8/02/18;72
31005;8165;77175;CC;28/02/18;48
31006;8166;73609;CC;18/03/18;107
31007;8167;74816;CC;25/02/18;63
31008;8168;74905;CC;19/03/18;99
31009;8169;79540;CC;29/03/18;56
31010;8170;78373;CC;4/03/18;88
31011;8171;73597;CC;9/03/18;111
31012;8172;73088;CC;19/03/18;117
