ID;IDALOJAMIENTO;DESCRIPCION;NOMBRE;PRECIO;TOMASERVICIO
70191;10668;Si cuenta con televisor;TV;0;Y
70192;10668;Se indica si hay internet;internet;47783;N
70193;10669;cuenta con sillas, sala y comedor;amoblado;0;N
70194;10669;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15905;Y
70195;10669;Si cuenta con televisor;TV;0;Y
70196;10669;Se indica si hay internet;internet;48171;N
70197;10670;cuenta con sillas, sala y comedor;amoblado;0;N
70198;10670;Se indica si tiene que pagar los servicios publicos;Servicios publicos;11280;Y
70199;10670;Si cuenta con televisor;TV;0;Y
70200;10670;Se indica si hay internet;internet;32816;N
70201;10671;cuenta con sillas, sala y comedor;amoblado;0;Y
70202;10671;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19639;Y
70203;10671;Si cuenta con televisor;TV;0;Y
70204;10671;Se indica si hay internet;internet;41197;N
70205;10672;cuenta con sillas, sala y comedor;amoblado;0;N
70206;10672;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14926;N
70207;10672;Si cuenta con televisor;TV;0;N
70208;10672;Se indica si hay internet;internet;45952;N
70209;10673;cuenta con sillas, sala y comedor;amoblado;0;Y
70210;10673;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10325;N
70211;10673;Si cuenta con televisor;TV;0;N
70212;10673;Se indica si hay internet;internet;48564;N
70213;10674;cuenta con sillas, sala y comedor;amoblado;0;N
70214;10674;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12431;N
70215;10674;Si cuenta con televisor;TV;0;Y
70216;10674;Se indica si hay internet;internet;39329;Y
70217;10675;cuenta con sillas, sala y comedor;amoblado;0;Y
70218;10675;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14486;N
70219;10675;Si cuenta con televisor;TV;0;Y
70220;10675;Se indica si hay internet;internet;43725;Y
70221;10676;cuenta con sillas, sala y comedor;amoblado;0;Y
70222;10676;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17099;Y
70223;10676;Si cuenta con televisor;TV;0;N
70224;10676;Se indica si hay internet;internet;47423;Y
70225;10677;cuenta con sillas, sala y comedor;amoblado;0;Y
70226;10677;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17501;Y
70227;10677;Si cuenta con televisor;TV;0;N
70228;10677;Se indica si hay internet;internet;37233;Y
70229;10678;cuenta con sillas, sala y comedor;amoblado;0;Y
70230;10678;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17468;Y
70231;10678;Si cuenta con televisor;TV;0;N
70232;10678;Se indica si hay internet;internet;33262;Y
70233;10679;cuenta con sillas, sala y comedor;amoblado;0;Y
70234;10679;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17047;N
70235;10679;Si cuenta con televisor;TV;0;N
70236;10679;Se indica si hay internet;internet;42597;N
70237;10680;cuenta con sillas, sala y comedor;amoblado;0;N
70238;10680;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18205;Y
70239;10680;Si cuenta con televisor;TV;0;N
70240;10680;Se indica si hay internet;internet;30279;N
70241;10681;cuenta con sillas, sala y comedor;amoblado;0;Y
70242;10681;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14970;N
70243;10681;Si cuenta con televisor;TV;0;Y
70244;10681;Se indica si hay internet;internet;33091;Y
70245;10682;cuenta con sillas, sala y comedor;amoblado;0;Y
70246;10682;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17348;N
70247;10682;Si cuenta con televisor;TV;0;N
70248;10682;Se indica si hay internet;internet;37877;Y
70249;10683;cuenta con sillas, sala y comedor;amoblado;0;Y
70250;10683;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15811;Y
70251;10683;Si cuenta con televisor;TV;0;N
70252;10683;Se indica si hay internet;internet;32061;N
70253;10684;cuenta con sillas, sala y comedor;amoblado;0;N
70254;10684;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16313;N
70255;10684;Si cuenta con televisor;TV;0;N
70256;10684;Se indica si hay internet;internet;45962;Y
70257;10685;cuenta con sillas, sala y comedor;amoblado;0;Y
70258;10685;Se indica si tiene que pagar los servicios publicos;Servicios publicos;13661;Y
70259;10685;Si cuenta con televisor;TV;0;Y
70260;10685;Se indica si hay internet;internet;30714;N
70261;10686;cuenta con sillas, sala y comedor;amoblado;0;Y
70262;10686;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16189;Y
70263;10686;Si cuenta con televisor;TV;0;Y
70264;10686;Se indica si hay internet;internet;35090;Y
70265;10687;cuenta con sillas, sala y comedor;amoblado;0;Y
70266;10687;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14856;N
70267;10687;Si cuenta con televisor;TV;0;N
70268;10687;Se indica si hay internet;internet;43336;N
70269;10688;cuenta con sillas, sala y comedor;amoblado;0;N
70270;10688;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10690;N
70271;10688;Si cuenta con televisor;TV;0;N
70272;10688;Se indica si hay internet;internet;33506;N
70273;10689;cuenta con sillas, sala y comedor;amoblado;0;N
70274;10689;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14796;Y
70275;10689;Si cuenta con televisor;TV;0;Y
70276;10689;Se indica si hay internet;internet;39405;N
70277;10690;cuenta con sillas, sala y comedor;amoblado;0;N
70278;10690;Se indica si tiene que pagar los servicios publicos;Servicios publicos;13299;Y
70279;10690;Si cuenta con televisor;TV;0;N
70280;10690;Se indica si hay internet;internet;30979;Y
70281;10691;cuenta con sillas, sala y comedor;amoblado;0;Y
70282;10691;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19464;Y
70283;10691;Si cuenta con televisor;TV;0;Y
70284;10691;Se indica si hay internet;internet;43820;Y
70285;10692;cuenta con sillas, sala y comedor;amoblado;0;Y
70286;10692;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12873;Y
70287;10692;Si cuenta con televisor;TV;0;Y
70288;10692;Se indica si hay internet;internet;40530;N
70289;10693;cuenta con sillas, sala y comedor;amoblado;0;Y
70290;10693;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12229;Y
70291;10693;Si cuenta con televisor;TV;0;N
70292;10693;Se indica si hay internet;internet;35108;N
70293;10694;cuenta con sillas, sala y comedor;amoblado;0;N
70294;10694;Se indica si tiene que pagar los servicios publicos;Servicios publicos;13592;Y
70295;10694;Si cuenta con televisor;TV;0;N
70296;10694;Se indica si hay internet;internet;48392;N
70297;10695;cuenta con sillas, sala y comedor;amoblado;0;Y
70298;10695;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12317;N
70299;10695;Si cuenta con televisor;TV;0;Y
70300;10695;Se indica si hay internet;internet;38024;Y
70301;10696;cuenta con sillas, sala y comedor;amoblado;0;Y
70302;10696;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16530;Y
70303;10696;Si cuenta con televisor;TV;0;Y
70304;10696;Se indica si hay internet;internet;34654;N
70305;10697;cuenta con sillas, sala y comedor;amoblado;0;N
70306;10697;Se indica si tiene que pagar los servicios publicos;Servicios publicos;11695;N
70307;10697;Si cuenta con televisor;TV;0;N
70308;10697;Se indica si hay internet;internet;48781;Y
70309;10698;cuenta con sillas, sala y comedor;amoblado;0;N
70310;10698;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18169;N
70311;10698;Si cuenta con televisor;TV;0;Y
70312;10698;Se indica si hay internet;internet;44556;N
70313;10699;cuenta con sillas, sala y comedor;amoblado;0;Y
70314;10699;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10827;N
70315;10699;Si cuenta con televisor;TV;0;N
70316;10699;Se indica si hay internet;internet;36366;Y
70317;10700;cuenta con sillas, sala y comedor;amoblado;0;Y
70318;10700;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10492;Y
70319;10700;Si cuenta con televisor;TV;0;Y
70320;10700;Se indica si hay internet;internet;35931;N
70321;10701;cuenta con sillas, sala y comedor;amoblado;0;N
70322;10701;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16098;Y
70323;10701;Si cuenta con televisor;TV;0;N
70324;10701;Se indica si hay internet;internet;46349;Y
70325;10702;cuenta con sillas, sala y comedor;amoblado;0;N
70326;10702;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15377;N
70327;10702;Si cuenta con televisor;TV;0;N
70328;10702;Se indica si hay internet;internet;33578;N
70329;10703;cuenta con sillas, sala y comedor;amoblado;0;N
70330;10703;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12881;Y
70331;10703;Si cuenta con televisor;TV;0;N
70332;10703;Se indica si hay internet;internet;40627;N
70333;10704;cuenta con sillas, sala y comedor;amoblado;0;Y
70334;10704;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19667;Y
70335;10704;Si cuenta con televisor;TV;0;Y
70336;10704;Se indica si hay internet;internet;41854;Y
70337;10705;cuenta con sillas, sala y comedor;amoblado;0;Y
70338;10705;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16834;Y
70339;10705;Si cuenta con televisor;TV;0;Y
70340;10705;Se indica si hay internet;internet;37775;Y
70341;10706;cuenta con sillas, sala y comedor;amoblado;0;Y
70342;10706;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15146;N
70343;10706;Si cuenta con televisor;TV;0;Y
70344;10706;Se indica si hay internet;internet;46565;Y
70345;10707;cuenta con sillas, sala y comedor;amoblado;0;N
70346;10707;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17245;Y
70347;10707;Si cuenta con televisor;TV;0;Y
70348;10707;Se indica si hay internet;internet;39746;N
70349;10708;cuenta con sillas, sala y comedor;amoblado;0;Y
70350;10708;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19399;Y
70351;10708;Si cuenta con televisor;TV;0;Y
70352;10708;Se indica si hay internet;internet;48097;N
70353;10709;cuenta con sillas, sala y comedor;amoblado;0;N
70354;10709;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12189;Y
70355;10709;Si cuenta con televisor;TV;0;N
70356;10709;Se indica si hay internet;internet;42441;Y
70357;10710;cuenta con sillas, sala y comedor;amoblado;0;N
70358;10710;Se indica si tiene que pagar los servicios publicos;Servicios publicos;11419;Y
70359;10710;Si cuenta con televisor;TV;0;Y
70360;10710;Se indica si hay internet;internet;40725;N
70361;10711;cuenta con sillas, sala y comedor;amoblado;0;N
70362;10711;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16671;N
70363;10711;Si cuenta con televisor;TV;0;N
70364;10711;Se indica si hay internet;internet;43030;Y
70365;10712;cuenta con sillas, sala y comedor;amoblado;0;N
70366;10712;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10989;Y
70367;10712;Si cuenta con televisor;TV;0;Y
70368;10712;Se indica si hay internet;internet;32740;Y
70369;10713;cuenta con sillas, sala y comedor;amoblado;0;N
70370;10713;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18346;N
70371;10713;Si cuenta con televisor;TV;0;N
70372;10713;Se indica si hay internet;internet;41816;Y
70373;10714;cuenta con sillas, sala y comedor;amoblado;0;Y
70374;10714;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12152;Y
70375;10714;Si cuenta con televisor;TV;0;Y
70376;10714;Se indica si hay internet;internet;40224;N
70377;10715;cuenta con sillas, sala y comedor;amoblado;0;N
70378;10715;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12904;N
70379;10715;Si cuenta con televisor;TV;0;Y
70380;10715;Se indica si hay internet;internet;44705;Y
70381;10716;cuenta con sillas, sala y comedor;amoblado;0;Y
70382;10716;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17187;Y
70383;10716;Si cuenta con televisor;TV;0;N
70384;10716;Se indica si hay internet;internet;34778;Y
70385;10717;cuenta con sillas, sala y comedor;amoblado;0;N
70386;10717;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15573;N
70387;10717;Si cuenta con televisor;TV;0;Y
70388;10717;Se indica si hay internet;internet;36563;Y
70389;10718;cuenta con sillas, sala y comedor;amoblado;0;N
70390;10718;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10941;N
70391;10718;Si cuenta con televisor;TV;0;Y
70392;10718;Se indica si hay internet;internet;46149;N
70393;10719;cuenta con sillas, sala y comedor;amoblado;0;Y
70394;10719;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12434;N
70395;10719;Si cuenta con televisor;TV;0;Y
70396;10719;Se indica si hay internet;internet;34626;N
70397;10720;cuenta con sillas, sala y comedor;amoblado;0;Y
70398;10720;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18269;N
70399;10720;Si cuenta con televisor;TV;0;N
70400;10720;Se indica si hay internet;internet;47594;N
70401;10721;cuenta con sillas, sala y comedor;amoblado;0;Y
70402;10721;Se indica si tiene que pagar los servicios publicos;Servicios publicos;13393;Y
70403;10721;Si cuenta con televisor;TV;0;N
70404;10721;Se indica si hay internet;internet;30106;N
70405;10722;cuenta con sillas, sala y comedor;amoblado;0;Y
70406;10722;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17623;Y
70407;10722;Si cuenta con televisor;TV;0;Y
70408;10722;Se indica si hay internet;internet;34960;Y
70409;10723;cuenta con sillas, sala y comedor;amoblado;0;N
70410;10723;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18164;N
70411;10723;Si cuenta con televisor;TV;0;N
70412;10723;Se indica si hay internet;internet;38839;Y
70413;10724;cuenta con sillas, sala y comedor;amoblado;0;N
70414;10724;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10949;Y
70415;10724;Si cuenta con televisor;TV;0;N
70416;10724;Se indica si hay internet;internet;34395;Y
70417;10725;cuenta con sillas, sala y comedor;amoblado;0;N
70418;10725;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16891;Y
70419;10725;Si cuenta con televisor;TV;0;N
70420;10725;Se indica si hay internet;internet;39980;N
70421;10726;cuenta con sillas, sala y comedor;amoblado;0;Y
70422;10726;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19371;N
70423;10726;Si cuenta con televisor;TV;0;N
70424;10726;Se indica si hay internet;internet;42898;Y
70425;10727;cuenta con sillas, sala y comedor;amoblado;0;N
70426;10727;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17588;N
70427;10727;Si cuenta con televisor;TV;0;Y
70428;10727;Se indica si hay internet;internet;34651;N
70429;10728;cuenta con sillas, sala y comedor;amoblado;0;N
70430;10728;Se indica si tiene que pagar los servicios publicos;Servicios publicos;11606;Y
70431;10728;Si cuenta con televisor;TV;0;N
70432;10728;Se indica si hay internet;internet;41781;N
70433;10729;cuenta con sillas, sala y comedor;amoblado;0;N
70434;10729;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15746;N
70435;10729;Si cuenta con televisor;TV;0;N
70436;10729;Se indica si hay internet;internet;46046;N
70437;10730;cuenta con sillas, sala y comedor;amoblado;0;Y
70438;10730;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16796;N
70439;10730;Si cuenta con televisor;TV;0;N
70440;10730;Se indica si hay internet;internet;41567;N
70441;10731;cuenta con sillas, sala y comedor;amoblado;0;Y
70442;10731;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18999;Y
70443;10731;Si cuenta con televisor;TV;0;Y
70444;10731;Se indica si hay internet;internet;44773;Y
70445;10732;cuenta con sillas, sala y comedor;amoblado;0;Y
70446;10732;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19457;Y
70447;10732;Si cuenta con televisor;TV;0;N
70448;10732;Se indica si hay internet;internet;45995;Y
70449;10733;cuenta con sillas, sala y comedor;amoblado;0;N
70450;10733;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19826;Y
70451;10733;Si cuenta con televisor;TV;0;Y
70452;10733;Se indica si hay internet;internet;43782;Y
70453;10734;cuenta con sillas, sala y comedor;amoblado;0;N
70454;10734;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18565;Y
70455;10734;Si cuenta con televisor;TV;0;Y
70456;10734;Se indica si hay internet;internet;30414;Y
70457;10735;cuenta con sillas, sala y comedor;amoblado;0;Y
70458;10735;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14786;N
70459;10735;Si cuenta con televisor;TV;0;Y
70460;10735;Se indica si hay internet;internet;48444;N
70461;10736;cuenta con sillas, sala y comedor;amoblado;0;Y
70462;10736;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12196;N
70463;10736;Si cuenta con televisor;TV;0;Y
70464;10736;Se indica si hay internet;internet;46435;Y
70465;10737;cuenta con sillas, sala y comedor;amoblado;0;Y
70466;10737;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18782;N
70467;10737;Si cuenta con televisor;TV;0;N
70468;10737;Se indica si hay internet;internet;32727;N
70469;10738;cuenta con sillas, sala y comedor;amoblado;0;N
70470;10738;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18550;Y
70471;10738;Si cuenta con televisor;TV;0;Y
70472;10738;Se indica si hay internet;internet;36400;N
70473;10739;cuenta con sillas, sala y comedor;amoblado;0;Y
70474;10739;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12637;Y
70475;10739;Si cuenta con televisor;TV;0;Y
70476;10739;Se indica si hay internet;internet;34972;Y
70477;10740;cuenta con sillas, sala y comedor;amoblado;0;Y
70478;10740;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14275;N
70479;10740;Si cuenta con televisor;TV;0;N
70480;10740;Se indica si hay internet;internet;33429;Y
70481;10741;cuenta con sillas, sala y comedor;amoblado;0;N
70482;10741;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18162;N
70483;10741;Si cuenta con televisor;TV;0;Y
70484;10741;Se indica si hay internet;internet;38974;Y
70485;10742;cuenta con sillas, sala y comedor;amoblado;0;Y
70486;10742;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14066;N
70487;10742;Si cuenta con televisor;TV;0;Y
70488;10742;Se indica si hay internet;internet;32848;Y
70489;10743;cuenta con sillas, sala y comedor;amoblado;0;Y
70490;10743;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10508;Y
70491;10743;Si cuenta con televisor;TV;0;Y
70492;10743;Se indica si hay internet;internet;40416;N
70493;10744;cuenta con sillas, sala y comedor;amoblado;0;Y
70494;10744;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14982;N
70495;10744;Si cuenta con televisor;TV;0;Y
70496;10744;Se indica si hay internet;internet;30409;Y
70497;10745;cuenta con sillas, sala y comedor;amoblado;0;N
70498;10745;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14442;N
70499;10745;Si cuenta con televisor;TV;0;Y
70500;10745;Se indica si hay internet;internet;35186;N
70501;10746;cuenta con sillas, sala y comedor;amoblado;0;Y
70502;10746;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15758;Y
70503;10746;Si cuenta con televisor;TV;0;N
70504;10746;Se indica si hay internet;internet;42076;Y
70505;10747;cuenta con sillas, sala y comedor;amoblado;0;Y
70506;10747;Se indica si tiene que pagar los servicios publicos;Servicios publicos;13259;N
70507;10747;Si cuenta con televisor;TV;0;N
70508;10747;Se indica si hay internet;internet;47271;N
70509;10748;cuenta con sillas, sala y comedor;amoblado;0;Y
70510;10748;Se indica si tiene que pagar los servicios publicos;Servicios publicos;14840;N
70511;10748;Si cuenta con televisor;TV;0;N
70512;10748;Se indica si hay internet;internet;47819;Y
70513;10749;cuenta con sillas, sala y comedor;amoblado;0;Y
70514;10749;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17726;Y
70515;10749;Si cuenta con televisor;TV;0;N
70516;10749;Se indica si hay internet;internet;33621;Y
70517;10750;cuenta con sillas, sala y comedor;amoblado;0;N
70518;10750;Se indica si tiene que pagar los servicios publicos;Servicios publicos;13571;Y
70519;10750;Si cuenta con televisor;TV;0;N
70520;10750;Se indica si hay internet;internet;31319;Y
70521;10751;cuenta con sillas, sala y comedor;amoblado;0;Y
70522;10751;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19920;Y
70523;10751;Si cuenta con televisor;TV;0;Y
70524;10751;Se indica si hay internet;internet;36921;Y
70525;10752;cuenta con sillas, sala y comedor;amoblado;0;Y
70526;10752;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10536;N
70527;10752;Si cuenta con televisor;TV;0;Y
70528;10752;Se indica si hay internet;internet;31888;Y
70529;10753;cuenta con sillas, sala y comedor;amoblado;0;N
70530;10753;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15954;N
70531;10753;Si cuenta con televisor;TV;0;Y
70532;10753;Se indica si hay internet;internet;30168;Y
70533;10754;cuenta con sillas, sala y comedor;amoblado;0;N
70534;10754;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15655;Y
70535;10754;Si cuenta con televisor;TV;0;N
70536;10754;Se indica si hay internet;internet;30178;N
70537;10755;cuenta con sillas, sala y comedor;amoblado;0;Y
70538;10755;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18811;N
70539;10755;Si cuenta con televisor;TV;0;N
70540;10755;Se indica si hay internet;internet;32984;Y
70541;10756;cuenta con sillas, sala y comedor;amoblado;0;N
70542;10756;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16976;Y
70543;10756;Si cuenta con televisor;TV;0;N
70544;10756;Se indica si hay internet;internet;49254;N
70545;10757;cuenta con sillas, sala y comedor;amoblado;0;N
70546;10757;Se indica si tiene que pagar los servicios publicos;Servicios publicos;13043;Y
70547;10757;Si cuenta con televisor;TV;0;Y
70548;10757;Se indica si hay internet;internet;37122;Y
70549;10758;cuenta con sillas, sala y comedor;amoblado;0;Y
70550;10758;Se indica si tiene que pagar los servicios publicos;Servicios publicos;13068;Y
70551;10758;Si cuenta con televisor;TV;0;Y
70552;10758;Se indica si hay internet;internet;31566;N
70553;10759;cuenta con sillas, sala y comedor;amoblado;0;Y
70554;10759;Se indica si tiene que pagar los servicios publicos;Servicios publicos;13416;Y
70555;10759;Si cuenta con televisor;TV;0;Y
70556;10759;Se indica si hay internet;internet;32191;Y
70557;10760;cuenta con sillas, sala y comedor;amoblado;0;N
70558;10760;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17484;Y
70559;10760;Si cuenta con televisor;TV;0;N
70560;10760;Se indica si hay internet;internet;43991;Y
70561;10761;cuenta con sillas, sala y comedor;amoblado;0;N
70562;10761;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19599;Y
70563;10761;Si cuenta con televisor;TV;0;Y
70564;10761;Se indica si hay internet;internet;43464;Y
70565;10762;cuenta con sillas, sala y comedor;amoblado;0;N
70566;10762;Se indica si tiene que pagar los servicios publicos;Servicios publicos;12024;Y
70567;10762;Si cuenta con televisor;TV;0;Y
70568;10762;Se indica si hay internet;internet;30718;Y
70569;10763;cuenta con sillas, sala y comedor;amoblado;0;Y
70570;10763;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10362;Y
70571;10763;Si cuenta con televisor;TV;0;Y
70572;10763;Se indica si hay internet;internet;48413;N
70573;10764;cuenta con sillas, sala y comedor;amoblado;0;N
70574;10764;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17141;N
70575;10764;Si cuenta con televisor;TV;0;Y
70576;10764;Se indica si hay internet;internet;48593;N
70577;10765;cuenta con sillas, sala y comedor;amoblado;0;Y
70578;10765;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15871;Y
70579;10765;Si cuenta con televisor;TV;0;Y
70580;10765;Se indica si hay internet;internet;43469;Y
70581;10766;cuenta con sillas, sala y comedor;amoblado;0;Y
70582;10766;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19008;Y
70583;10766;Si cuenta con televisor;TV;0;N
70584;10766;Se indica si hay internet;internet;41361;Y
70585;10767;cuenta con sillas, sala y comedor;amoblado;0;N
70586;10767;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10403;N
70587;10767;Si cuenta con televisor;TV;0;N
70588;10767;Se indica si hay internet;internet;31767;Y
70589;10768;cuenta con sillas, sala y comedor;amoblado;0;Y
70590;10768;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18764;Y
70591;10768;Si cuenta con televisor;TV;0;N
70592;10768;Se indica si hay internet;internet;32975;N
70593;10769;cuenta con sillas, sala y comedor;amoblado;0;Y
70594;10769;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16676;N
70595;10769;Si cuenta con televisor;TV;0;Y
70596;10769;Se indica si hay internet;internet;40308;N
70597;10770;cuenta con sillas, sala y comedor;amoblado;0;Y
70598;10770;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10655;Y
70599;10770;Si cuenta con televisor;TV;0;N
70600;10770;Se indica si hay internet;internet;39905;Y
70601;10771;cuenta con sillas, sala y comedor;amoblado;0;N
70602;10771;Se indica si tiene que pagar los servicios publicos;Servicios publicos;11041;N
70603;10771;Si cuenta con televisor;TV;0;N
70604;10771;Se indica si hay internet;internet;35845;N
70605;10772;cuenta con sillas, sala y comedor;amoblado;0;N
70606;10772;Se indica si tiene que pagar los servicios publicos;Servicios publicos;13819;Y
70607;10772;Si cuenta con televisor;TV;0;N
70608;10772;Se indica si hay internet;internet;39019;Y
70609;10773;cuenta con sillas, sala y comedor;amoblado;0;N
70610;10773;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17636;N
70611;10773;Si cuenta con televisor;TV;0;Y
70612;10773;Se indica si hay internet;internet;36536;Y
70613;10774;cuenta con sillas, sala y comedor;amoblado;0;Y
70614;10774;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18550;Y
70615;10774;Si cuenta con televisor;TV;0;N
70616;10774;Se indica si hay internet;internet;43494;N
70617;10775;cuenta con sillas, sala y comedor;amoblado;0;Y
70618;10775;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16328;Y
70619;10775;Si cuenta con televisor;TV;0;N
70620;10775;Se indica si hay internet;internet;48245;N
70621;10776;cuenta con sillas, sala y comedor;amoblado;0;Y
70622;10776;Se indica si tiene que pagar los servicios publicos;Servicios publicos;19926;N
70623;10776;Si cuenta con televisor;TV;0;N
70624;10776;Se indica si hay internet;internet;34141;N
70625;10777;cuenta con sillas, sala y comedor;amoblado;0;N
70626;10777;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17787;Y
70627;10777;Si cuenta con televisor;TV;0;N
70628;10777;Se indica si hay internet;internet;40186;N
70629;10778;cuenta con sillas, sala y comedor;amoblado;0;Y
70630;10778;Se indica si tiene que pagar los servicios publicos;Servicios publicos;11767;N
70631;10778;Si cuenta con televisor;TV;0;N
70632;10778;Se indica si hay internet;internet;31961;Y
70633;10779;cuenta con sillas, sala y comedor;amoblado;0;N
70634;10779;Se indica si tiene que pagar los servicios publicos;Servicios publicos;18211;Y
70635;10779;Si cuenta con televisor;TV;0;Y
70636;10779;Se indica si hay internet;internet;30779;N
70637;10780;cuenta con sillas, sala y comedor;amoblado;0;Y
70638;10780;Se indica si tiene que pagar los servicios publicos;Servicios publicos;15290;N
70639;10780;Si cuenta con televisor;TV;0;N
70640;10780;Se indica si hay internet;internet;43125;N
70641;10781;cuenta con sillas, sala y comedor;amoblado;0;N
70642;10781;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17966;Y
70643;10781;Si cuenta con televisor;TV;0;N
70644;10781;Se indica si hay internet;internet;32810;Y
70645;10782;cuenta con sillas, sala y comedor;amoblado;0;N
70646;10782;Se indica si tiene que pagar los servicios publicos;Servicios publicos;16890;Y
70647;10782;Si cuenta con televisor;TV;0;Y
70648;10782;Se indica si hay internet;internet;42431;N
70649;10783;cuenta con sillas, sala y comedor;amoblado;0;Y
70650;10783;Se indica si tiene que pagar los servicios publicos;Servicios publicos;10175;Y
70651;10783;Si cuenta con televisor;TV;0;N
70652;10783;Se indica si hay internet;internet;43009;Y
70653;10784;cuenta con sillas, sala y comedor;amoblado;0;Y
70654;10784;Se indica si tiene que pagar los servicios publicos;Servicios publicos;17410;N
