ID,IDOPERADOR,PRECIO,FECHAINICIODES,FECHAFNDES
8961,6027,136397,,
8962,6356,118475,,
8963,6197,184254,,
8964,5672,48205,,
8965,6324,56617,,
8966,5402,195897,,
8967,5141,68407,,
8968,7182,143332,,
8969,5633,41046,,
8970,7145,68062,,
8971,5628,84324,,
8972,6335,32529,,
8973,7215,147700,,
8974,6617,131819,,
8975,6500,28451,,
8976,6636,174078,,
8977,6939,27616,,
8978,7421,194955,,
8979,5131,136843,05/04/2020,29/06/2020
8980,7156,94028,,
8981,6620,63676,,
8982,6682,146645,,
8983,5450,160022,,
8984,7278,163695,,
8985,6100,148159,,
8986,7376,94123,,
8987,5530,160635,,
8988,6336,122091,,
8989,5712,131589,,
8990,6059,182022,,
8991,5972,173441,,
8992,5261,25709,,
8993,6063,76759,,
8994,6291,125773,,
8995,5882,45272,,
8996,5196,62199,,
8997,6413,43558,,
8998,6135,103706,,
8999,7091,161379,,
9000,5138,133526,,
9001,5097,74932,,
9002,6642,56446,,
9003,7196,53644,,
9004,6035,153795,,
9005,7211,89057,,
9006,6308,99601,,
9007,7423,89879,,
9008,5382,75584,,
9009,6263,139520,,
9010,6786,33852,,
9011,6992,70195,,
9012,5403,21373,19/04/2020,03/06/2020
9013,6123,48547,,
9014,5335,68837,,
9015,6841,110282,,
9016,6532,138024,,
9017,7022,184716,,
9018,5503,145981,,
9019,6526,111321,,
9020,6264,132020,,
9021,5842,81523,,
9022,6681,78764,,
9023,5932,30807,,
9024,5461,134076,,
9025,7005,109459,,
9026,6604,81659,,
9027,6433,97202,,
9028,6583,31958,,
9029,5872,115382,,
9030,6624,130470,,
9031,6679,162797,,
9032,6552,131161,,
9033,6822,195273,,
9034,7381,37540,,
9035,6334,21861,,
9036,6080,187136,,
9037,7273,135235,,
9038,6055,159159,,
9039,6137,72307,,
9040,6219,64607,,
9041,7423,28955,01/05/2020,11/05/2020
9042,6487,148994,,
9043,5658,96214,,
9044,6673,191162,,
9045,6164,192382,,
9046,6888,137552,,
9047,5065,192696,,
9048,5206,150313,,
9049,6602,105228,,
9050,7091,27429,,
9051,5069,131847,,
9052,7177,174670,,
9053,5329,160944,,
9054,5044,196821,,
9055,5326,25569,,
9056,5940,171238,,
9057,6726,126209,18/04/2020,23/06/2020
9058,6457,86397,,
9059,5500,193321,,
9060,6863,144589,,
9061,7122,164689,,
9062,7065,71412,,
9063,6899,138309,,
9064,5090,144757,,
9065,6653,70252,,
9066,5708,122031,,
9067,6791,120766,,
9068,5809,107595,,
9069,6937,106985,,
9070,6534,176551,,
9071,6403,64377,,
9072,6675,88358,,
9073,6799,192253,,
9074,7386,35702,,
9075,5190,97088,,
9076,7470,71521,,
9077,5609,158322,,
9078,5803,47264,,
9079,5539,68890,,
9080,6866,127344,,
9081,5866,155771,,
9082,6341,199616,,
9083,6986,141663,,
9084,5574,106489,,
9085,5385,178658,,
9086,6614,154070,,
9087,5275,42787,,
9088,7388,172540,,
9089,5424,157895,,
9090,5075,125195,,
9091,6729,54025,,
9092,5837,173960,,
9093,6749,66358,,
9094,7221,159673,,
9095,6789,183606,11/04/2020,12/05/2020
9096,6828,24498,,
9097,5225,190041,,
9098,6542,35600,,
9099,6727,123197,,
9100,5193,41451,,
9101,6393,160067,,
9102,5801,192512,,
9103,7474,150296,23/04/2020,07/05/2020
9104,5959,196208,,
9105,7093,185946,,
9106,5538,129039,,
9107,5110,49574,,
9108,5961,166864,,
9109,7153,151679,,
9110,5511,55279,,
9111,5235,34251,12/04/2020,29/06/2020
9112,5572,97967,29/04/2020,16/06/2020
9113,5269,171190,,
9114,6651,57050,,
9115,5447,47170,,
9116,5859,89587,,
9117,5207,146158,,
9118,5500,70964,,
9119,6367,156809,,
9120,5126,79341,,
9121,6673,87221,,
9122,5585,176067,,
9123,5155,26416,,
9124,5223,170668,,
9125,5575,167099,,
9126,6729,157789,,
9127,7407,167452,,
9128,6597,65008,,
9129,6959,41691,,
9130,6136,195905,,
9131,6401,50515,,
9132,6484,51103,,
9133,5458,138757,,
9134,5862,196712,,
9135,6437,111552,,
9136,5668,193875,,
9137,6808,122327,,
9138,5640,118159,,
9139,6060,182627,,
9140,6351,63443,,
9141,7209,45813,,
9142,5822,133373,,
9143,7221,143022,,
9144,6812,177650,,
9145,6911,71493,,
9146,5164,78509,,
9147,6479,195387,,
9148,6382,80523,,
9149,6168,148813,,
9150,7478,198747,,
9151,6480,181691,18/04/2020,01/07/2020
9152,6569,106915,,
9153,5555,141074,,
9154,6653,134925,,
9155,5368,180710,,
9156,6398,147335,,
9157,7439,194440,,
9158,5820,89957,,
9159,6696,84802,,
9160,5610,87040,,
9161,6972,179687,,
9162,7101,176765,,
9163,5811,110185,,
9164,6690,186935,,
9165,6295,146455,,
9166,7287,154609,,
9167,6398,189763,,
9168,6975,197606,,
9169,5895,116307,,
9170,5308,61603,,
9171,6077,90471,,
9172,5378,184438,,
9173,6680,104488,,
9174,6674,102823,,
9175,5106,41859,,
9176,7386,47810,,
9177,6714,191409,,
9178,6927,134798,,
9179,7332,59366,,
9180,5626,46237,08/04/2020,28/05/2020
9181,5208,28477,,
9182,6633,46939,,
9183,6321,63864,06/04/2020,05/06/2020
9184,7113,122857,23/04/2020,06/06/2020
9185,6902,119779,,
9186,6435,123203,,
9187,6095,144806,,
9188,5300,152147,,
9189,6128,141218,,
9190,5676,168145,,
9191,6986,65034,,
9192,5980,141150,,
9193,5948,48261,,
9194,6875,76007,,
9195,5156,63806,,
9196,6366,83617,,
9197,6560,51895,,
9198,6801,188616,,
9199,6779,162372,,
9200,7232,113226,,
9201,7103,67833,,
9202,6403,75083,,
9203,7404,126843,,
9204,6267,195283,,
9205,5831,27536,,
9206,6416,188349,,
9207,6666,22996,,
9208,5707,164188,,
9209,5841,46781,,
9210,5787,177429,,
9211,5491,98454,,
9212,5649,131934,,
9213,6397,145811,,
9214,6247,68373,,
9215,7472,161539,,
9216,6245,125212,,
9217,5756,125868,,
9218,5650,178226,,
9219,7225,92670,,
9220,5856,184294,,
9221,7030,41438,,
9222,6251,59872,,
9223,6229,146495,,
9224,7115,142180,,
9225,6032,69761,,
9226,7454,86920,,
9227,6330,187080,,
9228,7241,174686,,
9229,6979,79161,,
9230,6366,79814,,
9231,7040,25616,,
9232,5398,61807,,
9233,5752,126102,,
9234,6586,66521,,
9235,6251,185894,,
9236,7480,51098,,
9237,6044,117824,,
9238,6079,189102,,
9239,5069,136095,,
9240,6373,101915,,
9241,6903,22809,,
9242,5308,161030,,
9243,7065,20107,,
9244,6023,75335,,
9245,5869,64039,,
9246,5404,104103,,
9247,5202,164846,,
9248,6787,172504,,
9249,7264,102981,,
9250,7069,69704,,
9251,6529,23899,,
9252,5152,65386,,
9253,6439,51483,,
9254,6437,50825,,
9255,6303,70025,,
9256,6653,130913,22/04/2020,29/05/2020
9257,5526,195824,,
9258,7438,99799,,
9259,5360,89205,,
9260,5729,71465,,
9261,5819,148003,,
9262,5901,155649,,
9263,7026,122920,,
9264,6432,116318,,
9265,5355,180143,,
9266,6040,196324,,
9267,5598,76210,,
9268,6855,117843,,
9269,5392,100461,,
9270,6884,55609,,
9271,6741,35703,,
9272,7186,144770,,
9273,5310,58808,,
9274,6959,80033,,
9275,5100,87348,,
9276,7051,163979,,
9277,6919,140916,,
9278,6680,22254,,
9279,5094,55430,,
9280,5617,106405,,
9281,5521,161900,,
9282,7041,99928,,
9283,7330,55261,,
9284,5505,192060,,
9285,7357,100611,,
9286,5081,134069,,
9287,7216,176115,,
9288,5229,75735,,
9289,6040,68888,,
9290,5501,155286,,
9291,5845,135418,,
9292,6333,52403,,
9293,5184,24381,,
9294,7354,184409,,
9295,6962,83731,,
9296,6513,188805,,
9297,5633,62179,,
9298,6634,79947,,
9299,5292,158476,,
9300,6473,104134,,
9301,6863,66747,,
9302,5116,39290,,
9303,6978,131046,,
9304,6623,103826,,
9305,7247,57910,,
9306,6498,96262,,
9307,6315,139894,,
9308,5804,128675,,
9309,5665,186289,04/05/2020,19/05/2020
9310,5057,133332,,
9311,7161,155435,,
9312,7193,50447,,
9313,5344,57986,,
9314,7486,67733,,
9315,7188,88733,26/04/2020,13/06/2020
9316,5662,32246,,
9317,6730,66573,,
9318,6722,68941,,
9319,5372,86935,,
9320,5242,157881,,
9321,6652,158871,,
9322,5776,71184,,
9323,5966,118241,,
9324,5935,170731,,
9325,5726,196435,,
9326,5856,193362,,
9327,6086,115357,,
9328,6737,180388,,
9329,6966,114238,,
9330,6809,177264,,
9331,5647,45922,,
9332,6546,147034,,
9333,7392,162338,,
9334,5577,133990,,
9335,6096,23496,,
9336,5951,56975,,
9337,6891,69286,,
9338,5705,42901,,
9339,5265,136095,,
9340,6984,68178,,
9341,7452,20156,,
9342,6456,80091,,
9343,6821,27178,,
9344,7117,192867,,
9345,5255,75598,,
9346,5076,83244,,
9347,7207,153926,,
9348,6571,42935,,
9349,5604,115604,,
9350,6521,72212,22/04/2020,20/06/2020
9351,5348,94586,,
9352,5325,52936,,
9353,7208,140954,,
9354,7041,143732,24/04/2020,04/06/2020
9355,7047,121913,,
9356,5249,64201,,
9357,6791,37475,,
9358,5934,102511,,
9359,6216,179196,,
9360,7021,57889,,
9361,6850,130297,,
9362,6912,103008,,
9363,6744,139886,,
9364,7046,179437,,
9365,6081,79919,,
9366,6781,172514,,
9367,5489,36223,,
9368,6439,100164,,
9369,7213,58724,,
9370,7019,44783,,
9371,7447,153233,,
9372,5110,73974,,
9373,6447,190837,,
9374,7003,142731,,
9375,5471,189767,,
9376,6412,38407,,
9377,5583,20172,,
9378,6079,110211,,
9379,7251,193610,,
9380,6969,41118,16/04/2020,20/06/2020
9381,7225,120078,23/04/2020,03/07/2020
9382,6883,160999,,
9383,6185,191075,,
9384,5623,26058,24/04/2020,10/06/2020
9385,5374,185411,,
9386,5316,37783,,
9387,7009,169801,,
9388,5622,110884,,
9389,5385,87978,,
9390,6299,43180,,
9391,5464,32313,,
9392,7455,140230,,
9393,5997,158536,,
9394,5239,114870,,
9395,6336,23599,,
9396,6744,124780,,
9397,6248,195787,,
9398,7360,91464,,
9399,7292,124860,,
9400,6323,174175,,
9401,7053,86355,,
9402,6336,78194,,
9403,5495,156107,,
9404,7271,183934,,
9405,6492,104648,,
9406,5311,64646,,
9407,5528,69143,,
9408,7240,84679,,
9409,7081,134442,,
9410,6231,103327,,
9411,6800,135303,,
9412,5160,91812,,
9413,7481,196951,,
9414,6584,160609,,
9415,6730,46452,,
9416,5939,82294,,
9417,6621,191910,,
9418,7379,199841,,
9419,6205,61919,,
9420,5912,35791,,
9421,5633,32784,,
9422,5437,189248,,
9423,7372,115007,,
9424,5230,35070,,
9425,6214,136840,02/05/2020,06/05/2020
9426,6820,102218,,
9427,7279,67918,,
9428,7454,52263,01/05/2020,10/06/2020
9429,7421,197618,,
9430,6809,66865,,
9431,5656,191133,,
9432,6742,117549,,
9433,6212,45672,,
9434,5361,60217,,
9435,5262,24778,,
9436,5851,130307,,
9437,6678,124354,,
9438,7404,111232,,
9439,5444,166816,,
9440,5280,42086,,
9441,6857,102265,,
9442,5517,73940,,
9443,5367,117497,,
9444,5702,92090,,
9445,5288,165367,18/04/2020,25/06/2020
9446,5351,99048,,
9447,7405,179114,,
9448,6648,63631,,
9449,6738,181422,,
9450,6054,38792,,
9451,6575,53520,,
9452,6954,125159,,
9453,6404,120984,,
9454,5183,117613,,
9455,7215,37088,,
9456,7290,46511,,
9457,6166,76483,,
9458,5779,131735,,
9459,6217,174456,,
9460,5872,198100,,
9461,6420,104502,,
9462,5059,51095,,
9463,6601,156073,,
9464,5955,135068,,
9465,5578,93056,,
9466,6751,86425,,
9467,6559,198309,,
9468,5171,104150,,
9469,5331,140753,,
9470,5913,35985,,
9471,7395,61277,,
9472,5777,177886,,
9473,7264,20053,,
9474,5449,165711,,
9475,7106,67060,,
9476,6499,129230,,
9477,7483,179932,,
9478,7193,92543,,
9479,5645,86995,,
9480,7218,181917,,
9481,6719,85585,,
9482,5581,69098,,
9483,5978,119822,,
9484,5387,26188,,
9485,7432,35992,,
9486,5532,123153,,
9487,6614,170798,,
9488,5037,79254,26/04/2020,04/06/2020
9489,5328,128391,,
9490,6420,84416,,
9491,7102,46736,,
9492,5724,171301,,
9493,5695,74277,,
9494,5472,132420,,
9495,5547,51164,,
9496,5835,50280,,
9497,6330,181167,,
9498,6327,183009,,
9499,5472,186749,,
9500,6738,92229,,
9501,5867,128913,,
9502,7351,43422,,
9503,6772,183602,,
9504,6855,107965,,
9505,7387,39177,,
9506,5733,188846,,
9507,5537,196377,,
9508,5219,79840,,
9509,7044,73029,,
9510,6630,100366,,
9511,5098,129553,,
9512,6601,199664,,
9513,7255,182250,,
9514,6153,126753,,
9515,6430,137698,,
9516,7287,189331,,
9517,5522,92603,,
9518,5278,144784,,
9519,6678,108224,,
9520,5049,65372,,
9521,5117,44062,,
9522,6024,104568,,
9523,6238,126303,,
9524,7125,87832,,
9525,5927,153946,,
9526,6738,162293,,
9527,6661,123049,,
9528,6058,98406,,
9529,7009,189630,,
9530,6838,106470,,
9531,6317,117002,,
9532,5876,47960,,
9533,6631,58566,,
9534,5652,66255,,
9535,7136,112658,,
9536,6481,159570,,
9537,5650,107800,,
9538,6411,32200,,
9539,6467,32334,,
9540,5363,34580,,
9541,6426,68333,,
9542,6449,90245,,
9543,5563,117019,,
9544,7477,186159,,
9545,6581,168311,,
9546,7208,81196,,
9547,5721,185424,,
9548,6609,185134,,
9549,6169,114628,,
9550,6398,84509,,
9551,6378,182577,,
9552,5929,134188,,
9553,7041,26182,,
9554,7460,161159,,
9555,6852,79700,,
9556,6236,43848,,
9557,6811,178173,,
9558,6892,109157,,
9559,7315,112026,,
9560,6731,72230,,
9561,5722,138966,,
9562,6761,32167,,
9563,5235,182060,,
9564,5981,104895,,
9565,5534,84396,,
9566,5913,46035,,
9567,5574,193554,,
9568,6811,182003,,
9569,6403,188060,,
9570,5864,198283,,
9571,6264,52190,,
9572,5102,168147,,
9573,5675,155416,,
9574,7466,34032,,
9575,5465,110033,,
9576,5122,69906,,
9577,7323,124133,,
9578,6072,174154,,
9579,6206,166502,,
9580,6990,179916,,
9581,6244,112088,,
9582,6014,156713,,
9583,6384,82662,,
9584,7331,58967,,
9585,5204,42612,,
9586,5214,21338,,
9587,5742,57682,,
9588,6922,142791,,
9589,6792,156645,,
9590,5593,187272,,
9591,6759,103333,,
9592,7350,73926,,
9593,5038,71916,,
9594,7474,99046,,
9595,7143,181319,,
9596,6899,96884,,
9597,7311,159644,,
9598,6148,77847,,
9599,6180,76716,,
9600,6609,60124,,
9601,6132,96572,,
9602,5755,103147,,
9603,6501,136551,,
9604,6656,177695,,
9605,7391,53531,,
9606,6431,70597,,
9607,6398,94917,,
9608,6878,115231,,
9609,5316,197631,,
9610,5613,93985,,
9611,5099,164512,,
9612,6210,143684,,
9613,5990,166830,,
9614,5421,31141,,
9615,5645,117410,,
9616,5149,65151,,
9617,6190,21227,,
9618,6900,53698,,
9619,7332,118177,,
9620,5537,56527,,
9621,5729,25544,,
9622,6352,63910,06/04/2020,10/05/2020
9623,6801,109728,,
9624,6708,177790,,
9625,6135,35010,,
9626,6921,61411,,
9627,5323,160474,,
9628,6784,76996,,
9629,7405,193153,,
9630,6590,179315,,
9631,6560,188711,,
9632,6914,69228,,
9633,5677,199490,,
9634,7325,29094,,
9635,5752,139416,,
9636,7145,100914,,
9637,6559,20195,,
9638,6325,107047,,
9639,6169,150671,,
9640,5173,100378,,
9641,6700,73259,,
9642,6839,77729,,
9643,7016,24104,,
9644,5356,123874,,
9645,7229,100529,,
9646,6752,93997,,
9647,5866,154974,,
9648,6260,102402,,
9649,6506,46691,,
9650,5134,185518,,
9651,5237,198005,,
9652,5992,92519,,
9653,6259,65340,14/04/2020,02/07/2020
9654,6295,168239,,
9655,6906,65271,,
9656,6980,174452,21/04/2020,01/07/2020
9657,5877,149652,,
9658,6146,64374,,
9659,6818,84287,,
9660,5291,72198,,
9661,7434,63557,23/04/2020,22/05/2020
9662,7283,117371,,
9663,6182,196221,,
9664,5825,61609,,
9665,5242,189366,,
9666,6564,22223,,
9667,7317,21863,,
9668,6533,113673,10/04/2020,02/07/2020
9669,5957,177677,,
9670,7280,121662,,
9671,6559,127773,,
9672,6548,66951,,
9673,6922,103857,,
9674,6356,39935,,
9675,6036,27341,,
9676,7465,37633,16/04/2020,18/06/2020
9677,6565,71783,,
9678,6922,82187,,
9679,5263,49339,,
9680,6191,134882,,
9681,7190,188205,,
9682,5488,160707,,
9683,6158,167467,,
9684,5434,86238,,
9685,6540,43496,,
9686,5294,83612,,
9687,6853,125050,,
9688,7041,69205,,
9689,6175,125272,,
9690,6434,141130,,
9691,6430,23455,,
9692,5456,104211,,
9693,6957,87482,,
9694,5394,73616,,
9695,6118,134049,,
9696,6660,72722,,
9697,6705,62493,,
9698,6472,72583,,
9699,6274,191525,,
9700,6574,57194,,
9701,7140,102338,,
9702,6061,126794,,
9703,6596,85892,,
9704,7387,88215,,
9705,6724,177429,,
9706,6833,135246,,
9707,5475,93304,,
9708,6718,45820,,
9709,5273,77388,,
9710,6787,126629,,
9711,5217,79766,,
9712,5082,133806,27/04/2020,27/05/2020
9713,6580,47486,,
9714,6201,75615,,
9715,5803,166143,,
9716,6304,118629,,
9717,5425,85436,,
9718,6292,161394,,
9719,5711,141106,,
9720,5839,36499,,
9721,5567,84569,,
9722,7183,146185,,
9723,6497,83073,,
9724,7172,192353,,
9725,7389,173181,,
9726,5949,157310,,
9727,5156,112631,,
9728,6151,124371,,
9729,6045,136486,,
9730,7063,182400,,
9731,6077,45838,,
9732,6431,166524,,
9733,5279,38518,,
9734,7075,129285,,
9735,7432,94910,,
9736,6233,124831,,
9737,6414,71771,,
9738,6832,57748,,
9739,6694,58739,,
9740,5079,70046,,
9741,5921,108377,,
9742,5926,118019,,
9743,5718,26455,,
9744,7291,24229,,
9745,5326,76428,,
9746,6639,50938,,
9747,5210,32230,,
9748,7252,63887,,
9749,5299,87749,,
9750,7198,134208,,
9751,6533,38589,,
9752,5619,180047,,
9753,6368,191297,,
9754,5202,74144,,
9755,5352,88782,,
9756,7184,104848,,
9757,5933,90991,,
9758,6944,180927,,
9759,6864,125611,,
9760,6798,99224,,
9761,5139,172098,,
9762,6214,184122,,
9763,7281,119529,,
9764,5167,42047,,
9765,5904,192718,,
9766,6870,81398,,
9767,7308,72015,,
9768,6033,99780,,
9769,5927,54192,,
9770,5682,84720,,
9771,5143,88868,,
9772,6139,48373,,
9773,6752,28595,,
9774,5514,104754,,
9775,6772,81788,,
9776,5720,43455,,
9777,7334,89119,,
9778,5190,167856,,
9779,6346,57338,,
9780,6564,96917,,
9781,7243,121394,,
9782,6735,26839,,
9783,6456,90631,,
9784,5847,24476,,
9785,6629,168098,,
9786,7087,177109,23/04/2020,26/05/2020
9787,6551,49052,,
9788,6669,61038,,
9789,7398,138245,,
9790,5944,31702,,
9791,7072,56406,,
9792,5775,120700,,
9793,6951,129344,,
9794,7140,170000,,
9795,6425,138087,,
9796,6770,133579,,
9797,6379,105187,,
9798,5281,164910,,
9799,5994,140056,,
9800,7141,69078,,
9801,5076,175085,,
9802,5952,153610,,
9803,7372,104443,06/04/2020,10/05/2020
9804,6493,104729,,
9805,6767,174800,,
9806,6082,48267,08/04/2020,02/06/2020
9807,7238,66699,,
9808,5970,192890,,
9809,6519,86541,,
9810,6826,42663,,
9811,6974,186277,,
9812,7234,97464,,
9813,5045,35917,,
9814,5602,158969,,
9815,6943,185802,,
9816,6924,181295,,
9817,6022,65277,,
9818,5438,50896,,
9819,6542,99049,,
9820,6066,134327,,
9821,6893,47107,,
9822,6104,95703,,
9823,7243,102937,,
9824,5642,62826,,
9825,6459,183406,,
9826,5368,96476,,
9827,6872,32963,,
9828,6619,178369,,
9829,5931,126128,,
9830,6950,100296,,
9831,7299,173053,,
9832,7383,130109,,
9833,7188,78717,,
9834,6100,79246,,
9835,7117,177814,,
9836,6478,180112,,
9837,5981,153634,,
9838,6211,63078,,
9839,5824,37655,,
9840,5821,54095,,
9841,5701,185811,,
9842,5432,93743,,
9843,6035,57869,,
9844,6387,56139,,
9845,7010,72510,,
9846,7295,68144,,
9847,5856,75884,,
9848,6671,102836,,
9849,5305,195754,,
9850,5542,100767,,
9851,5120,113945,,
9852,5735,199194,29/04/2020,03/06/2020
9853,5854,112971,,
9854,5098,157991,,
9855,7061,59688,,
9856,5878,191340,,
9857,5363,194079,,
9858,7270,32462,,
9859,7462,126745,,
9860,5244,114830,,
9861,5321,115703,,
9862,5594,172730,,
9863,6472,54314,,
9864,5708,67315,,
9865,5039,74888,,
9866,6037,143298,,
9867,7326,134382,,
9868,5364,194697,,
9869,5971,199403,,
9870,5591,67115,27/04/2020,18/05/2020
9871,5135,182734,,
9872,5928,138925,,
9873,6198,107906,,
9874,5980,93454,,
9875,6132,74073,,
9876,6906,136222,,
9877,6655,199834,,
9878,7331,76682,,
9879,6504,80285,,
9880,6635,121458,,
9881,6080,130274,,
9882,6694,197590,,
9883,5418,34890,,
9884,5374,199431,,
9885,6417,30306,,
9886,6835,154615,,
9887,6573,94139,,
9888,5176,197671,,
9889,7067,34599,,
9890,6911,88334,,
9891,6900,131590,,
9892,7376,181822,,
9893,6220,173698,,
9894,6405,82191,,
9895,5142,36025,,
9896,7143,22856,,
9897,6869,110795,,
9898,5299,145654,,
9899,5165,55358,,
9900,6950,162358,,
9901,7332,151900,,
9902,6431,86102,,
9903,6371,93725,,
9904,6641,104696,,
9905,5141,136168,,
9906,6103,179243,,
9907,7275,142140,,
9908,7005,61376,,
9909,5750,93247,,
9910,6515,156711,,
9911,6487,153260,,
9912,5752,140006,,
9913,7413,126215,,
9914,5233,180313,,
9915,6254,45878,,
9916,6083,119218,,
9917,5482,177099,,
9918,7384,145296,,
9919,5532,118985,,
9920,5448,186999,,
9921,5611,166904,,
9922,6848,199211,,
9923,7035,116651,,
9924,5673,66273,,
9925,6458,172864,,
9926,5893,170941,,
9927,5774,171177,,
9928,7232,174738,,
9929,6128,59959,,
9930,6412,101491,,
9931,7118,188251,,
9932,6682,187433,,
9933,5049,160818,,
9934,5210,31205,,
9935,6585,193556,,
9936,6456,192478,,
9937,6130,131147,,
9938,5253,116170,,
9939,5053,34285,07/04/2020,29/06/2020
9940,7343,139023,,
9941,6062,68879,,
9942,6607,141833,,
9943,5905,139805,,
9944,5820,87740,,
9945,5613,198826,,
9946,7379,53291,,
9947,6582,79715,,
9948,6418,114566,30/04/2020,06/05/2020
9949,6043,140075,,
9950,5177,182401,,
9951,7246,105153,,
9952,5998,96356,,
9953,6051,121193,,
9954,5248,112995,,
9955,6655,126468,,
9956,6462,96097,,
9957,5514,31869,15/04/2020,20/06/2020
9958,5869,159072,,
9959,5960,31158,,
9960,6211,138377,,
9961,6060,136778,,
9962,5686,23816,,
9963,7277,60243,,
9964,5893,131560,,
9965,7418,188268,,
9966,5378,148897,,
9967,6186,91291,,
9968,6053,196372,,
9969,7127,44031,,
9970,6862,187508,,
9971,5356,97166,,
9972,5793,111678,,
9973,5214,61621,,
9974,6650,115054,,
9975,6575,25563,,
9976,6167,155536,,
9977,7469,125941,14/04/2020,24/05/2020
9978,6590,99583,,
9979,7259,134106,,
9980,6621,171319,,
9981,6295,65825,,
9982,6270,86288,,
9983,6016,62113,,
9984,5618,81005,,
9985,7191,64792,16/04/2020,03/07/2020
9986,6093,104980,,
9987,5045,71883,,
9988,7335,157770,,
9989,7227,176370,,
9990,7048,102708,,
9991,5970,50247,,
9992,7021,134428,,
9993,7130,36274,,
9994,7334,113664,06/04/2020,27/05/2020
9995,5362,169804,27/04/2020,22/06/2020
9996,5455,147010,,
9997,5599,102015,,
9998,5203,36809,,
9999,6994,172389,,
10000,5074,183018,,
10001,6257,23575,,
10002,6945,80785,,
10003,7471,45025,,
10004,6424,64555,,
10005,6354,63495,,
10006,7322,188682,,
10007,5656,116881,,
10008,6296,146282,,
10009,6885,62538,,
10010,5239,145791,,
10011,5609,101764,,
10012,7484,164083,,
10013,6292,44949,,
10014,6361,188846,,
10015,6335,54554,,
10016,7251,172309,,
10017,6050,20966,,
10018,6468,50858,,
10019,7267,65017,,
10020,5501,78934,,
10021,5543,92694,,
10022,7058,144915,,
10023,5768,52573,,
10024,5905,155588,13/04/2020,10/05/2020
10025,6251,106679,,
10026,5130,56026,,
10027,7130,178725,,
10028,7025,141488,,
10029,7330,147204,,
10030,6149,116315,,
10031,7433,57579,,
10032,5955,81121,,
10033,6275,166930,,
10034,7179,77698,,
10035,6725,155424,,
10036,5916,127195,,
10037,7196,67212,,
10038,5175,39351,,
10039,5222,43702,,
10040,6187,64757,,
10041,5285,101302,,
10042,5779,88692,,
10043,5091,50935,,
10044,5968,33624,,
10045,5144,85048,,
10046,7043,147928,,
10047,7289,147793,,
10048,6860,182798,,
10049,6967,129141,,
10050,6549,133963,,
10051,5182,173492,,
10052,5432,41986,,
10053,7332,59272,,
10054,5397,105757,,
10055,7184,103463,,
10056,7462,163167,08/04/2020,31/05/2020
10057,6983,70509,,
10058,6862,116716,,
10059,5560,193462,,
10060,5406,193415,,
10061,5662,25353,,
10062,5242,24559,,
10063,6022,129874,,
10064,6256,107206,,
10065,5512,36777,,
10066,5487,161138,,
10067,6677,21343,,
10068,7431,158925,,
10069,5081,180273,,
10070,5311,89946,,
10071,5752,109231,,
10072,6079,126131,,
10073,5048,57016,,
10074,5471,69547,,
10075,5756,44147,,
10076,5186,92316,,
10077,6878,159971,,
10078,6087,111837,,
10079,5672,52694,,
10080,6462,29425,,
10081,7274,46655,,
10082,5958,27149,,
10083,7103,133575,,
10084,6090,63420,,
10085,6591,135883,,
10086,5694,145856,,
10087,7424,95155,,
10088,5954,123246,,
10089,6318,85013,,
10090,6958,184534,,
10091,6645,128510,,
10092,5281,140347,,
10093,6602,166580,,
10094,7149,154704,,
10095,6623,44127,25/04/2020,14/06/2020
10096,5708,179350,,
10097,5875,127677,,
10098,5766,176023,,
10099,5368,179780,,
10100,6169,31744,,
10101,6913,197959,,
10102,6942,148085,,
10103,6838,196092,,
10104,6258,167400,,
10105,6407,32732,,
10106,6661,89603,,
10107,7296,114151,,
10108,6475,120075,,
10109,5134,108009,,
10110,7371,115864,,
10111,6662,39530,,
10112,7413,141136,,
10113,5591,189082,,
10114,5314,27889,,
10115,6520,177844,,
10116,5938,116007,,
10117,5255,101276,,
10118,6759,109394,,
10119,7480,81418,,
10120,5094,20546,,
10121,6930,77185,,
10122,6132,130569,,
10123,5365,111039,,
10124,6842,32701,,
10125,5850,41334,,
10126,7125,134776,,
10127,7472,63198,,
10128,6227,165503,03/05/2020,26/06/2020
10129,5204,22890,,
10130,7032,175626,,
10131,5229,124856,,
10132,5256,133146,,
10133,6536,192734,17/04/2020,14/05/2020
10134,7213,80849,,
10135,6713,132106,,
10136,6612,163393,,
10137,6202,53073,,
10138,5285,138045,,
10139,7003,168535,,
10140,7239,93935,,
10141,5783,66918,,
10142,6450,183923,,
10143,5576,52470,,
10144,7233,100908,,
10145,7104,149626,,
10146,7207,104042,,
10147,7263,37289,,
10148,5800,83632,30/04/2020,29/06/2020
10149,6722,34908,,
10150,5763,76137,,
10151,6556,175281,,
10152,5065,46282,,
10153,5963,125315,,
10154,5314,35229,,
10155,5211,95984,,
10156,5962,26390,,
10157,5698,157450,,
10158,5563,77669,10/04/2020,12/06/2020
10159,5949,121073,,
10160,6174,32905,,
10161,7133,167747,,
10162,5892,147529,,
10163,5484,27305,,
10164,6444,41224,12/04/2020,23/06/2020
10165,6196,20126,,
10166,6685,67245,,
10167,6834,154836,,
10168,6914,52078,,
10169,6297,157436,,
10170,6143,47584,,
10171,6515,29426,,
10172,5315,96531,,
10173,5113,140766,,
