NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS
22172;5532;94429;CC;22/04/20;6
22173;5533;95308;CE;5/05/20;7
22174;5534;97463;CE;28/05/20;1
22175;5535;96996;CC;8/04/20;9
22176;5536;94197;CC;24/05/20;9
22177;5537;100094;CE;11/05/20;2
22178;5538;101455;CE;7/05/20;2
22179;5539;102676;CE;15/04/20;6
22180;5540;93713;CC;15/05/20;6
22181;5541;96116;CC;23/04/20;8
22182;5542;102270;CC;14/04/20;6
22183;5543;96040;CC;27/05/20;9
22184;5544;96147;CC;5/04/20;9
22185;5545;102085;CC;30/04/20;10
22186;5546;97120;CC;7/04/20;2
22187;5547;103082;CE;28/04/20;8
22188;5548;97119;CC;28/05/20;3
22189;5549;97247;CE;11/04/20;6
22190;5550;97459;CE;8/05/20;5
22191;5551;97008;CC;23/05/20;9
22192;5552;101957;CE;17/05/20;5
22193;5553;100201;CE;12/05/20;8
22194;5554;99404;CC;31/05/20;3
22195;5555;100975;CC;4/04/20;2
22196;5556;94581;CC;9/05/20;9
22197;5557;99400;CC;8/05/20;4
22198;5558;100705;CC;21/04/20;6
22199;5559;94955;CE;31/05/20;3
22200;5560;101511;CE;24/05/20;9
22201;5561;98240;CC;28/05/20;7
22202;5562;94113;CE;10/04/20;7
22203;5563;96897;CC;2/04/20;10
22204;5564;100625;CC;23/05/20;5
22205;5565;97661;CC;16/05/20;5
22206;5566;103254;CE;29/04/20;9
22207;5567;95478;CE;17/04/20;9
22208;5568;101735;CE;15/05/20;5
22209;5569;99165;CE;28/05/20;1
22210;5570;100293;CE;3/05/20;10
22211;5571;99987;CE;29/05/20;10
22212;5572;98600;CC;30/04/20;5
22213;5573;97759;CC;25/04/20;4
22214;5574;97188;CC;26/05/20;1
22215;5575;98427;CC;29/04/20;7
22216;5576;101351;CE;7/04/20;4
22217;5577;95269;CE;14/04/20;3
22218;5578;99741;CE;27/05/20;7
22219;5579;97849;CC;20/05/20;6
22220;5580;102275;CC;26/05/20;6
22221;5581;102187;CC;31/05/20;7
22222;5582;97165;CE;26/05/20;5
22223;5583;95328;CC;8/05/20;3
22224;5584;94081;CE;4/05/20;5
22225;5585;94875;CC;29/04/20;4
22226;5586;94162;CC;7/04/20;1
22227;5587;95212;CC;12/05/20;8
22228;5588;99550;CE;7/05/20;4
22229;5589;96241;CE;6/04/20;7
22230;5590;97981;CC;8/04/20;6
22231;5591;96453;CE;15/04/20;10
22232;5592;98583;CE;20/04/20;6
22233;5593;93896;CE;5/05/20;6
22234;5594;95132;CE;12/05/20;4
22235;5595;102906;CC;17/04/20;6
22236;5596;101571;CC;26/05/20;7
22237;5597;98266;CE;5/04/20;8
22238;5598;101037;CC;6/05/20;4
22239;5599;94419;CE;28/05/20;8
22240;5600;94460;CC;27/05/20;9
22241;5601;99281;CC;12/05/20;8
22242;5602;93977;CC;15/05/20;4
22243;5603;94202;CE;5/04/20;10
22244;5604;97843;CE;29/05/20;5
22245;5605;94108;CE;15/05/20;3
22246;5606;96172;CC;12/05/20;4
22247;5607;101835;CE;11/04/20;3
22248;5608;94216;CC;6/05/20;4
22249;5609;97859;CE;19/05/20;1
22250;5610;95352;CC;20/05/20;7
22251;5611;100547;CE;25/05/20;7
22252;5612;96984;CE;10/05/20;3
22253;5613;103090;CC;16/05/20;10
22254;5614;99312;CE;5/05/20;2
22255;5615;94587;CC;24/05/20;5
22256;5616;97171;CC;21/05/20;6
22257;5617;102402;CC;15/04/20;1
22258;5618;95834;CC;3/05/20;1
22259;5619;94859;CE;24/04/20;1
22260;5620;101230;CC;28/05/20;9
22261;5621;103028;CE;30/05/20;3
22262;5622;95384;CE;13/04/20;10
22263;5623;99695;CC;8/05/20;2
22264;5624;100132;CC;12/05/20;4
22265;5625;95629;CC;19/05/20;2
22266;5626;100581;CC;6/04/20;7
22267;5627;97579;CC;10/04/20;9
22268;5628;97392;CE;5/04/20;9
22269;5629;102157;CC;31/05/20;6
22270;5630;97582;CC;16/04/20;2
22271;5631;101596;CE;15/05/20;8
22272;5632;94245;CC;5/05/20;2
22273;5633;102724;CE;24/04/20;6
22274;5634;94807;CC;5/05/20;6
22275;5635;97072;CE;25/04/20;7
22276;5636;96940;CC;5/05/20;1
22277;5637;95187;CE;11/04/20;6
22278;5638;97202;CC;11/04/20;7
22279;5639;101675;CC;2/04/20;9
22280;5640;99608;CC;7/04/20;4
22281;5641;100197;CE;7/04/20;2
22282;5642;94156;CC;27/04/20;7
22283;5643;103151;CE;20/04/20;1
22284;5644;100987;CE;15/04/20;6
22285;5645;95549;CE;18/05/20;4
22286;5646;100096;CC;7/05/20;10
22287;5647;94701;CE;18/05/20;2
22288;5648;95953;CC;5/05/20;1
22289;5649;97103;CC;8/05/20;6
22290;5650;97991;CC;8/05/20;8
22291;5651;101239;CE;22/04/20;9
22292;5652;99626;CC;3/04/20;1
22293;5653;97633;CE;25/05/20;6
22294;5654;101408;CC;5/04/20;8
22295;5655;96212;CE;20/05/20;10
22296;5656;94356;CC;11/05/20;5
22297;5657;95540;CE;19/04/20;8
22298;5658;99675;CE;9/05/20;1
22299;5659;96416;TI;27/05/20;7
22300;5660;98598;CE;3/05/20;8
22301;5661;94674;CC;14/05/20;5
22302;5662;93886;CC;23/04/20;6
22303;5663;96394;CE;11/05/20;10
22304;5664;94423;CC;7/04/20;1
22305;5665;99041;CE;1/05/20;6
22306;5666;94720;CC;17/05/20;4
22307;5667;94223;CE;31/05/20;6
22308;5668;94427;CE;23/04/20;10
22309;5669;99743;CE;29/05/20;2
22310;5670;97474;CC;25/05/20;3
22311;5671;98585;CE;11/05/20;3
22312;5672;102225;CE;21/04/20;7
22313;5673;103194;CC;31/05/20;10
22314;5674;102068;CE;13/04/20;8
22315;5675;102313;CC;1/05/20;5
22316;5676;101902;CC;31/05/20;4
22317;5677;100280;CC;27/05/20;4
22318;5678;93564;CE;11/05/20;6
22319;5679;95155;CC;10/04/20;2
22320;5680;98436;CE;2/05/20;8
22321;5681;98248;CC;25/04/20;2
22322;5682;101918;CE;1/05/20;9
22323;5683;95262;CC;27/05/20;3
22324;5684;102954;CE;24/05/20;10
22325;5685;97554;TI;1/04/20;6
22326;5686;97116;CC;25/04/20;8
22327;5687;94655;CC;3/04/20;3
22328;5688;95792;CE;21/04/20;10
22329;5689;96527;CC;3/04/20;3
22330;5690;102053;CE;27/05/20;7
22331;5691;101713;CE;31/05/20;10
22332;5692;97939;CC;10/05/20;5
22333;5693;96422;CE;23/04/20;9
22334;5694;96000;CE;18/04/20;8
22335;5695;99000;CC;5/05/20;10
22336;5696;101803;CC;27/05/20;10
22337;5697;99406;CC;4/04/20;4
22338;5698;98089;CE;27/05/20;7
22339;5699;94761;CE;5/04/20;2
22340;5700;99075;CC;30/04/20;4
22341;5701;100220;CC;29/04/20;6
22342;5702;102660;CE;24/05/20;1
22343;5703;95926;CE;7/05/20;6
22344;5704;96316;CC;12/04/20;6
22345;5705;93932;CE;25/04/20;8
22346;5706;97510;CE;2/05/20;10
22347;5707;103354;CC;6/05/20;5
22348;5708;102728;CE;16/04/20;1
22349;5709;95844;CE;27/04/20;7
22350;5710;101295;CC;13/05/20;6
22351;5711;94722;CC;11/05/20;8
22352;5712;100803;CC;30/04/20;7
22353;5713;96031;CC;14/04/20;6
22354;5714;97964;CC;2/05/20;6
22355;5715;96851;CE;26/04/20;5
22356;5716;102815;CE;13/05/20;7
22357;5717;101971;CC;4/04/20;6
22358;5718;103225;CE;18/04/20;2
22359;5719;98038;CE;23/05/20;8
22360;5720;100056;CE;9/04/20;10
22361;5721;93697;CE;17/05/20;5
22362;5722;100567;CE;25/04/20;10
22363;5723;95222;CE;6/05/20;5
22364;5724;97468;CC;19/05/20;1
22365;5725;97204;TI;30/04/20;9
22366;5726;102280;CC;13/04/20;2
22367;5727;99628;CC;27/05/20;5
22368;5728;101833;CC;19/04/20;2
22369;5729;96093;CE;17/04/20;3
22370;5730;97822;CC;3/05/20;4
22371;5731;101916;CC;29/05/20;7
22372;5732;100474;CE;20/05/20;7
22373;5733;100013;CC;30/04/20;5
22374;5734;95205;CC;5/05/20;9
22375;5735;102626;CC;13/04/20;1
22376;5736;100686;CC;30/05/20;8
22377;5737;100393;CC;2/04/20;6
22378;5738;95369;CE;23/04/20;9
22379;5739;102566;CC;11/04/20;8
22380;5740;99295;CE;20/04/20;7
22381;5741;95522;CE;5/04/20;10
22382;5742;97540;CE;30/05/20;10
22383;5743;93973;CC;1/05/20;2
22384;5744;97053;CE;27/04/20;7
22385;5745;97563;CE;29/05/20;7
22386;5746;93636;CC;12/05/20;1
22387;5747;102302;CE;29/05/20;5
22388;5748;96042;CC;17/05/20;3
22389;5749;101457;CE;22/04/20;9
22390;5750;96540;CC;28/04/20;9
22391;5751;100619;CE;14/04/20;9
22392;5752;103141;CC;12/04/20;5
22393;5753;94562;CE;26/04/20;7
22394;5754;99948;CC;26/04/20;6
22395;5755;94832;CC;11/04/20;3
22396;5756;102370;CE;5/04/20;8
22397;5757;99390;CC;27/04/20;3
22398;5758;100840;CE;7/04/20;5
22399;5759;98459;CC;6/05/20;2
22400;5760;97537;CC;15/04/20;2
22401;5261;98480;CE;15/04/19;3
22402;5262;98165;CC;4/05/19;1
22403;5263;99053;CC;25/05/19;8
22404;5264;102378;CC;13/05/19;9
22405;5265;94749;CC;13/05/19;1
22406;5266;95892;CE;12/04/19;8
22407;5267;97090;CC;1/05/19;6
22408;5268;101477;CC;28/04/19;3
22409;5269;98384;CC;7/05/19;10
22410;5270;100339;CE;21/05/19;10
22411;5271;96421;CE;3/05/19;2
22412;5272;94568;CE;1/05/19;8
22413;5273;103001;CE;6/04/19;8
22414;5274;93827;CC;17/04/19;2
22415;5275;103200;CE;14/04/19;5
22416;5276;93514;CE;17/05/19;3
22417;5277;94653;CC;27/05/19;1
22418;5278;101379;CC;10/05/19;6
22419;5279;97876;CE;12/04/19;10
22420;5280;94053;CC;10/05/19;9
22421;5281;98770;CC;20/05/19;4
22422;5282;102853;CE;11/05/19;7
22423;5283;99954;CC;24/05/19;10
22424;5284;96805;CC;8/04/19;4
22425;5285;96733;CC;9/05/19;9
22426;5286;95047;CC;23/04/19;4
22427;5287;99865;CC;28/04/19;10
22428;5288;102897;CE;16/04/19;5
22429;5289;93590;CE;6/05/19;1
22430;5290;99661;CC;15/05/19;7
22431;5291;95561;CC;20/05/19;3
22432;5292;95045;CE;20/04/19;4
22433;5293;94874;CC;7/05/19;10
22434;5294;100435;CE;10/05/19;8
22435;5295;95028;CE;21/05/19;3
22436;5296;99465;CE;31/05/19;4
22437;5297;93634;CE;5/04/19;9
22438;5298;94975;CC;19/04/19;9
22439;5299;94207;CE;14/04/19;1
22440;5300;99297;CC;18/05/19;4
22441;5301;102992;CE;1/05/19;4
22442;5302;94255;CC;2/04/19;2
22443;5303;101269;CC;17/04/19;10
22444;5304;95071;CC;28/05/19;10
22445;5305;97885;CE;30/04/19;10
22446;5306;95692;CE;27/05/19;9
22447;5307;97050;CC;9/05/19;4
22448;5308;95492;CC;22/05/19;10
22449;5309;101138;CC;8/05/19;2
22450;5310;99354;CE;25/04/19;6
22451;5311;97826;CE;26/04/19;1
22452;5312;99684;CC;24/05/19;8
22453;5313;95011;CC;16/04/19;3
22454;5314;96699;CE;11/04/19;4
22455;5315;98526;CE;9/04/19;3
22456;5316;98620;CC;30/04/19;6
22457;5317;95720;CC;15/05/19;8
22458;5318;102704;CE;29/04/19;4
22459;5319;94751;CE;18/04/19;1
22460;5320;97754;CC;10/05/19;3
22461;5321;94482;CC;30/05/19;9
22462;5322;94972;CE;1/04/19;7
22463;5323;93849;CE;15/05/19;7
22464;5324;100882;CC;12/05/19;9
22465;5325;100482;CE;19/04/19;6
22466;5326;94159;CE;27/05/19;9
22467;5327;100688;CC;20/04/19;6
22468;5328;97727;CC;14/04/19;3
22469;5329;101461;TI;10/05/19;3
22470;5330;100804;CE;22/04/19;8
22471;5331;97785;CC;16/04/19;3
22472;5332;102411;CE;15/05/19;9
22473;5333;100908;CC;21/05/19;1
22474;5334;102641;CC;22/04/19;4
22475;5335;95253;CE;20/05/19;5
22476;5336;93876;CC;5/05/19;3
22477;5337;95822;CC;8/05/19;1
22478;5338;93959;CE;11/04/19;7
22479;5339;100846;CE;14/04/19;6
22480;5340;102697;CE;26/04/19;3
22481;5341;95342;CC;20/05/19;7
22482;5342;94605;CC;12/04/19;7
22483;5343;101723;CC;29/04/19;4
22484;5344;102173;CE;7/04/19;5
22485;5345;97548;CE;14/04/19;4
22486;5346;97945;CC;21/04/19;9
22487;5347;94884;CC;7/04/19;9
22488;5348;96797;CC;8/04/19;8
22489;5349;102414;CE;15/05/19;7
22490;5350;99748;CC;16/04/19;10
22491;5351;100564;CE;4/05/19;7
22492;5352;96712;CC;14/05/19;8
22493;5353;95182;CE;14/04/19;4
22494;5354;99683;TI;8/04/19;1
22495;5355;103077;CE;10/05/19;10
22496;5356;96896;CC;15/05/19;10
22497;5357;95906;CE;21/05/19;10
22498;5358;103374;CE;1/04/19;6
22499;5359;98836;CE;18/05/19;9
22500;5360;101432;CE;18/05/19;7
22501;5361;99344;CE;2/04/19;4
22502;5362;103249;CC;4/05/19;1
22503;5363;94654;CE;8/05/19;4
22504;5364;99527;CC;27/05/19;10
22505;5365;103149;CE;16/04/19;10
22506;5366;100405;CE;2/05/19;2
22507;5367;98200;CE;24/05/19;10
22508;5368;98864;CC;23/05/19;2
22509;5369;96135;CC;21/04/19;5
22510;5370;96224;CE;15/05/19;1
22511;5371;94135;CE;20/04/19;5
22512;5372;101011;CE;5/04/19;3
22513;5373;101865;CE;6/04/19;7
22514;5374;93795;CC;11/05/19;2
22515;5375;98809;CC;22/04/19;2
22516;5376;97778;CC;15/05/19;8
22517;5377;95188;CE;1/04/19;10
22518;5378;101562;CC;13/05/19;10
22519;5379;102311;CE;14/04/19;6
22520;5380;100457;CC;25/04/19;3
22521;5381;96987;CE;22/04/19;3
22522;5382;99528;CC;9/05/19;4
22523;5383;103272;CC;3/05/19;9
22524;5384;102987;CC;6/05/19;6
22525;5385;94095;CC;17/05/19;1
22526;5386;95507;CE;6/04/19;6
22527;5387;100022;CC;12/05/19;8
22528;5388;99742;CC;18/05/19;10
22529;5389;98615;CE;2/04/19;8
22530;5390;93949;CC;20/04/19;8
22531;5391;100815;CE;27/05/19;2
22532;5392;101322;CC;25/04/19;5
22533;5393;98920;CE;22/05/19;5
22534;5394;100322;CE;27/04/19;6
22535;5395;102266;CE;15/04/19;3
22536;5396;93844;CE;19/04/19;8
22537;5397;103100;CC;2/05/19;7
22538;5398;94596;CE;27/05/19;10
22539;5399;101614;CC;3/05/19;10
22540;5400;97052;CC;1/05/19;4
22541;5401;93629;CE;22/05/19;6
22542;5402;98394;CE;8/04/19;2
22543;5403;99026;CE;20/05/19;9
22544;5404;96506;CE;15/05/19;1
22545;5405;100210;CE;4/05/19;2
22546;5406;97021;CE;27/04/19;3
22547;5407;93454;CC;16/05/19;4
22548;5408;97265;CE;6/04/19;7
22549;5409;103345;CE;12/05/19;2
22550;5410;100321;CC;20/04/19;9
22551;5411;95852;CE;9/05/19;7
22552;5412;99849;CC;22/04/19;6
22553;5413;95570;CE;22/05/19;1
22554;5414;94509;CC;1/04/19;7
22555;5415;93643;TI;31/05/19;8
22556;5416;101030;CE;28/04/19;1
22557;5417;101920;CE;17/04/19;1
22558;5418;98681;CC;18/05/19;8
22559;5419;102307;CE;26/04/19;8
22560;5420;96218;CC;29/05/19;6
22561;5421;95276;CC;4/04/19;2
22562;5422;102735;CE;20/04/19;1
22563;5423;103059;TI;6/05/19;2
22564;5424;102422;CC;3/04/19;10
22565;5425;94316;CC;27/04/19;2
22566;5426;95830;CE;10/04/19;2
22567;5427;93755;CE;3/04/19;7
22568;5428;99421;CC;25/04/19;10
22569;5429;96537;CE;17/05/19;10
22570;5430;101399;TI;14/04/19;5
22571;5431;99541;CC;18/04/19;3
22572;5432;94028;CE;27/04/19;3
22573;5433;94567;CC;28/04/19;10
22574;5434;96723;CC;1/05/19;7
22575;5435;98772;CC;15/05/19;6
22576;5436;97095;CE;25/04/19;6
22577;5437;95643;CC;10/05/19;10
22578;5438;95196;CC;26/04/19;9
22579;5439;99498;CE;18/04/19;3
22580;5440;97433;CC;1/05/19;8
22581;5441;100512;CC;16/05/19;10
22582;5442;97288;CC;11/04/19;6
22583;5443;97230;CE;18/04/19;7
22584;5444;96831;CC;10/05/19;6
22585;5445;102379;CC;29/04/19;3
22586;5446;102040;CE;10/05/19;6
22587;5447;102219;CC;9/04/19;5
22588;5448;103229;CC;5/05/19;10
22589;5449;97794;CE;23/04/19;3
22590;5450;103101;CE;14/04/19;3
22591;5451;97656;CC;20/04/19;5
22592;5452;98816;CE;20/05/19;8
22593;5453;101319;CC;24/05/19;3
22594;5454;101529;CE;15/04/19;4
22595;5455;97934;CE;16/04/19;5
22596;5456;102324;CC;25/04/19;10
22597;5457;102178;CE;14/04/19;10
22598;5458;95710;CC;15/05/19;8
22599;5459;96631;CC;24/05/19;8
22600;5460;101951;CE;28/05/19;10
22601;5461;96153;CE;17/05/19;3
22602;5462;99516;CC;8/05/19;10
22603;5463;99530;CC;10/05/19;5
22604;5464;101492;CC;22/04/19;4
22605;5465;100782;CE;14/05/19;10
22606;5466;98343;CC;16/04/19;5
22607;5467;97546;CE;24/04/19;7
22608;5468;94571;CE;4/05/19;5
22609;5469;97063;CE;14/05/19;8
22610;5470;96632;CE;29/05/19;1
22611;5471;98458;CE;20/04/19;4
22612;5472;100077;CC;2/05/19;9
22613;5473;97311;CC;15/04/19;5
22614;5474;94488;CE;18/05/19;6
22615;5475;102974;CE;16/05/19;1
22616;5476;98356;CE;8/05/19;8
22617;5477;100891;CC;26/04/19;7
22618;5478;94651;CC;14/05/19;3
22619;5479;99812;CC;13/04/19;4
22620;5480;100800;CE;17/04/19;5
22621;5481;101416;CE;5/04/19;1
22622;5482;102592;TI;14/04/19;9
22623;5483;99710;CE;8/04/19;8
22624;5484;101910;CC;23/05/19;6
22625;5485;94808;CC;25/05/19;3
22626;5486;94619;CE;21/04/19;1
22627;5487;99361;CC;8/05/19;10
22628;5488;101120;CC;9/04/19;5
22629;5489;101738;CE;13/04/19;1
22630;5490;98697;CE;3/05/19;1
22631;5491;98138;CE;27/04/19;6
22632;5492;99859;CE;27/05/19;5
22633;5493;94730;CC;2/05/19;5
22634;5494;94537;CE;18/05/19;6
22635;5495;99966;CC;2/05/19;8
22636;5496;97683;CE;5/04/19;8
22637;5497;103074;CE;13/05/19;2
22638;5498;99897;CC;31/05/19;8
22639;5499;96458;CC;27/04/19;4
22640;5500;94988;CE;12/05/19;2
22641;5501;94152;CE;15/04/19;1
22642;5502;99799;CE;6/04/19;7
22643;5503;96560;CC;26/05/19;3
22644;5504;97229;CC;26/04/19;10
22645;5505;97257;TI;25/04/19;6
22646;5506;95774;CC;29/05/19;2
22647;5507;98707;CC;16/04/19;1
22648;5508;93905;CC;2/04/19;6
22649;5509;99745;CE;17/05/19;7
22650;5510;97030;CE;12/05/19;2
22651;5511;101115;CC;1/04/19;5
22652;5512;102667;CE;7/04/19;4
22653;5513;97983;CE;19/04/19;9
22654;5514;103088;CC;30/05/19;1
22655;5515;93450;CE;1/05/19;2
22656;5516;99098;CC;7/05/19;3
22657;5517;98392;CC;30/05/19;9
22658;5518;100920;CE;31/05/19;1
22659;5519;102074;CC;28/04/19;2
22660;5520;101503;CE;19/05/19;6
22661;5521;94015;CE;7/04/19;8
22662;5522;102241;CC;21/04/19;10
22663;5523;97927;CC;10/05/19;7
22664;5524;98780;CC;13/04/19;5
22665;5525;100213;CC;5/04/19;7
22666;5526;98324;CC;4/04/19;8
22667;5527;96811;CC;28/05/19;8
22668;5528;99351;CC;3/05/19;10
22669;5529;95746;CC;16/04/19;3
22670;5530;95740;CC;20/05/19;1
22671;5531;99858;CE;1/04/19;3
22672;5532;94429;CC;12/05/19;4
22673;5533;95308;CE;25/04/19;3
22674;5534;97463;CE;16/05/19;1
22675;5535;96996;CC;20/05/19;6
22676;5536;94197;CC;6/04/19;4
22677;5537;100094;CE;9/04/19;7
22678;5538;101455;CE;10/04/19;1
22679;5539;102676;CE;10/05/19;3
22680;5540;93713;CC;3/05/19;3
22681;5541;96116;CC;28/05/19;1
22682;5542;102270;CC;25/05/19;1
22683;5543;96040;CC;3/04/19;10
22684;5544;96147;CC;29/05/19;8
22685;5545;102085;CC;28/04/19;7
22686;5546;97120;CC;22/04/19;10
22687;5547;103082;CE;7/04/19;2
22688;5548;97119;CC;18/05/19;5
22689;5549;97247;CE;29/04/19;6
22690;5550;97459;CE;26/05/19;7
22691;5551;97008;CC;12/05/19;10
22692;5552;101957;CE;1/04/19;7
22693;5553;100201;CE;12/05/19;10
22694;5554;99404;CC;6/04/19;7
22695;5555;100975;CC;2/05/19;4
22696;5556;94581;CC;3/05/19;7
22697;5557;99400;CC;3/04/19;10
22698;5558;100705;CC;2/04/19;3
22699;5559;94955;CE;28/05/19;10
22700;5560;101511;CE;1/04/19;8
22701;5561;98240;CC;27/04/19;4
22702;5562;94113;CE;12/04/19;6
22703;5563;96897;CC;2/04/19;8
22704;5564;100625;CC;2/05/19;4
22705;5565;97661;CC;22/04/19;2
22706;5566;103254;CE;26/04/19;2
22707;5567;95478;CE;31/05/19;5
22708;5568;101735;CE;28/04/19;4
22709;5569;99165;CE;10/05/19;2
22710;5570;100293;CE;28/04/19;1
22711;5571;99987;CE;22/04/19;10
22712;5572;98600;CC;12/04/19;4
22713;5573;97759;CC;23/05/19;8
22714;5574;97188;CC;20/05/19;3
22715;5575;98427;CC;3/05/19;6
22716;5576;101351;CE;13/05/19;5
22717;5577;95269;CE;30/05/19;10
22718;5578;99741;CE;8/04/19;2
22719;5579;97849;CC;27/04/19;9
22720;5580;102275;CC;6/04/19;5
22721;5581;102187;CC;20/05/19;9
22722;5582;97165;CE;15/05/19;6
22723;5583;95328;CC;9/04/19;5
22724;5584;94081;CE;30/05/19;6
22725;5585;94875;CC;16/04/19;2
22726;5586;94162;CC;21/04/19;1
22727;5587;95212;CC;23/05/19;2
22728;5588;99550;CE;28/04/19;4
22729;5589;96241;CE;22/04/19;8
22730;5590;97981;CC;1/05/19;1
22731;5591;96453;CE;9/05/19;5
22732;5592;98583;CE;26/05/19;5
22733;5593;93896;CE;13/04/19;7
22734;5594;95132;CE;13/05/19;1
22735;5595;102906;CC;26/04/19;3
22736;5596;101571;CC;11/04/19;4
22737;5597;98266;CE;18/04/19;1
22738;5598;101037;CC;12/05/19;2
22739;5599;94419;CE;3/05/19;2
22740;5600;94460;CC;16/05/19;8
22741;5601;99281;CC;4/04/19;6
22742;5602;93977;CC;23/04/19;10
22743;5603;94202;CE;26/05/19;1
22744;5604;97843;CE;21/04/19;3
22745;5605;94108;CE;3/05/19;10
22746;5606;96172;CC;13/04/19;7
22747;5607;101835;CE;1/04/19;10
22748;5608;94216;CC;8/05/19;2
22749;5609;97859;CE;6/05/19;7
22750;5610;95352;CC;16/05/19;8
22751;5611;100547;CE;21/04/19;6
22752;5612;96984;CE;15/05/19;7
22753;5613;103090;CC;25/05/19;1
22754;5614;99312;CE;18/05/19;5
22755;5615;94587;CC;30/04/19;1
22756;5616;97171;CC;26/04/19;5
22757;5617;102402;CC;28/04/19;5
22758;5618;95834;CC;16/05/19;1
22759;5619;94859;CE;26/04/19;6
22760;5620;101230;CC;2/04/19;9
22761;5621;103028;CE;30/04/19;5
22762;5622;95384;CE;2/04/19;7
22763;5623;99695;CC;1/04/19;9
22764;5624;100132;CC;9/04/19;10
22765;5625;95629;CC;22/05/19;6
22766;5626;100581;CC;2/04/19;5
22767;5627;97579;CC;20/04/19;1
22768;5628;97392;CE;2/04/19;1
22769;5629;102157;CC;6/05/19;2
22770;5630;97582;CC;5/04/19;10
22771;5631;101596;CE;3/04/19;8
22772;5632;94245;CC;21/04/19;9
22773;5633;102724;CE;18/05/19;10
22774;5634;94807;CC;6/05/19;1
22775;5635;97072;CE;18/05/19;2
22776;5636;96940;CC;15/04/19;2
22777;5637;95187;CE;23/04/19;4
22778;5638;97202;CC;17/04/19;8
22779;5639;101675;CC;30/04/19;5
22780;5640;99608;CC;24/05/19;8
22781;5641;100197;CE;30/05/19;4
22782;5642;94156;CC;10/04/19;4
22783;5643;103151;CE;24/05/19;3
22784;5644;100987;CE;5/05/19;3
22785;5645;95549;CE;8/05/19;7
22786;5646;100096;CC;10/04/19;6
22787;5647;94701;CE;9/04/19;4
22788;5648;95953;CC;16/04/19;3
22789;5649;97103;CC;25/04/19;4
22790;5650;97991;CC;29/04/19;7
22791;5651;101239;CE;30/05/19;4
22792;5652;99626;CC;5/05/19;10
22793;5653;97633;CE;17/04/19;10
22794;5654;101408;CC;10/04/19;9
22795;5655;96212;CE;4/04/19;2
22796;5656;94356;CC;15/04/19;9
22797;5657;95540;CE;25/05/19;3
22798;5658;99675;CE;3/05/19;9
22799;5659;96416;TI;8/05/19;7
22800;5660;98598;CE;2/04/19;1
22801;5661;94674;CC;29/04/19;4
22802;5662;93886;CC;20/04/19;3
22803;5663;96394;CE;8/05/19;8
22804;5664;94423;CC;23/04/19;4
22805;5665;99041;CE;30/05/19;9
22806;5666;94720;CC;26/04/19;2
22807;5667;94223;CE;22/04/19;1
22808;5668;94427;CE;17/04/19;8
22809;5669;99743;CE;13/04/19;10
22810;5670;97474;CC;1/04/19;2
22811;5671;98585;CE;23/05/19;3
22812;5672;102225;CE;18/05/19;10
22813;5673;103194;CC;28/04/19;10
22814;5674;102068;CE;27/04/19;10
22815;5675;102313;CC;13/04/19;9
22816;5676;101902;CC;20/04/19;2
22817;5677;100280;CC;5/04/19;3
22818;5678;93564;CE;11/05/19;2
22819;5679;95155;CC;4/04/19;6
22820;5680;98436;CE;7/04/19;6
22821;5681;98248;CC;27/05/19;3
22822;5682;101918;CE;30/05/19;7
22823;5683;95262;CC;24/04/19;3
22824;5684;102954;CE;27/05/19;9
22825;5685;97554;TI;21/05/19;2
22826;5686;97116;CC;8/05/19;7
22827;5687;94655;CC;11/04/19;10
22828;5688;95792;CE;26/04/19;8
22829;5689;96527;CC;10/04/19;2
22830;5690;102053;CE;30/05/19;10
22831;5691;101713;CE;22/04/19;2
22832;5692;97939;CC;9/04/19;5
22833;5693;96422;CE;1/05/19;5
22834;5694;96000;CE;16/04/19;3
22835;5695;99000;CC;6/05/19;10
22836;5696;101803;CC;30/04/19;4
22837;5697;99406;CC;6/04/19;1
22838;5698;98089;CE;20/05/19;2
22839;5699;94761;CE;9/04/19;9
22840;5700;99075;CC;20/04/19;3
22841;5701;100220;CC;1/04/19;8
22842;5702;102660;CE;27/04/19;7
22843;5703;95926;CE;21/04/19;9
22844;5704;96316;CC;6/05/19;10
22845;5705;93932;CE;23/05/19;2
22846;5706;97510;CE;12/05/19;3
22847;5707;103354;CC;28/05/19;9
22848;5708;102728;CE;21/04/19;3
22849;5709;95844;CE;12/05/19;1
22850;5710;101295;CC;11/05/19;5
22851;5711;94722;CC;4/05/19;8
22852;5712;100803;CC;30/04/19;6
22853;5713;96031;CC;15/05/19;8
22854;5714;97964;CC;6/04/19;5
22855;5715;96851;CE;25/04/19;2
22856;5716;102815;CE;6/04/19;10
22857;5717;101971;CC;17/05/19;10
22858;5718;103225;CE;13/05/19;3
22859;5719;98038;CE;7/04/19;4
22860;5720;100056;CE;9/04/19;2
22861;5721;93697;CE;2/04/19;1
22862;5722;100567;CE;24/05/19;3
22863;5723;95222;CE;28/04/19;9
22864;5724;97468;CC;16/04/19;10
22865;5725;97204;TI;27/05/19;1
22866;5726;102280;CC;22/04/19;8
22867;5727;99628;CC;27/05/19;7
22868;5728;101833;CC;22/04/19;8
