ID,IDOPERADOR,PRECIO,FECHAINICIODES,FECHAFNDES
11517,1370,180315,,
11518,1637,93487,,
11519,1940,106956,,
11520,509,47362,,
11521,1396,52915,11/04/2020,31/05/2020
11522,2009,113182,,
11523,2032,141673,,
11524,1873,54414,,
11525,1561,187554,,
11526,548,96877,,
11527,59,195862,,
11528,900,153811,,
11529,446,132082,,
11530,63,21498,,
11531,404,135190,,
11532,2001,198468,,
11533,1164,63789,,
11534,530,82250,,
11535,1909,148549,,
11536,1181,187400,,
11537,616,52876,,
11538,353,182312,,
11539,580,122406,,
11540,270,45276,,
11541,763,152652,,
11542,1115,196043,,
11543,68,113548,,
11544,1587,179038,,
11545,45,120879,,
11546,1898,135192,,
11547,571,24919,,
11548,1832,131842,,
11549,436,146344,,
11550,1257,164644,,
11551,484,34282,,
11552,338,130319,,
11553,1647,173043,,
11554,264,40182,,
11555,549,195589,,
11556,1934,193926,,
11557,1189,153592,,
11558,1812,167760,,
11559,1399,100199,,
11560,896,26242,,
11561,111,171814,,
11562,866,171601,,
11563,895,134076,,
11564,1608,132849,,
11565,421,155232,,
11566,74,82656,,
11567,1549,46007,,
11568,957,100292,,
11569,988,51559,,
11570,1376,155360,,
11571,1642,147611,,
11572,1413,97747,,
11573,1503,144160,,
11574,1304,41382,,
11575,1104,101335,05/04/2020,11/05/2020
11576,511,76601,,
11577,609,165316,,
11578,1204,108232,,
11579,882,115112,,
11580,1751,95547,,
11581,1696,41722,,
11582,386,20748,,
11583,1188,154640,,
11584,706,110239,,
11585,1710,70087,,
11586,672,196412,,
11587,542,187092,,
11588,444,67893,,
11589,1377,65162,,
11590,1382,78792,,
11591,496,149403,,
11592,313,116696,29/04/2020,13/05/2020
11593,114,57125,,
11594,925,45226,,
11595,171,139530,,
11596,1374,82603,,
11597,1337,135983,,
11598,1027,36911,,
11599,942,94911,,
11600,2014,46611,,
11601,417,40177,,
11602,851,149768,,
11603,547,91799,,
11604,769,167162,,
11605,400,81345,,
11606,1506,99192,,
11607,1304,68309,,
11608,1877,169345,,
11609,1270,119343,25/04/2020,24/05/2020
11610,1038,31550,,
11611,1824,21644,,
11612,804,33873,,
11613,875,176897,,
11614,301,161871,,
11615,1877,195427,,
11616,840,112620,,
11617,1054,73008,,
11618,1339,48691,,
11619,1841,136849,,
11620,1388,68641,,
11621,1759,151199,,
11622,1810,100999,,
11623,885,197628,,
11624,599,68887,,
11625,757,70628,,
11626,1498,30458,,
11627,1092,139480,,
11628,517,81770,,
11629,306,196720,,
11630,1852,95648,,
11631,635,83086,,
11632,1668,102256,,
11633,537,45191,,
11634,685,138511,,
11635,1119,74498,,
11636,1817,175088,,
11637,129,44677,,
11638,1563,117988,,
11639,565,50000,,
11640,735,183046,,
11641,81,63442,,
11642,1479,57766,,
11643,249,63035,,
11644,2015,82623,,
11645,745,193190,,
11646,226,41075,,
11647,1002,83256,,
11648,1716,174295,,
11649,863,189957,,
11650,269,132111,,
11651,1758,112661,,
11652,833,91499,,
11653,290,56267,,
11654,726,191247,,
11655,1373,32231,,
11656,656,78299,,
11657,2032,43068,,
11658,444,189031,,
11659,1676,45084,,
11660,1964,33158,24/04/2020,22/06/2020
11661,1865,118525,02/05/2020,19/05/2020
11662,281,105288,,
11663,993,138183,,
11664,1586,99422,,
11665,1991,30277,,
11666,1396,195859,,
11667,1095,181887,,
11668,365,70659,,
11669,1698,102320,,
11670,1575,39963,,
11671,728,35177,,
11672,1977,197435,,
11673,236,119447,,
11674,104,68847,,
11675,1810,180661,14/04/2020,04/07/2020
11676,1335,23103,,
11677,968,27433,,
11678,709,32271,,
11679,847,39093,,
11680,1966,121704,,
11681,1580,148417,,
11682,2024,119151,,
11683,1229,35585,,
11684,643,91264,12/04/2020,28/06/2020
11685,1324,153796,,
11686,1095,52817,,
11687,312,129017,,
11688,1437,98689,,
11689,1113,119930,20/04/2020,13/06/2020
11690,1550,182277,,
11691,739,137645,,
11692,1563,79488,,
11693,1113,40712,,
11694,1267,148817,,
11695,1710,174223,,
11696,922,101203,,
11697,2025,20812,,
11698,455,41955,,
11699,563,92910,,
11700,483,118758,,
11701,450,126028,,
11702,787,81163,,
11703,385,179880,,
11704,1266,87561,,
11705,1827,127304,,
11706,862,60101,,
11707,1370,51509,,
11708,1292,57187,,
11709,1979,93940,,
11710,1644,115044,,
11711,1419,170547,,
11712,1582,198839,,
11713,476,135422,,
11714,1245,80848,,
11715,1859,37546,,
11716,324,131409,,
11717,438,54938,,
11718,1196,48322,,
11719,1335,138828,,
11720,1775,113613,,
11721,1958,198004,,
11722,708,56437,,
11723,1147,82726,,
11724,1545,158968,,
11725,601,54424,,
11726,1011,73554,,
11727,710,163339,,
11728,1399,122689,,
11729,1210,128815,,
11730,936,139037,,
11731,940,166167,,
11732,1850,126049,02/05/2020,21/05/2020
11733,1298,160725,,
11734,757,53335,,
11735,847,77398,,
11736,1658,100194,,
11737,1829,148709,,
11738,1094,104651,,
11739,269,96073,24/04/2020,20/06/2020
11740,1395,138842,,
11741,1628,125867,,
11742,813,163200,,
11743,1555,146854,,
11744,1881,129513,,
11745,1557,131925,,
11746,1180,67832,,
11747,2033,100564,,
11748,546,72545,,
11749,200,62898,,
11750,1387,153269,,
11751,1643,90382,,
11752,1191,183238,,
11753,151,86008,,
11754,568,108033,,
11755,1119,170514,,
11756,324,96451,,
11757,1178,78134,,
11758,1196,112751,,
11759,802,104634,,
11760,1618,34011,,
11761,725,97266,,
11762,1584,181867,,
11763,1431,34910,,
11764,1742,34514,24/04/2020,28/05/2020
11765,1100,73787,10/04/2020,18/05/2020
11766,465,138636,,
11767,874,140013,10/04/2020,22/05/2020
11768,862,98982,,
11769,1377,51739,,
11770,716,194718,,
11771,1476,197773,,
11772,272,172903,,
11773,672,172918,,
11774,1287,96868,,
11775,1176,197396,,
11776,1338,66535,,
11777,1214,121112,,
11778,1187,24709,,
11779,547,116873,,
11780,91,183598,,
11781,130,64851,,
11782,1890,40191,,
11783,1953,140169,,
11784,970,50557,,
11785,283,169668,,
11786,692,147096,,
11787,284,23148,,
11788,274,104413,,
11789,1519,181187,,
11790,1300,93386,,
11791,1301,130127,,
11792,222,59582,,
11793,1167,127770,,
11794,1443,136808,,
11795,890,40647,,
11796,1529,28684,,
11797,1434,167604,,
11798,309,173047,,
11799,559,123186,,
11800,1063,90669,,
11801,1487,79727,,
11802,78,135760,,
11803,1587,139391,,
11804,1425,105300,,
11805,1900,179079,,
11806,852,147235,,
11807,1336,90681,,
11808,1144,178348,,
11809,277,114647,,
11810,1933,89572,,
11811,2010,132351,,
11812,1751,87796,,
11813,1294,156303,,
11814,198,191936,,
11815,1808,106829,,
11816,1862,137980,,
11817,213,74299,,
11818,1717,116589,,
11819,133,74626,,
11820,1298,184326,,
11821,1404,145428,,
11822,78,99247,,
11823,390,123500,,
11824,900,146992,,
11825,1544,135563,,
11826,763,105789,04/05/2020,11/06/2020
11827,1358,80350,,
11828,1939,140184,,
11829,1715,46923,,
11830,292,121022,,
11831,1476,34491,,
11832,1048,135367,,
11833,729,105279,,
11834,1620,146476,,
11835,820,117169,,
11836,416,191977,,
11837,339,69193,,
11838,1737,64721,,
11839,554,178912,,
11840,243,82218,,
11841,1064,149995,,
11842,1912,128114,,
11843,1264,181197,,
11844,1232,177871,,
11845,138,101716,,
11846,635,193281,,
11847,1572,141113,,
11848,1466,71948,04/05/2020,30/05/2020
11849,1191,123898,,
11850,598,89668,,
11851,617,70421,,
11852,1068,145756,,
11853,1835,50415,,
11854,1146,196583,,
11855,1192,39286,,
11856,276,86083,,
11857,1174,176198,,
11858,1230,37100,,
11859,1753,63093,,
11860,458,73522,,
11861,49,140203,,
11862,2017,120761,,
11863,260,187739,,
11864,270,55188,,
11865,290,104745,,
11866,1353,105411,,
11867,1691,164359,,
11868,1739,111130,,
11869,1487,181865,,
11870,793,123913,,
11871,725,143869,,
11872,799,85660,,
11873,930,43463,,
11874,557,39619,,
11875,1143,55682,,
11876,1432,49408,,
11877,1556,118521,,
11878,1719,188025,,
11879,1084,91427,,
11880,637,185590,,
11881,1308,74175,,
11882,548,26021,,
11883,656,40469,,
11884,1527,125985,,
11885,1027,139763,,
11886,273,170922,,
11887,1634,21220,,
11888,628,187832,,
11889,1508,120543,,
11890,487,122797,,
11891,502,28652,,
11892,458,114306,,
11893,1404,149616,,
11894,1979,125975,,
11895,274,157162,,
11896,320,162840,,
11897,599,96789,,
11898,1523,191485,,
11899,1976,71878,,
11900,1120,198927,,
11901,1339,86304,,
11902,1024,92947,,
11903,1015,63556,,
11904,795,164463,,
11905,1478,161061,,
11906,233,181644,,
11907,1946,87862,,
11908,231,154053,,
11909,1277,41672,,
11910,1558,101414,,
11911,1758,68340,,
11912,247,194525,,
11913,903,32423,,
11914,787,62809,,
11915,823,150022,,
11916,1846,191682,,
11917,1497,72899,,
11918,356,111780,,
11919,559,105584,,
11920,1831,69184,23/04/2020,12/06/2020
11921,1472,92151,,
11922,1606,188673,,
11923,1236,176399,,
11924,235,48742,,
11925,1619,169768,,
11926,356,59372,,
11927,1630,113466,,
11928,1952,85992,,
11929,1838,188113,06/04/2020,20/05/2020
11930,376,175177,,
11931,840,125257,,
11932,1524,134403,,
11933,333,158360,,
11934,118,89023,,
11935,1941,120378,,
11936,1740,150273,,
11937,703,114871,,
11938,732,100136,,
11939,722,38594,,
11940,114,27131,,
11941,316,78840,,
11942,591,20053,,
11943,390,25138,,
11944,1534,171207,,
11945,1064,151431,,
11946,1782,125010,,
11947,823,73336,,
11948,288,121053,,
11949,200,32649,,
11950,1772,168697,,
11951,171,88714,,
11952,117,58875,,
11953,50,146345,,
11954,1873,133774,,
11955,1746,48221,,
11956,410,89597,,
11957,789,185331,30/04/2020,11/06/2020
11958,1629,160114,,
11959,1832,60799,,
11960,391,109268,,
11961,1239,122572,,
11962,1812,162475,,
11963,1342,123248,,
11964,1237,102464,,
11965,1213,100455,,
11966,1137,118433,,
11967,1876,30075,,
11968,812,141898,,
11969,882,87661,,
11970,150,53288,17/04/2020,28/05/2020
11971,1152,89618,,
11972,1824,37531,,
11973,1453,195223,,
11974,545,59736,,
11975,269,105509,,
11976,1174,80627,,
11977,1333,195298,,
11978,1535,76171,,
11979,462,122119,,
11980,901,20237,,
11981,317,168466,,
11982,1791,120679,,
11983,485,43333,,
11984,1834,143971,,
11985,1305,130210,,
11986,924,114521,,
11987,747,109781,,
11988,418,159773,,
11989,705,150439,,
11990,502,105655,,
11991,1643,167079,,
11992,829,21955,,
11993,1569,135119,,
11994,130,187009,,
11995,1919,191808,,
11996,417,98248,,
11997,506,90724,,
11998,1969,185842,,
11999,523,136315,,
12000,1736,49787,,
12001,221,89116,03/05/2020,25/05/2020
12002,1986,75356,,
12003,2025,54985,,
12004,493,57606,,
12005,1744,55206,,
12006,175,80076,,
12007,1422,69169,,
12008,1483,97951,,
12009,1592,180896,,
12010,395,130184,,
12011,748,178187,,
12012,682,64106,,
12013,2021,122953,,
12014,783,62156,,
12015,1022,88250,,
12016,531,57690,,
12017,919,141862,,
12018,774,126403,,
12019,1041,175951,,
12020,1298,199648,,
12021,1381,163501,,
12022,718,129193,,
12023,1705,55727,,
12024,446,55950,,
12025,1326,91535,,
12026,650,167025,,
12027,1749,179484,,
12028,786,34089,,
12029,1347,41024,,
12030,361,51806,,
12031,701,92433,,
12032,895,84693,,
12033,885,31959,,
12034,1661,147298,,
12035,401,160811,,
12036,1087,63395,,
12037,1753,142387,,
12038,1990,110707,,
12039,1851,94029,,
12040,1609,154477,,
12041,1910,87285,,
12042,823,174109,11/04/2020,02/06/2020
12043,395,125924,,
12044,1204,28742,,
12045,1640,132558,,
12046,616,177274,,
12047,132,88404,,
12048,1289,181556,,
12049,160,152195,26/04/2020,04/07/2020
12050,2007,57428,,
12051,1945,36952,,
12052,345,48251,,
12053,216,53318,,
12054,896,40960,,
12055,1511,166873,,
12056,1869,91934,,
12057,495,42099,,
12058,1078,54407,,
12059,1855,92270,,
12060,1936,180070,,
12061,1668,125584,,
12062,1835,111887,,
12063,952,118479,,
12064,408,98651,,
12065,228,53849,,
12066,911,145714,,
12067,1698,61182,,
12068,1103,89744,19/04/2020,26/05/2020
12069,1004,173695,,
12070,641,163854,,
12071,453,191056,,
12072,429,116502,,
12073,1520,171122,,
12074,1476,110809,,
12075,1814,181053,,
12076,753,173236,,
12077,379,100101,,
12078,544,182875,,
12079,807,74014,,
12080,629,95616,,
12081,450,198402,,
12082,1450,69930,,
12083,1989,153309,,
12084,775,79291,,
12085,1761,158212,,
12086,992,110529,,
12087,1801,169144,,
12088,824,120219,,
12089,1329,104644,,
12090,941,144088,,
12091,746,139350,,
12092,910,172379,,
12093,1113,28228,,
12094,1607,119835,29/04/2020,08/05/2020
12095,1204,113008,,
12096,112,191733,,
12097,1665,191379,,
12098,764,136425,,
12099,1361,193495,,
12100,156,115884,,
12101,1226,44973,,
12102,632,166742,,
12103,734,167579,,
12104,172,131607,,
12105,469,107139,,
12106,737,143553,,
12107,615,137985,,
12108,343,180585,,
12109,1649,35511,,
12110,862,180875,,
12111,132,31549,,
12112,126,54725,,
12113,1647,175528,,
12114,269,101603,,
12115,270,131188,,
12116,510,128739,,
12117,950,79096,,
12118,809,171273,,
12119,1906,59770,,
12120,794,145566,,
12121,96,174235,,
12122,1451,31268,,
12123,415,186325,,
12124,1058,135694,,
12125,1142,43818,,
12126,355,155669,,
12127,770,31827,,
12128,309,55308,,
12129,1637,105538,,
12130,1867,115418,,
12131,83,55423,,
12132,1383,61341,,
12133,341,158551,16/04/2020,27/05/2020
12134,603,95116,,
12135,1081,63507,,
12136,1640,71457,,
12137,2029,126954,,
12138,1980,186985,,
12139,340,57148,,
12140,1826,93752,,
12141,1044,20932,,
12142,1078,155868,,
12143,1293,184180,,
12144,236,106165,,
12145,903,57841,,
12146,1352,154363,,
12147,207,195237,,
12148,1404,43800,,
12149,1284,199244,,
12150,1537,49406,,
12151,1190,31354,27/04/2020,11/06/2020
12152,1290,45286,,
12153,1783,99266,,
12154,853,141774,,
12155,1839,42623,,
12156,1752,141121,,
12157,233,56063,,
12158,1550,58712,,
12159,947,83342,,
12160,1853,40759,,
12161,1825,84014,,
12162,858,45289,,
12163,925,146556,,
12164,106,189096,,
12165,391,82731,,
12166,872,175766,,
12167,1097,124325,,
12168,1252,189697,,
12169,1651,121111,,
12170,981,180335,,
12171,897,94625,,
12172,1283,50590,,
12173,975,111245,,
12174,321,174855,,
12175,667,77008,,
12176,593,108377,,
12177,870,188964,,
12178,865,138763,,
12179,435,133444,,
12180,310,123937,,
12181,597,182979,,
12182,1083,131405,,
12183,1042,132307,,
12184,1187,177584,,
12185,1074,62225,,
12186,589,44594,,
12187,1691,31593,25/04/2020,28/05/2020
12188,251,161441,,
12189,1312,40731,,
12190,619,142615,,
12191,1302,68864,,
12192,2016,171587,,
12193,291,20955,,
12194,2019,128386,,
12195,710,49050,,
12196,1735,34784,,
12197,78,66634,,
12198,825,124789,19/04/2020,17/06/2020
12199,833,166707,,
12200,744,35214,,
12201,218,138125,,
12202,1740,137316,,
12203,718,196712,,
12204,604,83065,,
12205,1234,171206,,
12206,954,130577,,
12207,1423,46954,,
12208,345,183460,,
12209,1346,152641,,
12210,1290,153884,,
12211,308,107127,,
12212,805,71545,,
12213,775,198280,,
12214,690,165211,,
12215,83,102309,,
12216,953,178175,,
12217,1231,70057,,
12218,200,180202,13/04/2020,11/06/2020
12219,1703,99921,21/04/2020,17/06/2020
12220,1101,120033,,
12221,450,159680,,
12222,1001,41381,,
12223,1936,184659,,
12224,985,96025,,
12225,1382,177353,,
12226,607,97441,,
12227,2007,137538,,
12228,726,27188,,
12229,1823,145008,,
12230,62,160311,,
12231,959,183485,28/04/2020,14/05/2020
12232,647,118927,,
12233,432,115938,,
12234,473,110854,,
12235,1057,157591,,
12236,1486,73919,,
12237,370,75937,,
12238,1059,93423,,
12239,580,120906,,
12240,656,199623,,
12241,771,103906,,
12242,1589,157493,,
12243,430,128845,,
12244,642,152829,,
12245,1353,133135,,
12246,1446,31971,,
12247,667,169824,,
12248,1673,174209,,
12249,954,98809,,
12250,1709,50270,,
12251,987,43000,,
12252,1182,170464,,
12253,487,138981,,
12254,2035,198989,,
12255,1057,138796,,
12256,515,136278,,
12257,149,91384,,
12258,1577,32758,,
12259,132,143736,,
12260,1653,138443,,
