ID;IDALOJAMIENTO;DESCRIPCION;NOMBRE;PRECIO;TOMASERVICIO
9958;993;acceso a television direct TV;TVcable;0;N
9959;994;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
9960;994;Se debe usar gorro;Piscina;0;Y
9961;994;platos a la crata Y menu;restaurante;0;Y
9962;994;para un carro por habitación;Parqueadero;0;Y
9963;994;Acceso a wifi;Wifi;0;Y
9964;994;acceso a television direct TV;TVcable;0;N
9965;995;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
9966;995;Se debe usar gorro;Piscina;0;Y
9967;995;platos a la crata Y menu;restaurante;0;Y
9968;995;para un carro por habitación;Parqueadero;0;Y
9969;995;Acceso a wifi;Wifi;0;Y
9970;995;acceso a television direct TV;TVcable;0;N
9971;996;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
9972;996;Se debe usar gorro;Piscina;0;Y
9973;996;platos a la crata Y menu;restaurante;0;Y
9974;996;para un carro por habitación;Parqueadero;0;Y
9975;996;Acceso a wifi;Wifi;0;Y
9976;996;acceso a television direct TV;TVcable;0;N
9977;997;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
9978;997;Se debe usar gorro;Piscina;0;Y
9979;997;platos a la crata Y menu;restaurante;0;Y
9980;997;para un carro por habitación;Parqueadero;0;Y
9981;997;Acceso a wifi;Wifi;0;Y
9982;997;acceso a television direct TV;TVcable;0;N
9983;998;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
9984;998;Se debe usar gorro;Piscina;0;Y
9985;998;platos a la crata Y menu;restaurante;0;Y
9986;998;para un carro por habitación;Parqueadero;0;Y
9987;998;Acceso a wifi;Wifi;0;Y
9988;998;acceso a television direct TV;TVcable;0;N
9989;999;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
9990;999;Se debe usar gorro;Piscina;0;Y
9991;999;platos a la crata Y menu;restaurante;0;Y
9992;999;para un carro por habitación;Parqueadero;0;Y
9993;999;Acceso a wifi;Wifi;0;Y
9994;999;acceso a television direct TV;TVcable;0;N
9995;1000;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
9996;1000;Se debe usar gorro;Piscina;0;Y
9997;1000;platos a la crata Y menu;restaurante;0;Y
9998;1000;para un carro por habitación;Parqueadero;0;Y
9999;1000;Acceso a wifi;Wifi;0;Y
10000;1000;acceso a television direct TV;TVcable;0;N
10001;1001;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10002;1001;Se debe usar gorro;Piscina;0;Y
10003;1001;platos a la crata Y menu;restaurante;0;Y
10004;1001;para un carro por habitación;Parqueadero;0;Y
10005;1001;Acceso a wifi;Wifi;0;Y
10006;1001;acceso a television direct TV;TVcable;0;N
10007;1002;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10008;1002;Se debe usar gorro;Piscina;0;Y
10009;1002;platos a la crata Y menu;restaurante;0;Y
10010;1002;para un carro por habitación;Parqueadero;0;Y
10011;1002;Acceso a wifi;Wifi;0;Y
10012;1002;acceso a television direct TV;TVcable;0;N
10013;1003;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10014;1003;Se debe usar gorro;Piscina;0;Y
10015;1003;platos a la crata Y menu;restaurante;0;Y
10016;1003;para un carro por habitación;Parqueadero;0;Y
10017;1003;Acceso a wifi;Wifi;0;Y
10018;1003;acceso a television direct TV;TVcable;0;N
10019;1004;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10020;1004;Se debe usar gorro;Piscina;0;Y
10021;1004;platos a la crata Y menu;restaurante;0;Y
10022;1004;para un carro por habitación;Parqueadero;0;Y
10023;1004;Acceso a wifi;Wifi;0;Y
10024;1004;acceso a television direct TV;TVcable;0;N
10025;1005;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10026;1005;Se debe usar gorro;Piscina;0;Y
10027;1005;platos a la crata Y menu;restaurante;0;Y
10028;1005;para un carro por habitación;Parqueadero;0;Y
10029;1005;Acceso a wifi;Wifi;0;Y
10030;1005;acceso a television direct TV;TVcable;0;N
10031;1006;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10032;1006;Se debe usar gorro;Piscina;0;Y
10033;1006;platos a la crata Y menu;restaurante;0;Y
10034;1006;para un carro por habitación;Parqueadero;0;Y
10035;1006;Acceso a wifi;Wifi;0;Y
10036;1006;acceso a television direct TV;TVcable;0;N
10037;1007;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10038;1007;Se debe usar gorro;Piscina;0;Y
10039;1007;platos a la crata Y menu;restaurante;0;Y
10040;1007;para un carro por habitación;Parqueadero;0;Y
10041;1007;Acceso a wifi;Wifi;0;Y
10042;1007;acceso a television direct TV;TVcable;0;N
10043;1008;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10044;1008;Se debe usar gorro;Piscina;0;Y
10045;1008;platos a la crata Y menu;restaurante;0;Y
10046;1008;para un carro por habitación;Parqueadero;0;Y
10047;1008;Acceso a wifi;Wifi;0;Y
10048;1008;acceso a television direct TV;TVcable;0;N
10049;1009;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10050;1009;Se debe usar gorro;Piscina;0;Y
10051;1009;platos a la crata Y menu;restaurante;0;Y
10052;1009;para un carro por habitación;Parqueadero;0;Y
10053;1009;Acceso a wifi;Wifi;0;Y
10054;1009;acceso a television direct TV;TVcable;0;N
10055;1010;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10056;1010;Se debe usar gorro;Piscina;0;Y
10057;1010;platos a la crata Y menu;restaurante;0;Y
10058;1010;para un carro por habitación;Parqueadero;0;Y
10059;1010;Acceso a wifi;Wifi;0;Y
10060;1010;acceso a television direct TV;TVcable;0;N
10061;1011;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10062;1011;Se debe usar gorro;Piscina;0;Y
10063;1011;platos a la crata Y menu;restaurante;0;Y
10064;1011;para un carro por habitación;Parqueadero;0;Y
10065;1011;Acceso a wifi;Wifi;0;Y
10066;1011;acceso a television direct TV;TVcable;0;N
10067;1012;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10068;1012;Se debe usar gorro;Piscina;0;Y
10069;1012;platos a la crata Y menu;restaurante;0;Y
10070;1012;para un carro por habitación;Parqueadero;0;Y
10071;1012;Acceso a wifi;Wifi;0;Y
10072;1012;acceso a television direct TV;TVcable;0;N
10073;1013;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10074;1013;Se debe usar gorro;Piscina;0;Y
10075;1013;platos a la crata Y menu;restaurante;0;Y
10076;1013;para un carro por habitación;Parqueadero;0;Y
10077;1013;Acceso a wifi;Wifi;0;Y
10078;1013;acceso a television direct TV;TVcable;0;N
10079;1014;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10080;1014;Se debe usar gorro;Piscina;0;Y
10081;1014;platos a la crata Y menu;restaurante;0;Y
10082;1014;para un carro por habitación;Parqueadero;0;Y
10083;1014;Acceso a wifi;Wifi;0;Y
10084;1014;acceso a television direct TV;TVcable;0;N
10085;1015;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10086;1015;Se debe usar gorro;Piscina;0;Y
10087;1015;platos a la crata Y menu;restaurante;0;Y
10088;1015;para un carro por habitación;Parqueadero;0;Y
10089;1015;Acceso a wifi;Wifi;0;Y
10090;1015;acceso a television direct TV;TVcable;0;N
10091;1016;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10092;1016;Se debe usar gorro;Piscina;0;Y
10093;1016;platos a la crata Y menu;restaurante;0;Y
10094;1016;para un carro por habitación;Parqueadero;0;Y
10095;1016;Acceso a wifi;Wifi;0;Y
10096;1016;acceso a television direct TV;TVcable;0;N
10097;1017;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10098;1017;Se debe usar gorro;Piscina;0;Y
10099;1017;platos a la crata Y menu;restaurante;0;Y
10100;1017;para un carro por habitación;Parqueadero;0;Y
10101;1017;Acceso a wifi;Wifi;0;Y
10102;1017;acceso a television direct TV;TVcable;0;N
10103;1018;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10104;1018;Se debe usar gorro;Piscina;0;Y
10105;1018;platos a la crata Y menu;restaurante;0;Y
10106;1018;para un carro por habitación;Parqueadero;0;Y
10107;1018;Acceso a wifi;Wifi;0;Y
10108;1018;acceso a television direct TV;TVcable;0;N
10109;1019;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10110;1019;Se debe usar gorro;Piscina;0;Y
10111;1019;platos a la crata Y menu;restaurante;0;Y
10112;1019;para un carro por habitación;Parqueadero;0;Y
10113;1019;Acceso a wifi;Wifi;0;Y
10114;1019;acceso a television direct TV;TVcable;0;N
10115;1020;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10116;1020;Se debe usar gorro;Piscina;0;Y
10117;1020;platos a la crata Y menu;restaurante;0;Y
10118;1020;para un carro por habitación;Parqueadero;0;Y
10119;1020;Acceso a wifi;Wifi;0;Y
10120;1020;acceso a television direct TV;TVcable;0;N
10121;1021;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10122;1021;Se debe usar gorro;Piscina;0;Y
10123;1021;platos a la crata Y menu;restaurante;0;Y
10124;1021;para un carro por habitación;Parqueadero;0;Y
10125;1021;Acceso a wifi;Wifi;0;Y
10126;1021;acceso a television direct TV;TVcable;0;N
10127;1022;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10128;1022;Se debe usar gorro;Piscina;0;Y
10129;1022;platos a la crata Y menu;restaurante;0;Y
10130;1022;para un carro por habitación;Parqueadero;0;Y
10131;1022;Acceso a wifi;Wifi;0;Y
10132;1022;acceso a television direct TV;TVcable;0;N
10133;1023;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10134;1023;Se debe usar gorro;Piscina;0;Y
10135;1023;platos a la crata Y menu;restaurante;0;Y
10136;1023;para un carro por habitación;Parqueadero;0;Y
10137;1023;Acceso a wifi;Wifi;0;Y
10138;1023;acceso a television direct TV;TVcable;0;N
10139;1024;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10140;1024;Se debe usar gorro;Piscina;0;Y
10141;1024;platos a la crata Y menu;restaurante;0;Y
10142;1024;para un carro por habitación;Parqueadero;0;Y
10143;1024;Acceso a wifi;Wifi;0;Y
10144;1024;acceso a television direct TV;TVcable;0;N
10145;1025;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10146;1025;Se debe usar gorro;Piscina;0;Y
10147;1025;platos a la crata Y menu;restaurante;0;Y
10148;1025;para un carro por habitación;Parqueadero;0;Y
10149;1025;Acceso a wifi;Wifi;0;Y
10150;1025;acceso a television direct TV;TVcable;0;N
10151;1026;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10152;1026;Se debe usar gorro;Piscina;0;Y
10153;1026;platos a la crata Y menu;restaurante;0;Y
10154;1026;para un carro por habitación;Parqueadero;0;Y
10155;1026;Acceso a wifi;Wifi;0;Y
10156;1026;acceso a television direct TV;TVcable;0;N
10157;1027;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10158;1027;Se debe usar gorro;Piscina;0;Y
10159;1027;platos a la crata Y menu;restaurante;0;Y
10160;1027;para un carro por habitación;Parqueadero;0;Y
10161;1027;Acceso a wifi;Wifi;0;Y
10162;1027;acceso a television direct TV;TVcable;0;N
10163;1028;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10164;1028;Se debe usar gorro;Piscina;0;Y
10165;1028;platos a la crata Y menu;restaurante;0;Y
10166;1028;para un carro por habitación;Parqueadero;0;Y
10167;1028;Acceso a wifi;Wifi;0;Y
10168;1028;acceso a television direct TV;TVcable;0;N
10169;1029;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10170;1029;Se debe usar gorro;Piscina;0;Y
10171;1029;platos a la crata Y menu;restaurante;0;Y
10172;1029;para un carro por habitación;Parqueadero;0;Y
10173;1029;Acceso a wifi;Wifi;0;Y
10174;1029;acceso a television direct TV;TVcable;0;N
10175;1030;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10176;1030;Se debe usar gorro;Piscina;0;Y
10177;1030;platos a la crata Y menu;restaurante;0;Y
10178;1030;para un carro por habitación;Parqueadero;0;Y
10179;1030;Acceso a wifi;Wifi;0;Y
10180;1030;acceso a television direct TV;TVcable;0;N
10181;1031;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10182;1031;Se debe usar gorro;Piscina;0;Y
10183;1031;platos a la crata Y menu;restaurante;0;Y
10184;1031;para un carro por habitación;Parqueadero;0;Y
10185;1031;Acceso a wifi;Wifi;0;Y
10186;1031;acceso a television direct TV;TVcable;0;N
10187;1032;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10188;1032;Se debe usar gorro;Piscina;0;Y
10189;1032;platos a la crata Y menu;restaurante;0;Y
10190;1032;para un carro por habitación;Parqueadero;0;Y
10191;1032;Acceso a wifi;Wifi;0;Y
10192;1032;acceso a television direct TV;TVcable;0;N
10193;1033;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10194;1033;Se debe usar gorro;Piscina;0;Y
10195;1033;platos a la crata Y menu;restaurante;0;Y
10196;1033;para un carro por habitación;Parqueadero;0;Y
10197;1033;Acceso a wifi;Wifi;0;Y
10198;1033;acceso a television direct TV;TVcable;0;N
10199;1034;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10200;1034;Se debe usar gorro;Piscina;0;Y
10201;1034;platos a la crata Y menu;restaurante;0;Y
10202;1034;para un carro por habitación;Parqueadero;0;Y
10203;1034;Acceso a wifi;Wifi;0;Y
10204;1034;acceso a television direct TV;TVcable;0;N
10205;1035;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10206;1035;Se debe usar gorro;Piscina;0;Y
10207;1035;platos a la crata Y menu;restaurante;0;Y
10208;1035;para un carro por habitación;Parqueadero;0;Y
10209;1035;Acceso a wifi;Wifi;0;Y
10210;1035;acceso a television direct TV;TVcable;0;N
10211;1036;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10212;1036;Se debe usar gorro;Piscina;0;Y
10213;1036;platos a la crata Y menu;restaurante;0;Y
10214;1036;para un carro por habitación;Parqueadero;0;Y
10215;1036;Acceso a wifi;Wifi;0;Y
10216;1036;acceso a television direct TV;TVcable;0;N
10217;1037;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10218;1037;Se debe usar gorro;Piscina;0;Y
10219;1037;platos a la crata Y menu;restaurante;0;Y
10220;1037;para un carro por habitación;Parqueadero;0;Y
10221;1037;Acceso a wifi;Wifi;0;Y
10222;1037;acceso a television direct TV;TVcable;0;N
10223;1038;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10224;1038;Se debe usar gorro;Piscina;0;Y
10225;1038;platos a la crata Y menu;restaurante;0;Y
10226;1038;para un carro por habitación;Parqueadero;0;Y
10227;1038;Acceso a wifi;Wifi;0;Y
10228;1038;acceso a television direct TV;TVcable;0;N
10229;1039;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10230;1039;Se debe usar gorro;Piscina;0;Y
10231;1039;platos a la crata Y menu;restaurante;0;Y
10232;1039;para un carro por habitación;Parqueadero;0;Y
10233;1039;Acceso a wifi;Wifi;0;Y
10234;1039;acceso a television direct TV;TVcable;0;N
10235;1040;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10236;1040;Se debe usar gorro;Piscina;0;Y
10237;1040;platos a la crata Y menu;restaurante;0;Y
10238;1040;para un carro por habitación;Parqueadero;0;Y
10239;1040;Acceso a wifi;Wifi;0;Y
10240;1040;acceso a television direct TV;TVcable;0;N
10241;1041;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10242;1041;Se debe usar gorro;Piscina;0;Y
10243;1041;platos a la crata Y menu;restaurante;0;Y
10244;1041;para un carro por habitación;Parqueadero;0;Y
10245;1041;Acceso a wifi;Wifi;0;Y
10246;1041;acceso a television direct TV;TVcable;0;N
10247;1042;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10248;1042;Se debe usar gorro;Piscina;0;Y
10249;1042;platos a la crata Y menu;restaurante;0;Y
10250;1042;para un carro por habitación;Parqueadero;0;Y
10251;1042;Acceso a wifi;Wifi;0;Y
10252;1042;acceso a television direct TV;TVcable;0;N
10253;1043;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10254;1043;Se debe usar gorro;Piscina;0;Y
10255;1043;platos a la crata Y menu;restaurante;0;Y
10256;1043;para un carro por habitación;Parqueadero;0;Y
10257;1043;Acceso a wifi;Wifi;0;Y
10258;1043;acceso a television direct TV;TVcable;0;N
10259;1044;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10260;1044;Se debe usar gorro;Piscina;0;Y
10261;1044;platos a la crata Y menu;restaurante;0;Y
10262;1044;para un carro por habitación;Parqueadero;0;Y
10263;1044;Acceso a wifi;Wifi;0;Y
10264;1044;acceso a television direct TV;TVcable;0;N
10265;1045;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10266;1045;Se debe usar gorro;Piscina;0;Y
10267;1045;platos a la crata Y menu;restaurante;0;Y
10268;1045;para un carro por habitación;Parqueadero;0;Y
10269;1045;Acceso a wifi;Wifi;0;Y
10270;1045;acceso a television direct TV;TVcable;0;N
10271;1046;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10272;1046;Se debe usar gorro;Piscina;0;Y
10273;1046;platos a la crata Y menu;restaurante;0;Y
10274;1046;para un carro por habitación;Parqueadero;0;Y
10275;1046;Acceso a wifi;Wifi;0;Y
10276;1046;acceso a television direct TV;TVcable;0;N
10277;1047;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10278;1047;Se debe usar gorro;Piscina;0;Y
10279;1047;platos a la crata Y menu;restaurante;0;Y
10280;1047;para un carro por habitación;Parqueadero;0;Y
10281;1047;Acceso a wifi;Wifi;0;Y
10282;1047;acceso a television direct TV;TVcable;0;N
10283;1048;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10284;1048;Se debe usar gorro;Piscina;0;Y
10285;1048;platos a la crata Y menu;restaurante;0;Y
10286;1048;para un carro por habitación;Parqueadero;0;Y
10287;1048;Acceso a wifi;Wifi;0;Y
10288;1048;acceso a television direct TV;TVcable;0;N
10289;1049;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10290;1049;Se debe usar gorro;Piscina;0;Y
10291;1049;platos a la crata Y menu;restaurante;0;Y
10292;1049;para un carro por habitación;Parqueadero;0;Y
10293;1049;Acceso a wifi;Wifi;0;Y
10294;1049;acceso a television direct TV;TVcable;0;N
10295;1050;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10296;1050;Se debe usar gorro;Piscina;0;Y
10297;1050;platos a la crata Y menu;restaurante;0;Y
10298;1050;para un carro por habitación;Parqueadero;0;Y
10299;1050;Acceso a wifi;Wifi;0;Y
10300;1050;acceso a television direct TV;TVcable;0;N
10301;1051;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10302;1051;Se debe usar gorro;Piscina;0;Y
10303;1051;platos a la crata Y menu;restaurante;0;Y
10304;1051;para un carro por habitación;Parqueadero;0;Y
10305;1051;Acceso a wifi;Wifi;0;Y
10306;1051;acceso a television direct TV;TVcable;0;N
10307;1052;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10308;1052;Se debe usar gorro;Piscina;0;Y
10309;1052;platos a la crata Y menu;restaurante;0;Y
10310;1052;para un carro por habitación;Parqueadero;0;Y
10311;1052;Acceso a wifi;Wifi;0;Y
10312;1052;acceso a television direct TV;TVcable;0;N
10313;1053;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10314;1053;Se debe usar gorro;Piscina;0;Y
10315;1053;platos a la crata Y menu;restaurante;0;Y
10316;1053;para un carro por habitación;Parqueadero;0;Y
10317;1053;Acceso a wifi;Wifi;0;Y
10318;1053;acceso a television direct TV;TVcable;0;N
10319;1054;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10320;1054;Se debe usar gorro;Piscina;0;Y
10321;1054;platos a la crata Y menu;restaurante;0;Y
10322;1054;para un carro por habitación;Parqueadero;0;Y
10323;1054;Acceso a wifi;Wifi;0;Y
10324;1054;acceso a television direct TV;TVcable;0;N
10325;1055;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10326;1055;Se debe usar gorro;Piscina;0;Y
10327;1055;platos a la crata Y menu;restaurante;0;Y
10328;1055;para un carro por habitación;Parqueadero;0;Y
10329;1055;Acceso a wifi;Wifi;0;Y
10330;1055;acceso a television direct TV;TVcable;0;N
10331;1056;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10332;1056;Se debe usar gorro;Piscina;0;Y
10333;1056;platos a la crata Y menu;restaurante;0;Y
10334;1056;para un carro por habitación;Parqueadero;0;Y
10335;1056;Acceso a wifi;Wifi;0;Y
10336;1056;acceso a television direct TV;TVcable;0;N
10337;1057;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10338;1057;Se debe usar gorro;Piscina;0;Y
10339;1057;platos a la crata Y menu;restaurante;0;Y
10340;1057;para un carro por habitación;Parqueadero;0;Y
10341;1057;Acceso a wifi;Wifi;0;Y
10342;1057;acceso a television direct TV;TVcable;0;N
10343;1058;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10344;1058;Se debe usar gorro;Piscina;0;Y
10345;1058;platos a la crata Y menu;restaurante;0;Y
10346;1058;para un carro por habitación;Parqueadero;0;Y
10347;1058;Acceso a wifi;Wifi;0;Y
10348;1058;acceso a television direct TV;TVcable;0;N
10349;1059;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10350;1059;Se debe usar gorro;Piscina;0;Y
10351;1059;platos a la crata Y menu;restaurante;0;Y
10352;1059;para un carro por habitación;Parqueadero;0;Y
10353;1059;Acceso a wifi;Wifi;0;Y
10354;1059;acceso a television direct TV;TVcable;0;N
10355;1060;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10356;1060;Se debe usar gorro;Piscina;0;Y
10357;1060;platos a la crata Y menu;restaurante;0;Y
10358;1060;para un carro por habitación;Parqueadero;0;Y
10359;1060;Acceso a wifi;Wifi;0;Y
10360;1060;acceso a television direct TV;TVcable;0;N
10361;1061;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10362;1061;Se debe usar gorro;Piscina;0;Y
10363;1061;platos a la crata Y menu;restaurante;0;Y
10364;1061;para un carro por habitación;Parqueadero;0;Y
10365;1061;Acceso a wifi;Wifi;0;Y
10366;1061;acceso a television direct TV;TVcable;0;N
10367;1062;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10368;1062;Se debe usar gorro;Piscina;0;Y
10369;1062;platos a la crata Y menu;restaurante;0;Y
10370;1062;para un carro por habitación;Parqueadero;0;Y
10371;1062;Acceso a wifi;Wifi;0;Y
10372;1062;acceso a television direct TV;TVcable;0;N
10373;1063;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10374;1063;Se debe usar gorro;Piscina;0;Y
10375;1063;platos a la crata Y menu;restaurante;0;Y
10376;1063;para un carro por habitación;Parqueadero;0;Y
10377;1063;Acceso a wifi;Wifi;0;Y
10378;1063;acceso a television direct TV;TVcable;0;N
10379;1064;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10380;1064;Se debe usar gorro;Piscina;0;Y
10381;1064;platos a la crata Y menu;restaurante;0;Y
10382;1064;para un carro por habitación;Parqueadero;0;Y
10383;1064;Acceso a wifi;Wifi;0;Y
10384;1064;acceso a television direct TV;TVcable;0;N
10385;1065;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10386;1065;Se debe usar gorro;Piscina;0;Y
10387;1065;platos a la crata Y menu;restaurante;0;Y
10388;1065;para un carro por habitación;Parqueadero;0;Y
10389;1065;Acceso a wifi;Wifi;0;Y
10390;1065;acceso a television direct TV;TVcable;0;N
10391;1066;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10392;1066;Se debe usar gorro;Piscina;0;Y
10393;1066;platos a la crata Y menu;restaurante;0;Y
10394;1066;para un carro por habitación;Parqueadero;0;Y
10395;1066;Acceso a wifi;Wifi;0;Y
10396;1066;acceso a television direct TV;TVcable;0;N
10397;1067;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10398;1067;Se debe usar gorro;Piscina;0;Y
10399;1067;platos a la crata Y menu;restaurante;0;Y
10400;1067;para un carro por habitación;Parqueadero;0;Y
10401;1067;Acceso a wifi;Wifi;0;Y
10402;1067;acceso a television direct TV;TVcable;0;N
10403;1068;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10404;1068;Se debe usar gorro;Piscina;0;Y
10405;1068;platos a la crata Y menu;restaurante;0;Y
10406;1068;para un carro por habitación;Parqueadero;0;Y
10407;1068;Acceso a wifi;Wifi;0;Y
10408;1068;acceso a television direct TV;TVcable;0;N
10409;1069;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10410;1069;Se debe usar gorro;Piscina;0;Y
10411;1069;platos a la crata Y menu;restaurante;0;Y
10412;1069;para un carro por habitación;Parqueadero;0;Y
10413;1069;Acceso a wifi;Wifi;0;Y
10414;1069;acceso a television direct TV;TVcable;0;N
10415;1070;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10416;1070;Se debe usar gorro;Piscina;0;Y
10417;1070;platos a la crata Y menu;restaurante;0;Y
10418;1070;para un carro por habitación;Parqueadero;0;Y
10419;1070;Acceso a wifi;Wifi;0;Y
10420;1070;acceso a television direct TV;TVcable;0;N
10421;1071;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10422;1071;Se debe usar gorro;Piscina;0;Y
10423;1071;platos a la crata Y menu;restaurante;0;Y
10424;1071;para un carro por habitación;Parqueadero;0;Y
10425;1071;Acceso a wifi;Wifi;0;Y
10426;1071;acceso a television direct TV;TVcable;0;N
10427;1072;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10428;1072;Se debe usar gorro;Piscina;0;Y
10429;1072;platos a la crata Y menu;restaurante;0;Y
10430;1072;para un carro por habitación;Parqueadero;0;Y
10431;1072;Acceso a wifi;Wifi;0;Y
10432;1072;acceso a television direct TV;TVcable;0;N
10433;1073;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10434;1073;Se debe usar gorro;Piscina;0;Y
10435;1073;platos a la crata Y menu;restaurante;0;Y
10436;1073;para un carro por habitación;Parqueadero;0;Y
10437;1073;Acceso a wifi;Wifi;0;Y
10438;1073;acceso a television direct TV;TVcable;0;N
10439;1074;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10440;1074;Se debe usar gorro;Piscina;0;Y
10441;1074;platos a la crata Y menu;restaurante;0;Y
10442;1074;para un carro por habitación;Parqueadero;0;Y
10443;1074;Acceso a wifi;Wifi;0;Y
10444;1074;acceso a television direct TV;TVcable;0;N
10445;1075;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10446;1075;Se debe usar gorro;Piscina;0;Y
10447;1075;platos a la crata Y menu;restaurante;0;Y
10448;1075;para un carro por habitación;Parqueadero;0;Y
10449;1075;Acceso a wifi;Wifi;0;Y
10450;1075;acceso a television direct TV;TVcable;0;N
10451;1076;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10452;1076;Se debe usar gorro;Piscina;0;Y
10453;1076;platos a la crata Y menu;restaurante;0;Y
10454;1076;para un carro por habitación;Parqueadero;0;Y
10455;1076;Acceso a wifi;Wifi;0;Y
10456;1076;acceso a television direct TV;TVcable;0;N
10457;1077;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10458;1077;Se debe usar gorro;Piscina;0;Y
10459;1077;platos a la crata Y menu;restaurante;0;Y
10460;1077;para un carro por habitación;Parqueadero;0;Y
10461;1077;Acceso a wifi;Wifi;0;Y
10462;1077;acceso a television direct TV;TVcable;0;N
10463;1078;Se ofrece una recepcion de 24 horas;Recepcion;0;Y
10464;1078;Se debe usar gorro;Piscina;0;Y
10465;1078;platos a la crata Y menu;restaurante;0;Y
