NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS
24774;7934;79942;CC;25/02/19;68
24775;7935;79882;CC;25/02/19;40
24776;7936;73392;CC;2/02/19;31
24777;7937;73069;CC;4/03/19;98
24778;7938;72767;CC;22/02/19;74
24779;7939;80829;CC;20/03/19;31
24780;7940;81480;CC;7/03/19;47
24781;7941;80840;CC;16/03/19;58
24782;7942;72268;CC;2/02/19;39
24783;7943;74793;CC;3/02/19;104
24784;7944;78678;CC;25/02/19;114
24785;7945;77443;CC;6/02/19;109
24786;7946;78066;CC;6/02/19;53
24787;7947;73721;CC;19/02/19;73
24788;7948;76483;CC;27/03/19;36
24789;7949;80951;CC;16/02/19;40
24790;7950;73666;CC;28/02/19;79
24791;7951;81173;CC;11/02/19;95
24792;7952;76159;CC;6/02/19;103
24793;7953;76730;CC;23/02/19;111
24794;7954;72764;CC;10/02/19;98
24795;7955;79585;CC;21/03/19;55
24796;7956;81657;CC;10/03/19;45
24797;7957;73493;CC;5/02/19;98
24798;7958;75225;CC;21/02/19;43
24799;7959;77519;CC;10/03/19;81
24800;7960;72306;CC;1/03/19;49
24801;7961;79129;CC;21/03/19;107
24802;7962;76721;CC;14/02/19;117
24803;7963;74723;CC;8/02/19;106
24804;7964;76553;CC;13/02/19;51
24805;7965;77822;CC;9/03/19;41
24806;7966;74020;CC;3/03/19;60
24807;7967;75050;CC;1/03/19;79
24808;7968;76870;CC;17/03/19;38
24809;7969;81446;CC;7/03/19;60
24810;7970;78322;TI;24/02/19;110
24811;7971;74229;CC;14/03/19;120
24812;7972;78063;CC;19/03/19;33
24813;7973;80361;CC;6/03/19;32
24814;7974;74501;CC;19/03/19;51
24815;7975;75955;CC;21/03/19;108
24816;7976;74769;CC;12/02/19;108
24817;7977;77024;CC;13/02/19;86
24818;7978;77995;CC;22/03/19;90
24819;7979;81093;CC;2/02/19;52
24820;7980;75964;CC;26/02/19;36
24821;7981;74926;CC;8/03/19;108
24822;7982;74110;CC;12/03/19;83
24823;7983;78676;CC;25/02/19;99
24824;7984;80428;CC;22/02/19;105
24825;7985;74352;CC;24/03/19;49
24826;7986;76146;CC;31/03/19;34
24827;7987;73084;CC;16/02/19;105
24828;7988;75583;CC;15/02/19;102
24829;7989;81910;CC;2/02/19;76
24830;7990;75520;CC;2/03/19;87
24831;7991;74267;CC;12/02/19;115
24832;7992;75207;CC;6/02/19;46
24833;7993;82090;CC;8/03/19;32
24834;7994;78812;CC;10/03/19;118
24835;7995;74696;CC;6/02/19;59
24836;7996;79295;CC;26/02/19;98
24837;7997;78496;CC;2/03/19;97
24838;7998;80710;CC;5/03/19;75
24839;7999;75922;CC;22/02/19;117
24840;8000;79756;CC;19/03/19;50
24841;8001;80161;CC;18/02/19;37
24842;8002;81592;CC;23/02/19;39
24843;8003;77852;CC;4/02/19;78
24844;8004;79860;CC;12/02/19;75
24845;8005;77107;CC;24/03/19;33
24846;8006;78515;CC;20/03/19;107
24847;8007;77445;CC;27/03/19;118
24848;8008;75123;CC;28/03/19;94
24849;8009;81884;CC;22/02/19;39
24850;8010;73089;CC;18/02/19;110
24851;8011;76569;CC;1/02/19;51
24852;8012;73649;CC;11/03/19;62
24853;8013;73199;CC;2/02/19;85
24854;8014;79607;CC;16/03/19;93
24855;8015;75696;TI;31/03/19;71
24856;8016;79378;CC;24/03/19;105
24857;8017;74235;CC;23/03/19;67
24858;8018;75376;CC;14/03/19;36
24859;8019;73216;TI;4/02/19;106
24860;8020;79596;CC;1/03/19;85
24861;8021;80581;CC;11/03/19;66
24862;8022;76895;CC;5/03/19;112
24863;8023;79595;CC;29/03/19;69
24864;8024;74572;CC;3/02/19;117
24865;8025;78755;TI;21/02/19;45
24866;8026;80244;CC;26/02/19;80
24867;8027;80937;CC;18/03/19;116
24868;8028;79100;CC;5/02/19;85
24869;8029;76272;CC;22/02/19;117
24870;8030;79559;CC;3/03/19;74
24871;8031;79896;CC;1/03/19;114
24872;8032;75936;CC;27/03/19;88
24873;8033;81275;CC;8/03/19;93
24874;8034;76892;CC;11/03/19;115
24875;8035;74018;CC;7/03/19;46
24876;8036;78636;CC;26/02/19;77
24877;8037;75557;CC;2/03/19;65
24878;8038;77094;CC;12/03/19;78
24879;8039;75341;CC;30/03/19;85
24880;8040;76913;CC;27/03/19;60
24881;8041;77806;CC;8/02/19;35
24882;8042;76616;CC;7/03/19;58
24883;8043;78020;CC;1/02/19;31
24884;8044;77969;CC;14/02/19;71
24885;8045;80964;CC;8/02/19;46
24886;8046;78490;CC;17/03/19;38
24887;8047;77967;CC;4/02/19;68
24888;8048;77428;CC;26/03/19;77
24889;8049;75433;CC;20/03/19;102
24890;8050;76784;CC;17/02/19;95
24891;8051;81819;CC;5/02/19;97
24892;8052;73698;CC;12/02/19;99
24893;8053;74086;CC;1/02/19;54
24894;8054;77457;CC;17/02/19;52
24895;8055;76054;CC;28/02/19;34
24896;8056;74964;CC;28/03/19;74
24897;8057;77654;CC;31/03/19;105
24898;8058;77061;CC;24/03/19;96
24899;8059;72692;CC;18/03/19;91
24900;8060;76678;CC;4/02/19;88
24901;8061;79895;CC;27/02/19;44
24902;8062;81346;CC;5/02/19;110
24903;8063;73164;CC;3/02/19;114
24904;8064;80199;CC;24/02/19;46
24905;8065;80630;CC;19/02/19;44
24906;8066;77415;CC;25/02/19;31
24907;8067;78305;CC;1/03/19;44
24908;8068;75503;CC;13/03/19;49
24909;8069;80497;TI;8/02/19;47
24910;8070;75408;CC;30/03/19;118
24911;8071;80525;CC;19/03/19;75
24912;8072;72933;CC;4/02/19;111
24913;8073;72280;CC;18/03/19;76
24914;8074;77808;CC;7/03/19;105
24915;8075;79575;CC;31/03/19;94
24916;8076;73747;CC;20/02/19;34
24917;8077;77882;CC;5/03/19;113
24918;8078;73932;CC;30/03/19;91
24919;8079;81838;CC;9/03/19;82
24920;8080;80086;CC;7/02/19;39
24921;8081;75388;CC;9/03/19;37
24922;8082;73440;CC;20/03/19;112
24923;8083;73613;CC;21/03/19;50
24924;8084;73645;CC;29/03/19;57
24925;8085;80962;CC;25/03/19;66
24926;8086;78711;CC;3/02/19;77
24927;8087;78108;CC;18/03/19;32
24928;8088;77451;CC;16/02/19;70
24929;8089;80176;CC;26/03/19;118
24930;8090;76926;CC;5/03/19;86
24931;8091;81729;CC;16/02/19;59
24932;8092;73262;CC;15/02/19;88
24933;8093;81434;CC;13/03/19;88
24934;8094;78717;CC;11/03/19;111
24935;8095;80714;CC;2/02/19;115
24936;8096;73560;CC;13/02/19;48
24937;8097;74806;CC;15/02/19;88
24938;8098;72341;CC;7/03/19;119
24939;8099;74687;CC;23/02/19;107
24940;8100;75971;CC;18/03/19;71
24941;8101;79164;CC;1/02/19;64
24942;8102;79213;CC;11/03/19;73
24943;8103;74430;CC;16/03/19;32
24944;8104;77500;CC;11/03/19;82
24945;8105;79698;CC;27/03/19;116
24946;8106;74846;CC;14/03/19;77
24947;8107;75858;CC;26/03/19;103
24948;8108;79358;CC;9/03/19;48
24949;8109;76965;CC;27/03/19;100
24950;8110;75129;CC;12/03/19;88
24951;8111;76520;CC;22/03/19;59
24952;8112;74384;CC;22/02/19;50
24953;8113;81487;CC;8/02/19;105
24954;8114;77648;CC;5/03/19;36
24955;8115;74720;CC;20/03/19;91
24956;8116;79709;CC;17/02/19;61
24957;8117;78114;CC;16/02/19;63
24958;8118;76366;CC;8/02/19;62
24959;8119;75248;CC;10/03/19;36
24960;8120;73417;CC;11/02/19;102
24961;8121;76529;CC;20/03/19;120
24962;8122;79855;CC;1/02/19;88
24963;8123;78937;CC;24/02/19;71
24964;8124;79335;CC;15/03/19;78
24965;8125;72618;CC;27/02/19;108
24966;8126;77609;CC;29/03/19;82
24967;8127;74724;CC;24/03/19;62
24968;8128;74490;CC;19/03/19;52
24969;8129;77582;CC;24/02/19;56
24970;8130;78381;CC;16/02/19;42
24971;8131;78855;CC;13/03/19;37
24972;8132;72582;CC;19/02/19;67
24973;8133;81009;CC;24/02/19;112
24974;8134;73996;CC;9/02/19;111
24975;8135;76967;CC;27/03/19;112
24976;8136;81119;CC;26/02/19;81
24977;8137;76462;CC;16/02/19;104
24978;8138;75145;CC;20/02/19;41
24979;8139;73187;CC;31/03/19;41
24980;8140;80849;CC;4/03/19;39
24981;8141;80639;CC;9/03/19;114
24982;8142;72899;CC;2/02/19;59
24983;8143;73051;CC;16/03/19;115
24984;8144;75897;CC;27/02/19;118
24985;8145;73620;CC;8/03/19;84
24986;8146;74517;CC;6/02/19;99
24987;8147;74573;CC;1/02/19;65
24988;8148;73529;CC;26/03/19;86
24989;8149;80162;CC;13/02/19;75
24990;8150;80179;CC;24/03/19;112
24991;8151;78078;CC;6/02/19;33
24992;8152;75781;CC;27/03/19;109
24993;8153;75424;CC;11/02/19;105
24994;8154;78985;CC;23/03/19;32
24995;8155;79708;CC;30/03/19;48
24996;8156;78480;CC;13/02/19;93
24997;8157;77661;CC;5/03/19;107
24998;8158;76501;CC;29/03/19;94
24999;8159;73722;CC;28/03/19;33
25000;8160;81239;CC;8/03/19;116
25001;8161;72815;CC;23/03/19;54
25002;8162;74425;CC;22/03/19;42
25003;8163;74837;CC;16/02/19;59
25004;8164;74656;CC;4/02/19;41
25005;8165;77175;CC;21/02/19;70
25006;8166;73609;CC;11/03/19;83
25007;8167;74816;CC;28/03/19;53
25008;8168;74905;CC;16/03/19;75
25009;8169;79540;CC;1/02/19;54
25010;8170;78373;CC;19/02/19;42
25011;8171;73597;CC;23/03/19;106
25012;8172;73088;CC;23/02/19;93
25013;8173;76410;CC;2/03/19;64
25014;8174;80004;CC;26/02/19;39
25015;8175;77532;CC;4/02/19;51
25016;8176;73078;CC;27/03/19;106
25017;8177;77211;CC;7/02/19;40
25018;8178;79119;CC;23/03/19;78
25019;8179;77668;CC;31/03/19;90
25020;8180;73835;CC;1/02/19;111
25021;8181;75445;CC;9/02/19;105
25022;8182;79283;CC;8/02/19;36
25023;8183;74459;CC;15/02/19;73
25024;8184;81146;CC;17/03/19;69
25025;8185;73543;CC;17/02/19;50
25026;8186;78911;CC;21/03/19;88
25027;8187;74759;CC;16/02/19;100
25028;8188;81931;CC;21/02/19;110
25029;8189;78042;CC;7/03/19;80
25030;8190;74906;CC;23/03/19;95
25031;8191;81296;CC;26/03/19;80
25032;8192;75854;CC;20/03/19;84
25033;8193;74678;CC;6/03/19;73
25034;8194;72135;CC;18/03/19;89
25035;8195;80307;CC;28/03/19;75
25036;8196;73432;CC;9/03/19;99
25037;8197;74553;CC;26/02/19;93
25038;8198;77974;CC;24/03/19;86
25039;8199;77574;CC;2/02/19;89
25040;8200;80853;CC;8/02/19;81
25041;8201;73849;CC;23/02/19;103
25042;8202;77431;CC;22/02/19;47
25043;8203;80411;CC;14/03/19;40
25044;8204;74058;CC;23/02/19;89
25045;8205;74780;CC;26/03/19;90
25046;8206;77588;CC;27/03/19;40
25047;8207;72603;CC;21/03/19;33
25048;8208;79985;CC;15/03/19;60
25049;8209;80249;CC;1/03/19;79
25050;8210;77295;CC;31/03/19;65
25051;8211;74049;CC;24/02/19;79
25052;8212;79620;CC;22/02/19;39
25053;8213;78488;CC;16/03/19;119
25054;8214;76633;CC;12/02/19;42
25055;8215;79270;CC;5/02/19;51
25056;8216;78526;CC;11/02/19;60
25057;8217;74033;CC;18/03/19;113
25058;8218;77663;CC;1/02/19;69
25059;8219;78529;CC;23/03/19;32
25060;8220;75515;CC;3/02/19;85
25061;8221;77456;CC;10/03/19;68
25062;8222;72634;CC;24/02/19;66
25063;8223;78122;CC;21/02/19;89
25064;8224;74658;CC;20/02/19;107
25065;8225;74408;CC;13/02/19;104
25066;8226;81060;CC;13/02/19;106
25067;8227;77547;CC;15/02/19;120
25068;8228;75622;CC;12/02/19;88
25069;8229;74640;CC;16/02/19;82
25070;8230;73044;CC;14/03/19;112
25071;8231;74508;CC;15/02/19;42
25072;8232;74317;CC;12/03/19;54
25073;8233;78007;CC;22/03/19;97
25074;8234;75843;CC;3/03/19;63
25075;8235;79013;CC;1/02/19;41
25076;8236;80283;CC;19/03/19;82
25077;8237;80446;CC;26/03/19;93
25078;8238;78907;CC;20/02/19;118
25079;8239;80564;CC;19/03/19;85
25080;8240;74380;CC;11/02/19;45
25081;8241;76683;CC;26/03/19;66
25082;8242;77157;CC;15/02/19;84
25083;8243;73598;CC;26/03/19;33
25084;8244;77469;CC;13/03/19;63
25085;8245;75051;CC;11/03/19;82
25086;8246;72140;CC;4/03/19;65
25087;8247;75479;CC;1/02/19;46
25088;8248;78402;CC;11/02/19;73
25089;8249;81006;CC;24/02/19;99
25090;8250;78379;CC;13/02/19;66
25091;8251;73192;CC;23/02/19;77
25092;8252;77242;CC;6/03/19;49
25093;8253;81881;CC;3/03/19;38
25094;8254;80111;CC;19/02/19;47
25095;8255;81253;CC;18/02/19;74
25096;8256;73453;CC;22/03/19;97
25097;8257;73156;CC;17/02/19;87
25098;8258;74722;CC;4/03/19;100
25099;8259;72166;CC;23/02/19;83
25100;8260;73234;CC;21/02/19;82
25101;8261;78503;CC;1/02/19;51
25102;8262;77296;CC;5/02/19;74
25103;8263;80926;CC;21/02/19;48
25104;8264;80883;CC;6/03/19;63
25105;8265;81274;CC;7/02/19;98
25106;8266;77376;CC;4/02/19;103
25107;8267;73140;CC;10/02/19;111
25108;8268;74418;CC;15/03/19;98
25109;8269;81695;CC;9/02/19;55
25110;8270;80076;CC;15/03/19;36
25111;8271;78369;TI;23/02/19;101
25112;8272;77539;CC;5/02/19;73
25113;8273;75346;CC;21/03/19;72
25114;8274;76714;CC;20/03/19;38
25115;8275;81716;TI;24/02/19;90
25116;8276;79542;CC;27/02/19;69
25117;8277;81887;CC;9/03/19;94
25118;8278;81902;CC;20/02/19;57
25119;8279;74581;CC;2/02/19;88
25120;8280;79364;CC;27/02/19;108
25121;8281;81559;CC;1/02/19;73
25122;8282;81203;CC;16/02/19;89
25123;8283;75399;CC;11/02/19;50
25124;8284;79707;CC;6/02/19;55
25125;8285;81362;CC;14/02/19;49
25126;8286;73545;CC;24/02/19;120
25127;8287;77395;CC;14/03/19;79
25128;8288;74725;CC;23/02/19;58
25129;8289;77483;CC;12/02/19;58
25130;8290;73497;CC;14/03/19;62
25131;8291;78472;CC;3/03/19;98
25132;8292;81148;CC;9/02/19;102
25133;8293;81731;CC;12/02/19;88
25134;8294;74316;CC;14/03/19;64
25135;8295;74512;CC;20/02/19;60
25136;8296;77417;CC;8/02/19;51
25137;8297;73322;CC;13/03/19;97
25138;8298;81340;CC;3/03/19;115
25139;8299;81646;CC;30/03/19;98
25140;8300;81614;CC;26/03/19;61
25141;8301;80496;CC;28/02/19;111
25142;8302;77782;CC;26/03/19;115
25143;8303;82036;CC;16/02/19;96
25144;8304;78156;CC;7/02/19;60
25145;8305;72898;CC;7/02/19;85
25146;8306;81084;CC;4/02/19;102
25147;8307;73640;CC;16/02/19;55
25148;8308;76929;CC;11/03/19;54
25149;8309;75563;CC;16/02/19;67
25150;8310;81623;TI;15/02/19;61
25151;8311;74473;CC;23/03/19;98
25152;8312;78522;CC;18/03/19;85
25153;8313;79182;CC;27/03/19;40
25154;8314;80131;CC;13/02/19;117
25155;8315;73691;CC;7/02/19;41
25156;8316;72865;CC;7/02/19;94
25157;8317;75589;CC;2/02/19;32
25158;8318;79883;CC;23/02/19;102
25159;8319;79551;CC;14/02/19;93
25160;8320;77803;CC;9/02/19;56
25161;8321;77814;CC;20/03/19;94
25162;8322;75904;CC;13/03/19;89
25163;8323;80477;CC;9/02/19;74
25164;8324;74533;CC;23/03/19;85
25165;8325;77439;CC;11/03/19;78
25166;8326;76474;CC;19/02/19;47
25167;8327;79806;CC;27/02/19;93
25168;8328;80221;CC;16/02/19;103
25169;8329;80952;CC;14/03/19;69
25170;8330;78200;CC;16/02/19;85
25171;8331;72827;CC;18/02/19;119
25172;8332;78271;CC;26/03/19;100
25173;8333;80688;CC;12/03/19;58
25174;8334;75147;CC;31/03/19;119
25175;8335;80645;CC;17/02/19;56
25176;8336;77019;CC;19/02/19;76
25177;8337;76723;CC;4/03/19;105
25178;8338;76887;CC;13/02/19;53
25179;8339;76373;CC;8/02/19;95
25180;8340;78269;CC;26/03/19;94
25181;8341;79201;CC;29/03/19;49
25182;8342;72975;CC;11/02/19;44
25183;8343;81638;CC;12/02/19;71
25184;8344;79431;CC;21/03/19;68
25185;8345;81860;CC;25/02/19;105
25186;8346;78006;CC;13/02/19;101
25187;8347;75896;CC;6/03/19;109
25188;8348;74584;CC;12/02/19;81
25189;8349;74186;CC;11/02/19;80
25190;8350;81399;CC;13/02/19;38
25191;8351;74287;CC;14/03/19;62
25192;8352;78913;CC;28/02/19;57
25193;8353;77651;CC;6/03/19;49
25194;8354;78809;CC;10/03/19;103
25195;8355;77703;CC;26/02/19;42
25196;8356;73106;CC;21/03/19;62
25197;8357;72388;CC;27/03/19;31
25198;8358;75914;CC;2/02/19;62
25199;8359;81368;CC;1/03/19;62
25200;8360;74367;CC;12/02/19;52
25201;8361;73730;CC;31/03/19;33
25202;8362;75884;CC;21/02/19;116
25203;8363;81847;CC;5/03/19;47
25204;8364;77215;CC;8/03/19;120
25205;8365;81511;CC;25/02/19;62
25206;8366;75357;CC;15/02/19;119
25207;8367;74691;CC;19/03/19;109
25208;8368;81655;CC;16/02/19;42
25209;8369;75792;CC;7/02/19;112
25210;8370;78684;CC;17/02/19;69
25211;8371;76939;CC;7/03/19;46
25212;8372;81186;CC;18/02/19;70
25213;8373;78071;CC;25/03/19;80
25214;8374;77579;CC;14/02/19;62
25215;8375;72602;CC;29/03/19;95
25216;8376;73253;CC;20/02/19;111
25217;8377;79214;CC;19/02/19;97
25218;8378;76460;CC;29/03/19;94
25219;8379;74504;CC;20/03/19;102
25220;8380;78776;CC;21/03/19;79
25221;8381;78102;CC;22/03/19;43
25222;8382;72665;CC;9/03/19;87
25223;8383;79872;CC;9/02/19;113
25224;8384;76205;CC;31/03/19;70
25225;8385;76983;CC;22/02/19;45
25226;8386;80773;CC;13/03/19;104
25227;8387;75508;CC;29/03/19;56
25228;8388;78621;CC;20/03/19;36
25229;8389;76293;CC;9/02/19;79
25230;8390;78448;CC;26/02/19;105
25231;8391;78525;CC;26/03/19;62
25232;8392;76584;CC;10/02/19;115
25233;8393;79875;CC;22/02/19;91
25234;8394;77991;CC;28/03/19;33
25235;8395;79356;CC;6/03/19;61
25236;8396;79138;CC;22/02/19;108
25237;8397;77505;CC;1/03/19;79
25238;8398;76133;TI;29/03/19;58
25239;8399;80711;CC;17/03/19;72
25240;8400;79796;CC;12/03/19;95
25241;8401;80950;CC;12/02/19;105
25242;8402;80277;CC;2/02/19;57
25243;8403;75269;CC;20/03/19;71
25244;8404;76624;CC;27/03/19;108
25245;8405;76853;CC;29/03/19;58
25246;8406;81169;CC;6/02/19;64
25247;8407;81831;CC;24/03/19;112
25248;8408;77253;CC;7/02/19;58
25249;8409;76112;CC;5/02/19;47
25250;8410;77265;CC;14/03/19;93
25251;8411;81170;CC;27/02/19;48
25252;8412;76363;CC;24/02/19;82
25253;8413;77410;TI;5/02/19;66
25254;8414;77341;CC;26/02/19;119
25255;8415;77121;CC;24/03/19;32
25256;8416;74829;CC;7/03/19;70
25257;8417;75115;CC;19/03/19;106
25258;8418;80235;CC;10/03/19;46
25259;8419;72924;CC;3/03/19;116
25260;8420;73880;CC;9/02/19;76
25261;8421;75591;CC;15/03/19;76
25262;8422;75490;CC;13/03/19;40
25263;8423;77082;CC;3/03/19;65
25264;8424;81294;CC;9/03/19;89
25265;8425;77325;CC;8/03/19;43
25266;8426;79534;CC;18/02/19;48
25267;8427;79479;CC;11/02/19;58
25268;8428;75848;TI;21/02/19;36
25269;8429;79150;CC;14/03/19;54
25270;8430;78064;CC;27/03/19;68
25271;8431;73709;CC;21/02/19;90
25272;8432;80002;CC;27/02/19;89
25273;8433;74147;CC;18/03/19;57
25274;8434;74800;CC;28/03/19;93
25275;8435;77057;CC;22/02/19;40
25276;8436;77789;CC;29/03/19;100
25277;8437;80502;CC;3/03/19;83
25278;8438;76427;CC;5/03/19;95
25279;8439;78069;CC;10/03/19;92
25280;8440;80854;CC;2/03/19;39
25281;8441;75905;CC;9/02/19;76
25282;8442;72929;CC;11/03/19;98
25283;8443;76447;CC;16/03/19;78
25284;8444;75558;CC;23/03/19;105
25285;8445;72365;CC;5/02/19;90
25286;8446;73943;CC;27/02/19;106
25287;8447;75439;CC;16/03/19;105
25288;8448;80473;CC;27/02/19;48
25289;8449;76180;CC;17/03/19;88
25290;8450;81224;CC;12/02/19;65
25291;8451;79210;CC;8/03/19;112
25292;8452;81400;CC;17/02/19;105
25293;8453;75342;CC;9/03/19;111
25294;8454;80559;CC;9/02/19;72
25295;8455;73633;CC;7/03/19;59
25296;8456;78116;CC;16/03/19;86
25297;8457;81939;CC;5/02/19;59
25298;8458;72663;CC;14/03/19;106
25299;8459;73136;CC;10/02/19;48
25300;8460;81261;CC;23/02/19;51
25301;8461;79811;CC;12/03/19;43
25302;8462;78261;CC;21/02/19;94
25303;8463;78449;CC;22/03/19;67
25304;8464;81968;CC;11/02/19;96
25305;8465;72800;CC;5/02/19;86
25306;8466;78770;CC;23/02/19;104
25307;8467;81565;CC;11/02/19;35
25308;8468;74358;CC;3/02/19;120
25309;8469;72480;CC;3/02/19;41
25310;8470;79417;CC;27/02/19;50
25311;8471;74990;CC;28/02/19;76
25312;8472;81528;CC;10/03/19;77
25313;8473;73145;CC;22/03/19;84
25314;8474;80158;CC;13/03/19;79
25315;8475;81862;CC;20/03/19;40
25316;8476;76651;CC;1/02/19;99
25317;8477;77525;CC;14/03/19;89
25318;8478;74347;CC;31/03/19;87
25319;8479;72995;CC;15/02/19;90
25320;8480;74706;CC;18/02/19;86
25321;8481;73946;CC;3/02/19;64
25322;8482;77777;CC;5/03/19;65
25323;8483;73938;CC;2/03/19;86
25324;8484;80500;CC;9/02/19;57
25325;8485;77504;CC;30/03/19;46
25326;8486;77329;CC;18/03/19;59
25327;8487;75939;CC;21/03/19;103
25328;8488;75418;CC;1/03/19;97
25329;8489;77393;CC;25/03/19;33
25330;8490;78652;CC;16/02/19;42
25331;8491;82051;CC;29/03/19;109
25332;8492;79966;CC;28/03/19;62
25333;8493;79546;CC;29/03/19;72
25334;8494;74775;CC;27/02/19;59
25335;8495;78457;CC;31/03/19;34
25336;8496;73875;CC;16/02/19;79
25337;8497;72985;CC;16/03/19;59
25338;8498;73928;CC;2/03/19;80
25339;8499;81993;CC;17/03/19;33
25340;8500;74880;CC;13/03/19;107
25341;8501;80013;CC;5/03/19;96
25342;8502;73150;CC;28/02/19;43
25343;8503;76956;CC;25/02/19;53
25344;8504;74373;CC;14/03/19;43
25345;8505;73674;CC;3/02/19;80
25346;8506;81987;CC;9/02/19;55
25347;8507;75801;CC;22/03/19;49
25348;8508;74044;CC;8/03/19;95
25349;8509;80828;CC;5/03/19;67
25350;8510;77612;CC;11/03/19;59
25351;8511;72206;CC;22/03/19;38
25352;8512;81686;CC;3/02/19;78
25353;8513;76176;CC;14/03/19;69
25354;8514;74155;CC;9/03/19;69
25355;8515;79648;TI;14/03/19;85
25356;8516;76029;CC;2/02/19;74
25357;8517;81813;TI;18/03/19;45
25358;8518;78916;CC;11/02/19;65
25359;8519;75092;CC;9/02/19;55
25360;8520;75573;CC;23/02/19;42
25361;8521;74385;CC;25/02/19;103
25362;8522;78929;CC;20/03/19;64
25363;8523;75707;CC;18/03/19;87
25364;8524;74445;CC;13/03/19;47
25365;8525;79848;CC;24/03/19;102
25366;8526;77709;CC;4/02/19;31
25367;8527;76172;CC;12/02/19;74
25368;8528;73260;CC;18/03/19;84
25369;8529;79329;CC;5/02/19;87
25370;8530;80326;CC;12/03/19;77
25371;8531;76455;CC;29/03/19;114
25372;8532;76568;CC;26/03/19;120
25373;8533;82056;CC;30/03/19;100
25374;8534;73214;CC;14/02/19;65
25375;8535;76347;CC;16/02/19;69
25376;8536;72843;CC;17/02/19;59
25377;8537;74476;TI;17/02/19;104
25378;8538;76902;CC;15/02/19;59
25379;8539;79053;CC;20/03/19;105
25380;8540;78103;CC;9/03/19;73
25381;8541;80834;CC;15/02/19;115
25382;8542;78170;CC;14/03/19;88
25383;8543;79015;CC;14/02/19;36
25384;8544;72276;CC;25/02/19;56
25385;8545;73064;CC;21/03/19;59
25386;8546;74564;CC;7/02/19;56
25387;8547;72154;CC;4/03/19;81
25388;8548;81181;CC;18/02/19;33
25389;8549;72131;CC;16/02/19;88
25390;8550;79353;CC;3/02/19;101
25391;8551;74005;CC;14/03/19;98
25392;8552;80517;CC;9/03/19;44
25393;8553;81054;CC;21/03/19;54
25394;8554;73871;CC;1/02/19;91
25395;8555;81165;CC;7/02/19;117
25396;8556;82033;CC;26/03/19;94
25397;8557;77739;CC;13/02/19;71
25398;8558;74310;CC;28/02/19;81
25399;8559;78236;CC;8/02/19;32
25400;8560;76586;CC;13/02/19;68
25401;8561;74115;CC;16/02/19;114
25402;8562;81509;CC;21/02/19;50
25403;8563;73329;CC;15/03/19;110
25404;8564;73460;CC;7/02/19;82
25405;8565;76262;CC;9/02/19;34
25406;8566;73172;CC;25/02/19;68
25407;8567;76897;CC;8/03/19;41
25408;8568;73328;CC;14/02/19;72
25409;8569;74774;CC;13/02/19;119
25410;8570;77038;CC;24/03/19;111
25411;8571;80576;CC;18/03/19;112
25412;8572;78559;CC;10/02/19;86
25413;8573;80800;CC;13/03/19;68
25414;8574;75457;CC;18/03/19;63
25415;8575;72694;CC;21/02/19;117
25416;8576;76303;CC;16/03/19;83
25417;8577;75344;CC;5/02/19;43
25418;8578;78160;CC;18/02/19;61
25419;8579;76390;CC;19/02/19;69
25420;8580;79603;CC;11/02/19;44
25421;8581;81071;CC;25/02/19;81
25422;8582;75026;CC;25/03/19;42
25423;8583;79415;CC;23/03/19;79
25424;8584;75273;CC;9/03/19;59
25425;8585;76015;CC;8/02/19;120
25426;8586;79352;CC;1/02/19;110
25427;8587;78310;CC;12/03/19;106
25428;8588;81594;CC;1/03/19;42
25429;8589;79755;CC;25/02/19;35
25430;8590;80285;CC;25/03/19;64
25431;8591;79937;CC;11/02/19;114
25432;8592;72262;CC;10/03/19;88
25433;8593;75738;CC;9/03/19;98
25434;8594;72656;CC;5/03/19;31
25435;8595;81613;CC;2/02/19;66
25436;8596;77712;CC;23/03/19;76
25437;8597;80400;CC;16/02/19;45
25438;8598;74978;CC;20/03/19;63
25439;8599;79102;CC;24/02/19;89
25440;8600;75358;CC;19/03/19;81
25441;8601;80245;CC;27/03/19;88
25442;8602;80384;CC;1/02/19;37
25443;8603;80436;CC;20/03/19;84
25444;8604;78228;CC;19/02/19;61
25445;8605;75909;CC;19/02/19;57
25446;8606;81105;CC;26/02/19;99
25447;8607;74510;CC;11/03/19;88
25448;8608;74957;CC;11/02/19;79
25449;8609;76655;CC;6/02/19;116
25450;8610;72554;CC;9/03/19;112
25451;8611;80888;CC;5/03/19;42
25452;8612;73540;CC;11/03/19;46
25453;8613;79363;TI;2/03/19;90
25454;8614;78534;CC;21/03/19;52
25455;8615;81824;CC;10/03/19;36
25456;8616;78327;CC;8/03/19;31
25457;8617;80873;CC;17/02/19;86
25458;8618;76247;CC;10/03/19;74
25459;8619;78813;CC;1/02/19;38
25460;8620;75551;CC;27/02/19;62
25461;8621;73113;CC;31/03/19;114
25462;8622;76786;CC;13/03/19;35
25463;8623;73454;CC;28/03/19;78
25464;8624;77301;CC;25/02/19;115
25465;8625;74488;CC;19/03/19;65
25466;8626;79543;CC;13/03/19;110
25467;8627;77111;CC;17/02/19;96
25468;8628;78243;CC;25/03/19;51
25469;8629;76556;CC;25/03/19;114
25470;8630;73406;TI;7/02/19;64
