NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS
772;372;93658;CC;21/03/20;18
773;373;98540;CE;11/03/20;54
774;374;98610;CC;28/02/20;51
775;375;100556;CE;2/03/20;32
776;376;95974;CE;20/02/20;22
777;377;97058;CE;14/02/20;43
778;378;99467;CE;26/03/20;11
779;379;99337;CE;9/02/20;20
780;380;96758;CE;25/03/20;60
781;381;100300;CC;9/03/20;54
782;382;100604;CC;4/03/20;51
783;383;95081;CC;1/03/20;26
784;384;95233;CE;3/03/20;47
785;385;101303;CC;20/02/20;29
786;386;102298;CE;22/03/20;32
787;387;101561;CE;23/02/20;47
788;388;100695;CE;20/02/20;20
789;389;95123;CE;21/02/20;51
790;390;98804;CE;24/03/20;36
791;391;97368;CC;30/03/20;26
792;392;99808;CC;17/03/20;29
793;393;98939;CE;18/02/20;22
794;394;98132;CC;23/03/20;21
795;395;94021;CE;1/03/20;44
796;396;103316;CC;27/02/20;22
797;397;101752;CE;19/03/20;9
798;398;98887;CE;20/03/20;48
799;399;97669;CC;20/02/20;13
800;400;98778;CE;31/03/20;47
801;201;102464;CC;2/02/19;44
802;202;102649;CC;25/02/19;50
803;203;95596;CE;10/03/19;57
804;204;95646;CE;23/03/19;23
805;205;102645;CE;12/03/19;11
806;206;100880;CC;11/03/19;44
807;207;102248;CE;26/03/19;54
808;208;99500;CE;6/02/19;16
809;209;102290;CC;4/02/19;10
810;210;94649;CC;21/02/19;42
811;211;101430;CC;23/03/19;9
812;212;99833;CC;25/03/19;52
813;213;94473;CE;20/03/19;27
814;214;99904;CE;12/03/19;30
815;215;101687;CC;9/03/19;32
816;216;96356;CC;13/03/19;9
817;217;101301;CC;26/02/19;30
818;218;96583;CC;7/02/19;30
819;219;97853;CE;16/03/19;37
820;220;103166;CC;3/02/19;25
821;221;103022;CC;16/03/19;9
822;222;97361;CC;26/02/19;40
823;223;102622;CC;9/02/19;38
824;224;101689;CE;12/03/19;36
825;225;99622;CE;7/02/19;17
826;226;102238;CC;20/03/19;37
827;227;100248;CC;4/02/19;22
828;228;96144;CE;15/03/19;23
829;229;99303;CE;9/02/19;21
830;230;94167;CC;12/02/19;36
831;231;93509;CC;27/02/19;24
832;232;100671;CC;26/03/19;54
833;233;93688;CE;16/03/19;37
834;234;94430;CE;6/02/19;37
835;235;95290;CE;25/02/19;18
836;236;102835;CE;18/02/19;28
837;237;99575;CE;9/02/19;9
838;238;101085;CC;25/02/19;59
839;239;100247;CC;15/03/19;10
840;240;97775;CC;28/03/19;53
841;241;103282;CE;23/03/19;52
842;242;93923;CE;14/02/19;52
843;243;94123;CE;14/02/19;47
844;244;101150;CC;8/02/19;52
845;245;101002;CC;20/03/19;36
846;246;102054;CC;18/02/19;37
847;247;97162;CE;1/03/19;19
848;248;97793;CC;23/02/19;36
849;249;94251;CC;24/03/19;60
850;250;101443;CE;26/03/19;22
851;251;102489;CE;24/02/19;47
852;252;102908;CC;11/03/19;46
853;253;101254;CC;10/03/19;39
854;254;93488;CE;1/02/19;60
855;255;97832;CC;10/03/19;18
856;256;100731;CE;2/03/19;46
857;257;94880;CE;24/03/19;35
858;258;95189;CE;16/02/19;35
859;259;98494;CC;7/02/19;24
860;260;94230;CE;26/02/19;21
861;261;96038;CE;6/03/19;12
862;262;102243;CE;27/02/19;41
863;263;102884;CC;9/02/19;57
864;264;95968;CE;28/03/19;12
865;265;99208;CE;5/02/19;9
866;266;99006;CE;11/02/19;11
867;267;96820;CE;15/03/19;9
868;268;100442;CE;17/02/19;35
869;269;96674;CE;18/03/19;59
870;270;102888;CE;5/02/19;13
871;271;96764;CC;26/02/19;20
872;272;97071;CE;23/03/19;53
873;273;102864;CC;9/02/19;60
874;274;95679;CE;15/02/19;27
875;275;94607;CE;24/02/19;44
876;276;95502;CE;21/02/19;10
877;277;103258;CE;15/03/19;51
878;278;95179;CE;7/03/19;28
879;279;101495;CC;16/02/19;30
880;280;100454;CE;30/03/19;21
881;281;97716;CC;12/03/19;12
882;282;95783;CC;31/03/19;46
883;283;95261;CC;25/02/19;14
884;284;96371;CE;9/03/19;15
885;285;99265;CE;29/03/19;55
886;286;98074;CC;28/03/19;52
887;287;98166;CC;20/02/19;57
888;288;97448;CC;12/03/19;27
889;289;99539;CC;31/03/19;46
890;290;94345;CC;12/03/19;39
891;291;99440;CC;20/02/19;32
892;292;102842;CC;12/03/19;22
893;293;94371;CC;3/02/19;21
894;294;102680;CE;13/02/19;42
895;295;100115;CC;19/02/19;27
896;296;100143;CE;4/03/19;33
897;297;94548;CC;9/02/19;23
898;298;95399;CC;6/02/19;13
899;299;100616;CC;21/03/19;10
900;300;101631;CC;21/02/19;9
901;301;94704;CE;23/03/19;45
902;302;101829;CE;1/02/19;55
903;303;99840;CC;10/02/19;23
904;304;102576;CE;24/02/19;26
905;305;94870;CC;26/03/19;23
906;306;98570;CE;18/03/19;47
907;307;99927;TI;1/02/19;41
908;308;99396;CC;6/03/19;42
909;309;98881;CC;20/02/19;35
910;310;98805;CE;19/03/19;32
911;311;99791;CE;29/03/19;26
912;312;93895;CC;27/03/19;22
913;313;94756;CE;12/02/19;11
914;314;101003;CE;1/02/19;8
915;315;98111;CE;21/02/19;58
916;316;96686;CE;22/02/19;30
917;317;102197;CC;24/02/19;15
918;318;102121;CE;9/03/19;26
919;319;102344;CC;3/03/19;40
920;320;99003;CE;24/02/19;53
921;321;93500;CE;27/03/19;22
922;322;100304;CE;12/02/19;46
923;323;94433;CC;20/02/19;47
924;324;93505;CE;12/02/19;47
925;325;93666;CE;4/02/19;51
926;326;97677;CE;19/02/19;8
927;327;100523;CC;10/03/19;34
928;328;94847;CC;25/02/19;13
929;329;102827;CE;12/03/19;13
930;330;95965;CC;6/03/19;48
931;331;94982;CE;15/03/19;8
932;332;100139;CC;2/03/19;42
933;333;94893;CE;8/03/19;31
934;334;102733;CE;23/03/19;37
935;335;94453;CE;25/03/19;29
936;336;96492;CC;10/02/19;58
937;337;101027;CE;2/02/19;33
938;338;98137;CC;30/03/19;60
939;339;93481;CE;28/03/19;52
940;340;99725;CC;20/02/19;40
941;341;93846;CE;7/02/19;20
942;342;96783;CC;14/03/19;32
943;343;97271;CE;30/03/19;41
944;344;100505;CC;15/02/19;33
945;345;97997;CC;15/03/19;53
946;346;98134;CC;16/03/19;16
947;347;96354;CC;26/02/19;38
948;348;97159;CE;22/02/19;42
949;349;98736;CC;8/02/19;16
950;350;101280;CE;6/02/19;41
951;351;96933;CC;6/03/19;47
952;352;101612;CC;13/03/19;55
953;353;93904;CE;24/03/19;23
954;354;101858;CC;11/03/19;44
955;355;94018;CE;21/02/19;16
956;356;101558;CC;7/03/19;9
957;357;100221;CE;17/02/19;39
958;358;99126;CC;17/02/19;16
959;359;93642;CC;29/03/19;57
960;360;94602;CC;8/02/19;37
961;361;96497;CE;13/02/19;23
962;362;102103;CC;3/03/19;14
963;363;94782;CE;26/02/19;37
964;364;101008;CC;23/02/19;35
965;365;102061;CC;17/02/19;29
966;366;99272;CE;9/02/19;22
967;367;97074;CC;16/03/19;19
968;368;100073;CE;22/03/19;16
969;369;99428;CC;27/02/19;9
970;370;96885;CE;1/03/19;41
971;371;95684;CC;9/03/19;9
972;372;93658;CC;5/02/19;27
973;373;98540;CE;18/03/19;39
974;374;98610;CC;2/02/19;31
975;375;100556;CE;19/03/19;40
976;376;95974;CE;21/02/19;22
977;377;97058;CE;6/02/19;58
978;378;99467;CE;20/03/19;10
979;379;99337;CE;22/03/19;17
980;380;96758;CE;13/03/19;37
981;381;100300;CC;1/02/19;47
982;382;100604;CC;22/03/19;17
983;383;95081;CC;14/02/19;59
984;384;95233;CE;9/03/19;11
985;385;101303;CC;10/03/19;28
986;386;102298;CE;27/03/19;46
987;387;101561;CE;20/02/19;41
988;388;100695;CE;1/02/19;26
989;389;95123;CE;22/02/19;19
990;390;98804;CE;9/02/19;42
991;391;97368;CC;12/03/19;37
992;392;99808;CC;23/03/19;22
993;393;98939;CE;22/02/19;10
994;394;98132;CC;18/02/19;53
995;395;94021;CE;21/03/19;9
996;396;103316;CC;3/02/19;53
997;397;101752;CE;17/02/19;9
998;398;98887;CE;21/02/19;60
999;399;97669;CC;24/03/19;25
1000;400;98778;CE;10/03/19;58
1001;201;102464;CC;25/03/18;36
1002;202;102649;CC;9/03/18;54
1003;203;95596;CE;3/02/18;9
1004;204;95646;CE;7/03/18;22
1005;205;102645;CE;16/02/18;29
1006;206;100880;CC;16/02/18;24
1007;207;102248;CE;10/02/18;41
1008;208;99500;CE;20/03/18;32
1009;209;102290;CC;7/03/18;50
1010;210;94649;CC;14/02/18;50
1011;211;101430;CC;10/03/18;8
1012;212;99833;CC;22/03/18;12
1013;213;94473;CE;13/03/18;19
1014;214;99904;CE;20/02/18;24
1015;215;101687;CC;2/03/18;24
1016;216;96356;CC;14/02/18;49
1017;217;101301;CC;1/02/18;51
1018;218;96583;CC;8/02/18;9
1019;219;97853;CE;17/02/18;23
1020;220;103166;CC;27/03/18;25
1021;221;103022;CC;30/03/18;46
1022;222;97361;CC;17/02/18;35
1023;223;102622;CC;24/02/18;24
1024;224;101689;CE;16/03/18;36
1025;225;99622;CE;25/03/18;38
1026;226;102238;CC;29/03/18;43
1027;227;100248;CC;10/02/18;47
1028;228;96144;CE;6/03/18;16
1029;229;99303;CE;28/02/18;25
1030;230;94167;CC;10/02/18;38
1031;231;93509;CC;22/02/18;56
1032;232;100671;CC;21/03/18;38
1033;233;93688;CE;17/03/18;45
1034;234;94430;CE;9/03/18;35
1035;235;95290;CE;27/03/18;37
1036;236;102835;CE;21/03/18;35
1037;237;99575;CE;9/03/18;25
1038;238;101085;CC;17/03/18;44
1039;239;100247;CC;10/03/18;37
1040;240;97775;CC;13/02/18;42
1041;241;103282;CE;25/02/18;49
1042;242;93923;CE;4/02/18;31
1043;243;94123;CE;19/02/18;49
1044;244;101150;CC;24/03/18;37
1045;245;101002;CC;2/02/18;38
1046;246;102054;CC;19/03/18;20
1047;247;97162;CE;8/02/18;25
1048;248;97793;CC;3/02/18;47
1049;249;94251;CC;3/02/18;52
1050;250;101443;CE;4/03/18;27
1051;251;102489;CE;9/03/18;35
1052;252;102908;CC;1/02/18;47
1053;253;101254;CC;24/03/18;51
1054;254;93488;CE;18/03/18;38
1055;255;97832;CC;28/03/18;25
1056;256;100731;CE;15/02/18;32
1057;257;94880;CE;12/03/18;45
1058;258;95189;CE;10/03/18;49
1059;259;98494;CC;10/03/18;21
1060;260;94230;CE;28/03/18;36
1061;261;96038;CE;6/02/18;31
1062;262;102243;CE;10/02/18;34
1063;263;102884;CC;6/03/18;48
1064;264;95968;CE;2/03/18;47
1065;265;99208;CE;24/02/18;57
1066;266;99006;CE;13/03/18;24
1067;267;96820;CE;20/03/18;31
1068;268;100442;CE;18/03/18;20
1069;269;96674;CE;22/03/18;59
1070;270;102888;CE;12/03/18;26
1071;271;96764;CC;2/03/18;15
1072;272;97071;CE;2/02/18;13
1073;273;102864;CC;2/03/18;18
1074;274;95679;CE;10/02/18;35
1075;275;94607;CE;20/02/18;51
1076;276;95502;CE;19/02/18;21
1077;277;103258;CE;7/02/18;21
1078;278;95179;CE;5/02/18;56
1079;279;101495;CC;21/03/18;54
1080;280;100454;CE;1/02/18;19
1081;281;97716;CC;14/03/18;60
1082;282;95783;CC;11/03/18;44
1083;283;95261;CC;11/02/18;24
1084;284;96371;CE;31/03/18;39
1085;285;99265;CE;12/02/18;25
1086;286;98074;CC;10/02/18;12
1087;287;98166;CC;29/03/18;53
1088;288;97448;CC;28/02/18;22
1089;289;99539;CC;10/03/18;32
1090;290;94345;CC;26/02/18;31
1091;291;99440;CC;13/03/18;26
1092;292;102842;CC;10/02/18;40
1093;293;94371;CC;27/02/18;58
1094;294;102680;CE;5/02/18;22
1095;295;100115;CC;28/02/18;46
1096;296;100143;CE;1/03/18;11
1097;297;94548;CC;23/03/18;54
1098;298;95399;CC;14/02/18;53
1099;299;100616;CC;24/03/18;58
1100;300;101631;CC;29/03/18;24
1101;301;94704;CE;3/03/18;59
1102;302;101829;CE;20/03/18;26
1103;303;99840;CC;30/03/18;25
1104;304;102576;CE;13/03/18;19
1105;305;94870;CC;11/03/18;28
1106;306;98570;CE;10/02/18;21
1107;307;99927;TI;17/02/18;9
1108;308;99396;CC;21/03/18;38
1109;309;98881;CC;10/02/18;50
1110;310;98805;CE;6/02/18;51
1111;311;99791;CE;1/02/18;36
1112;312;93895;CC;4/02/18;30
1113;313;94756;CE;7/02/18;16
1114;314;101003;CE;3/02/18;29
1115;315;98111;CE;8/03/18;54
1116;316;96686;CE;11/03/18;57
1117;317;102197;CC;21/02/18;10
1118;318;102121;CE;11/03/18;29
1119;319;102344;CC;7/03/18;14
1120;320;99003;CE;14/03/18;46
1121;321;93500;CE;4/03/18;59
1122;322;100304;CE;28/02/18;17
1123;323;94433;CC;12/02/18;58
1124;324;93505;CE;18/02/18;27
1125;325;93666;CE;24/02/18;10
1126;326;97677;CE;31/03/18;11
1127;327;100523;CC;25/02/18;57
1128;328;94847;CC;3/02/18;37
1129;329;102827;CE;22/03/18;44
1130;330;95965;CC;23/03/18;57
1131;331;94982;CE;12/02/18;41
1132;332;100139;CC;23/02/18;39
1133;333;94893;CE;6/02/18;19
1134;334;102733;CE;2/03/18;22
1135;335;94453;CE;11/03/18;10
1136;336;96492;CC;24/03/18;8
1137;337;101027;CE;22/02/18;43
1138;338;98137;CC;20/02/18;11
1139;339;93481;CE;25/03/18;52
1140;340;99725;CC;29/03/18;49
1141;341;93846;CE;16/02/18;50
1142;342;96783;CC;27/02/18;16
1143;343;97271;CE;20/02/18;31
1144;344;100505;CC;9/02/18;28
1145;345;97997;CC;26/02/18;21
1146;346;98134;CC;27/03/18;25
1147;347;96354;CC;21/02/18;29
1148;348;97159;CE;21/02/18;18
1149;349;98736;CC;5/03/18;27
1150;350;101280;CE;21/02/18;17
1151;351;96933;CC;23/03/18;43
1152;352;101612;CC;7/02/18;52
1153;353;93904;CE;21/02/18;39
1154;354;101858;CC;26/02/18;47
1155;355;94018;CE;12/03/18;47
1156;356;101558;CC;2/02/18;15
1157;357;100221;CE;6/02/18;25
1158;358;99126;CC;14/02/18;52
1159;359;93642;CC;6/02/18;57
1160;360;94602;CC;3/03/18;35
1161;361;96497;CE;13/02/18;32
1162;362;102103;CC;5/03/18;11
1163;363;94782;CE;18/02/18;19
1164;364;101008;CC;27/02/18;51
1165;365;102061;CC;2/02/18;55
1166;366;99272;CE;14/03/18;11
1167;367;97074;CC;18/02/18;26
1168;368;100073;CE;13/02/18;22
1169;369;99428;CC;8/03/18;20
1170;370;96885;CE;6/03/18;26
1171;371;95684;CC;23/03/18;9
1172;372;93658;CC;27/03/18;13
1173;373;98540;CE;22/02/18;11
1174;374;98610;CC;1/03/18;46
1175;375;100556;CE;30/03/18;9
1176;376;95974;CE;7/02/18;9
1177;377;97058;CE;14/02/18;50
1178;378;99467;CE;25/03/18;22
1179;379;99337;CE;16/02/18;31
1180;380;96758;CE;13/03/18;41
1181;381;100300;CC;1/02/18;19
1182;382;100604;CC;28/03/18;30
1183;383;95081;CC;2/03/18;25
1184;384;95233;CE;16/02/18;52
1185;385;101303;CC;12/03/18;45
1186;386;102298;CE;27/03/18;55
1187;387;101561;CE;6/03/18;44
1188;388;100695;CE;12/02/18;25
1189;389;95123;CE;5/02/18;12
1190;390;98804;CE;8/02/18;22
1191;391;97368;CC;7/02/18;10
1192;392;99808;CC;20/02/18;19
1193;393;98939;CE;24/02/18;10
1194;394;98132;CC;5/02/18;55
1195;395;94021;CE;5/02/18;45
1196;396;103316;CC;4/03/18;56
1197;397;101752;CE;24/02/18;10
1198;398;98887;CE;19/02/18;15
1199;399;97669;CC;11/03/18;44
1200;400;98778;CE;10/03/18;48
1201;401;95282;CE;23/05/18;4
1202;402;97245;CE;27/04/18;7
1203;403;95309;CE;6/04/18;4
1204;404;94008;CC;30/05/18;5
1205;405;95616;CC;21/04/18;6
1206;406;101922;CE;5/04/18;2
1207;407;95841;CE;23/05/18;1
1208;408;99343;CC;6/05/18;4
1209;409;93996;CC;9/05/18;7
1210;410;100658;CE;5/05/18;6
1211;411;99260;CE;14/05/18;4
1212;412;100250;CC;4/04/18;1
1213;413;94146;CE;5/05/18;7
1214;414;95122;CC;13/05/18;6
1215;415;101376;CE;11/05/18;4
1216;416;96535;CC;5/05/18;2
1217;417;100111;CC;20/05/18;5
1218;418;101542;CC;20/05/18;2
1219;419;100953;CC;26/04/18;3
1220;420;98316;CE;26/05/18;2
1221;421;100708;CC;12/04/18;5
1222;422;97804;CE;23/04/18;6
1223;423;102513;CC;12/05/18;3
1224;424;103299;CC;24/04/18;4
1225;425;95219;CE;28/04/18;4
1226;426;100576;CE;5/05/18;5
1227;427;102893;CE;3/04/18;7
1228;428;96193;CE;12/05/18;1
1229;429;100154;CE;18/04/18;3
1230;430;95879;CC;30/04/18;1
1231;431;94709;CE;3/04/18;3
1232;432;95216;CC;11/05/18;7
1233;433;98453;CC;26/04/18;2
1234;434;101362;CC;6/05/18;7
1235;435;100084;CC;31/05/18;1
1236;436;95275;CE;1/05/18;5
1237;437;94474;CE;23/04/18;3
1238;438;102291;CE;31/05/18;6
1239;439;99293;CE;24/05/18;4
1240;440;102234;CC;18/04/18;4
1241;441;96782;CC;4/04/18;5
1242;442;100257;CE;6/05/18;4
1243;443;102604;CE;28/05/18;4
1244;444;98108;CE;26/04/18;7
1245;445;103248;CE;17/05/18;1
1246;446;96413;CE;4/05/18;7
1247;447;97923;CC;28/05/18;1
1248;448;102674;CC;9/04/18;7
1249;449;100383;CC;4/04/18;6
1250;450;96306;CC;24/05/18;7
1251;451;94862;CC;2/05/18;2
1252;452;97479;CE;21/05/18;5
1253;453;94883;CE;3/05/18;4
1254;454;101851;CE;18/05/18;4
1255;455;102498;CE;3/04/18;4
1256;456;100146;CE;6/04/18;7
1257;457;99079;TI;14/04/18;2
1258;458;99556;TI;16/05/18;5
1259;459;102374;CC;21/05/18;4
1260;460;102886;CE;12/04/18;7
1261;461;93975;CE;14/05/18;1
1262;462;94912;CE;20/05/18;2
1263;463;98752;CE;20/05/18;5
1264;464;95322;CC;18/04/18;5
1265;465;93997;CC;7/05/18;1
1266;466;96597;CC;9/05/18;3
1267;467;97711;CE;22/05/18;6
1268;468;100838;CC;9/04/18;4
1269;469;100767;CE;30/05/18;2
1270;470;102200;CC;1/04/18;6
1271;471;102732;CE;17/04/18;4
1272;472;94307;CE;8/05/18;5
1273;473;97769;CC;29/04/18;4
1274;474;103179;CC;2/04/18;6
1275;475;102494;CE;14/04/18;3
1276;476;100466;CC;27/04/18;1
1277;477;94839;CE;20/04/18;2
1278;478;101342;CC;2/05/18;6
1279;479;101897;CC;19/05/18;3
1280;480;98264;CE;16/05/18;2
1281;481;103317;CC;19/04/18;6
1282;482;95557;CE;28/05/18;5
1283;483;99095;CC;10/05/18;2
1284;484;103031;CC;21/05/18;4
1285;485;98130;CE;8/05/18;3
1286;486;93560;CC;6/05/18;2
1287;487;101658;CE;2/04/18;5
1288;488;96607;CE;20/05/18;2
1289;489;97018;CC;28/05/18;3
1290;490;97516;CE;25/05/18;5
1291;491;98675;CC;21/05/18;5
1292;492;97337;CC;12/04/18;3
1293;493;94365;CC;10/04/18;7
1294;494;101496;CC;18/05/18;3
1295;495;100860;CE;8/05/18;6
1296;496;100998;CC;4/04/18;7
1297;497;99291;CC;1/05/18;5
1298;498;97449;CE;16/05/18;7
1299;499;94974;CC;17/04/18;4
1300;500;102535;CE;22/04/18;5
1301;501;101839;CE;13/05/18;7
1302;502;94009;CC;13/04/18;6
1303;503;99301;CC;19/04/18;6
1304;504;103351;CC;24/04/18;6
1305;505;100925;CC;3/05/18;3
1306;506;98743;CC;15/04/18;1
1307;507;97270;CE;10/05/18;3
1308;508;100939;CC;2/05/18;7
1309;509;98499;CE;22/04/18;7
1310;510;100420;CC;6/05/18;4
1311;511;102663;CE;7/04/18;7
1312;512;97185;CE;9/05/18;1
1313;513;97242;CC;15/05/18;5
1314;514;99794;TI;15/04/18;7
1315;515;97045;CC;23/05/18;2
1316;516;97154;CE;16/05/18;2
1317;517;94137;CE;3/05/18;1
1318;518;95110;CC;29/05/18;4
1319;519;99596;CC;22/05/18;2
1320;520;98522;CC;3/05/18;5
1321;521;98151;CE;31/05/18;3
1322;522;95795;CE;9/04/18;3
1323;523;100463;CE;11/04/18;5
1324;524;99155;CE;23/04/18;5
1325;525;97183;CE;20/05/18;2
1326;526;94953;CC;3/04/18;3
1327;527;95438;CC;20/04/18;2
1328;528;96290;CC;1/04/18;5
1329;529;101674;CE;15/05/18;1
1330;530;96214;CC;6/04/18;5
1331;531;96384;CE;5/04/18;6
1332;532;100291;CE;29/05/18;7
1333;533;94358;CE;26/05/18;7
1334;534;93543;CE;24/05/18;2
1335;535;95846;CE;2/04/18;7
1336;536;96119;CE;31/05/18;2
1337;537;103266;CC;4/05/18;5
1338;538;98973;CC;11/04/18;5
1339;539;93951;CC;22/05/18;5
1340;540;103274;CC;23/04/18;5
1341;541;95306;CE;8/04/18;2
1342;542;100052;CE;22/04/18;5
1343;543;95454;CE;3/05/18;3
1344;544;96930;CE;21/05/18;1
1345;545;94147;CE;30/05/18;6
1346;546;97784;CC;22/05/18;1
1347;547;98719;CE;21/05/18;6
1348;548;101055;CC;14/04/18;3
1349;549;97897;CC;3/05/18;3
1350;550;95619;CC;2/04/18;1
1351;551;95940;CE;31/05/18;7
1352;552;96450;CC;19/05/18;1
1353;553;103329;CE;28/05/18;5
1354;554;96567;CC;19/05/18;2
1355;555;93854;CE;5/05/18;4
1356;556;95150;CE;12/04/18;1
1357;557;96201;CC;2/05/18;4
1358;558;95184;CC;23/05/18;3
1359;559;94682;CE;24/04/18;7
1360;560;98193;CC;31/05/18;3
1361;561;98903;CE;18/04/18;4
1362;562;102865;CE;6/04/18;5
1363;563;101106;CC;24/04/18;3
1364;564;100158;CC;16/04/18;5
1365;565;102949;CE;2/05/18;2
1366;566;97521;CC;13/04/18;3
1367;567;103003;CC;4/04/18;5
1368;568;95583;CE;20/04/18;6
1369;569;95099;CC;25/04/18;3
1370;570;98420;CC;29/04/18;7
1371;571;98635;CE;2/04/18;4
1372;572;102939;CC;28/05/18;6
1373;573;101112;CE;27/05/18;4
1374;574;98087;CC;30/04/18;1
1375;575;96950;CC;17/05/18;6
1376;576;101909;CE;14/05/18;1
1377;577;101707;CC;13/05/18;5
1378;578;99446;CE;15/05/18;5
1379;579;97391;CE;1/05/18;5
1380;580;96594;CE;6/04/18;5
1381;581;93898;CE;5/04/18;6
1382;582;98471;CC;9/04/18;5
1383;583;98407;CC;23/04/18;4
1384;584;100163;CC;17/05/18;1
1385;585;94506;CC;23/04/18;5
1386;586;101613;CE;9/05/18;3
1387;587;101222;CC;10/05/18;7
1388;588;96504;CC;11/04/18;4
1389;589;97800;CE;13/04/18;1
1390;590;95358;CE;11/04/18;1
1391;591;101374;CE;25/05/18;2
1392;592;100691;CE;10/04/18;1
1393;593;93980;CC;3/05/18;6
1394;594;97422;CE;21/05/18;7
1395;595;98280;CE;19/04/18;4
1396;596;102398;CE;24/04/18;5
1397;597;96429;CC;17/04/18;1
1398;598;97147;CC;19/04/18;6
1399;599;95553;CC;22/05/18;7
1400;600;101317;CE;30/05/18;6
1401;401;95282;CE;29/05/19;4
1402;402;97245;CE;30/05/19;7
1403;403;95309;CE;8/05/19;7
1404;404;94008;CC;23/04/19;3
1405;405;95616;CC;6/04/19;6
1406;406;101922;CE;14/05/19;3
1407;407;95841;CE;4/04/19;6
1408;408;99343;CC;29/04/19;1
1409;409;93996;CC;6/04/19;7
1410;410;100658;CE;3/04/19;1
1411;411;99260;CE;17/05/19;7
1412;412;100250;CC;14/04/19;5
1413;413;94146;CE;8/04/19;7
1414;414;95122;CC;1/05/19;1
1415;415;101376;CE;13/05/19;2
1416;416;96535;CC;23/05/19;7
1417;417;100111;CC;30/04/19;4
1418;418;101542;CC;12/05/19;3
1419;419;100953;CC;8/04/19;3
1420;420;98316;CE;6/04/19;2
1421;421;100708;CC;27/05/19;5
1422;422;97804;CE;2/04/19;7
1423;423;102513;CC;14/05/19;7
1424;424;103299;CC;19/04/19;3
1425;425;95219;CE;27/05/19;3
1426;426;100576;CE;28/05/19;2
1427;427;102893;CE;12/04/19;2
1428;428;96193;CE;7/04/19;6
1429;429;100154;CE;3/05/19;2
1430;430;95879;CC;3/05/19;2
1431;431;94709;CE;4/05/19;1
1432;432;95216;CC;9/05/19;5
1433;433;98453;CC;26/05/19;6
1434;434;101362;CC;18/04/19;6
1435;435;100084;CC;27/04/19;1
1436;436;95275;CE;15/05/19;7
1437;437;94474;CE;22/05/19;3
1438;438;102291;CE;7/04/19;2
1439;439;99293;CE;1/04/19;2
1440;440;102234;CC;17/04/19;1
1441;441;96782;CC;21/04/19;1
1442;442;100257;CE;24/04/19;4
1443;443;102604;CE;9/05/19;4
1444;444;98108;CE;28/04/19;6
1445;445;103248;CE;17/05/19;6
1446;446;96413;CE;17/04/19;5
1447;447;97923;CC;19/05/19;1
1448;448;102674;CC;17/04/19;6
1449;449;100383;CC;11/05/19;2
1450;450;96306;CC;26/05/19;1
1451;451;94862;CC;11/04/19;2
1452;452;97479;CE;5/04/19;5
1453;453;94883;CE;15/05/19;6
1454;454;101851;CE;5/04/19;2
1455;455;102498;CE;6/05/19;4
1456;456;100146;CE;3/05/19;2
1457;457;99079;TI;21/05/19;2
1458;458;99556;TI;7/05/19;1
1459;459;102374;CC;29/04/19;4
1460;460;102886;CE;2/05/19;3
1461;461;93975;CE;23/04/19;4
1462;462;94912;CE;18/04/19;7
1463;463;98752;CE;25/05/19;6
1464;464;95322;CC;20/04/19;7
1465;465;93997;CC;18/04/19;4
1466;466;96597;CC;2/04/19;4
1467;467;97711;CE;21/05/19;5
1468;468;100838;CC;16/05/19;3
1469;469;100767;CE;25/04/19;2
1470;470;102200;CC;24/05/19;1
1471;471;102732;CE;28/05/19;6
1472;472;94307;CE;23/04/19;1
1473;473;97769;CC;4/04/19;1
1474;474;103179;CC;22/04/19;3
1475;475;102494;CE;12/05/19;6
1476;476;100466;CC;6/05/19;2
1477;477;94839;CE;10/04/19;2
1478;478;101342;CC;30/05/19;5
1479;479;101897;CC;6/04/19;2
1480;480;98264;CE;23/04/19;5
1481;481;103317;CC;26/05/19;5
1482;482;95557;CE;19/05/19;7
1483;483;99095;CC;30/04/19;1
1484;484;103031;CC;27/05/19;4
1485;485;98130;CE;5/05/19;5
1486;486;93560;CC;4/04/19;3
1487;487;101658;CE;19/05/19;3
1488;488;96607;CE;14/04/19;2
1489;489;97018;CC;17/05/19;6
1490;490;97516;CE;15/05/19;2
1491;491;98675;CC;17/05/19;1
1492;492;97337;CC;15/05/19;7
1493;493;94365;CC;30/04/19;2
1494;494;101496;CC;27/04/19;3
1495;495;100860;CE;11/04/19;2
1496;496;100998;CC;16/05/19;4
1497;497;99291;CC;26/04/19;2
1498;498;97449;CE;30/05/19;2
1499;499;94974;CC;1/04/19;4
1500;500;102535;CE;4/05/19;3
1501;501;101839;CE;3/04/19;3
1502;502;94009;CC;22/04/19;4
1503;503;99301;CC;29/04/19;2
1504;504;103351;CC;6/05/19;2
1505;505;100925;CC;22/04/19;7
1506;506;98743;CC;12/05/19;6
1507;507;97270;CE;1/04/19;4
1508;508;100939;CC;3/04/19;1
1509;509;98499;CE;19/04/19;1
1510;510;100420;CC;8/05/19;5
1511;511;102663;CE;18/04/19;2
1512;512;97185;CE;2/05/19;2
1513;513;97242;CC;23/05/19;7
1514;514;99794;TI;28/04/19;4
1515;515;97045;CC;13/05/19;5
1516;516;97154;CE;19/04/19;4
